,0,1,2,3
230,2312.0,903.0,,397.0
231,4352.0,904.0,,398.0
232,4357.0,905.0,,399.0
233,4358.0,907.0,,400.0
234,2316.0,908.0,,401.0
235,4360.0,910.0,,404.0
236,270.0,913.0,,405.0
237,271.0,914.0,,406.0
238,4363.0,915.0,,407.0
239,4365.0,916.0,,409.0
240,276.0,917.0,,410.0
241,4372.0,920.0,,411.0
242,4373.0,921.0,,412.0
243,2327.0,922.0,,413.0
244,4374.0,924.0,,414.0
245,4378.0,926.0,,415.0
246,4379.0,927.0,,416.0
247,2332.0,929.0,,417.0
248,285.0,931.0,,418.0
249,4380.0,932.0,,420.0
250,4381.0,936.0,,421.0
251,4382.0,939.0,,422.0
252,289.0,940.0,,423.0
253,4388.0,941.0,,424.0
254,300.0,943.0,,425.0
255,4397.0,944.0,,426.0
256,4398.0,947.0,,429.0
257,4402.0,950.0,,430.0
258,307.0,951.0,,431.0
259,308.0,953.0,,432.0
260,4405.0,963.0,,433.0
261,2360.0,975.0,,434.0
262,313.0,978.0,,435.0
263,4414.0,979.0,,436.0
264,2371.0,980.0,,437.0
265,2373.0,981.0,,438.0
266,4421.0,982.0,,439.0
267,327.0,983.0,,440.0
268,2378.0,984.0,,441.0
269,2394.0,985.0,,442.0
270,2412.0,986.0,,443.0
271,2434.0,987.0,,444.0
272,395.0,988.0,,445.0
273,2457.0,990.0,,446.0
274,2497.0,991.0,,447.0
275,2504.0,992.0,,448.0
276,2509.0,993.0,,449.0
277,2517.0,994.0,,451.0
278,2519.0,995.0,,452.0
279,2525.0,996.0,,453.0
280,2528.0,997.0,,454.0
281,2530.0,998.0,,455.0
282,2534.0,999.0,,456.0
283,2535.0,1000.0,,457.0
284,491.0,1001.0,,458.0
285,2546.0,1002.0,,459.0
286,2547.0,1003.0,,460.0
287,2549.0,1004.0,,461.0
288,505.0,1005.0,,462.0
289,2563.0,1006.0,,463.0
290,2564.0,1007.0,,464.0
291,2565.0,1008.0,,465.0
292,2568.0,1009.0,,466.0
293,2569.0,1010.0,,467.0
294,2577.0,1011.0,,468.0
295,4627.0,1012.0,,469.0
296,2585.0,1013.0,,470.0
297,2599.0,1014.0,,471.0
298,2615.0,1015.0,,472.0
299,2619.0,1016.0,,473.0
300,4667.0,1018.0,,474.0
301,4670.0,1019.0,,476.0
302,2626.0,1020.0,,477.0
303,2634.0,1021.0,,479.0
304,2637.0,1022.0,,480.0
305,2640.0,1023.0,,481.0
306,2649.0,1024.0,,482.0
307,4697.0,1025.0,,483.0
308,4699.0,1027.0,,484.0
309,4711.0,1028.0,,485.0
310,4720.0,1029.0,,486.0
311,4726.0,1030.0,,487.0
312,675.0,1031.0,,488.0
313,676.0,1033.0,,489.0
314,4205.0,1034.0,,490.0
315,684.0,1035.0,,493.0
316,685.0,1036.0,,494.0
317,687.0,1037.0,,495.0
318,688.0,1038.0,,496.0
319,689.0,1039.0,,497.0
320,690.0,1040.0,,498.0
321,692.0,1041.0,,500.0
322,693.0,1042.0,,501.0
323,694.0,1043.0,,503.0
324,695.0,1046.0,,504.0
325,696.0,1047.0,,506.0
326,698.0,1048.0,,507.0
327,700.0,1049.0,,508.0
328,701.0,1050.0,,509.0
329,703.0,1052.0,,510.0
330,705.0,1053.0,,511.0
331,709.0,1054.0,,512.0
332,710.0,1055.0,,513.0
333,711.0,1056.0,,514.0
334,712.0,1057.0,,515.0
335,714.0,1058.0,,516.0
336,716.0,1059.0,,517.0
337,717.0,1060.0,,518.0
338,720.0,1061.0,,519.0
339,721.0,1062.0,,520.0
340,728.0,1063.0,,521.0
341,733.0,1064.0,,522.0
342,734.0,1065.0,,523.0
343,737.0,1067.0,,524.0
344,738.0,1068.0,,525.0
345,740.0,1070.0,,526.0
346,745.0,1071.0,,527.0
347,751.0,1072.0,,528.0
348,753.0,1073.0,,529.0
349,756.0,1075.0,,530.0
350,766.0,1076.0,,531.0
351,769.0,1077.0,,532.0
352,2188.0,1078.0,,533.0
353,771.0,1080.0,,534.0
354,772.0,1081.0,,536.0
355,773.0,1082.0,,537.0
356,2189.0,1083.0,,539.0
357,775.0,1084.0,,540.0
358,784.0,1086.0,,541.0
359,788.0,1087.0,,542.0
360,793.0,1088.0,,543.0
361,794.0,1090.0,,544.0
362,795.0,1091.0,,545.0
363,4228.0,1092.0,,546.0
364,798.0,1093.0,,547.0
365,4230.0,1094.0,,548.0
366,805.0,1095.0,,549.0
367,806.0,1097.0,,550.0
368,807.0,1098.0,,551.0
369,4231.0,1099.0,,552.0
370,809.0,1100.0,,553.0
371,815.0,1101.0,,554.0
372,818.0,1102.0,,555.0
373,4233.0,1103.0,,556.0
374,821.0,1104.0,,557.0
375,822.0,1105.0,,558.0
376,823.0,1106.0,,559.0
377,830.0,1107.0,,560.0
378,832.0,1108.0,,561.0
379,834.0,1110.0,,2603.0
380,839.0,1111.0,,563.0
381,4238.0,1112.0,,564.0
382,845.0,1113.0,,565.0
383,851.0,1114.0,,566.0
384,854.0,1115.0,,567.0
385,4241.0,1116.0,,568.0
386,866.0,1117.0,,569.0
387,873.0,1118.0,,571.0
388,878.0,1119.0,,2620.0
389,4245.0,1120.0,,573.0
390,880.0,1121.0,,574.0
391,892.0,1122.0,,575.0
392,896.0,1123.0,,576.0
393,909.0,1124.0,,577.0
394,989.0,1125.0,,2622.0
395,1017.0,1126.0,,579.0
396,1026.0,1127.0,,580.0
397,1032.0,1130.0,,581.0
398,1044.0,1131.0,,582.0
399,1045.0,1132.0,,583.0
400,1051.0,1133.0,,584.0
401,1066.0,1134.0,,585.0
402,1069.0,1135.0,,586.0
403,1074.0,1136.0,,587.0
404,4284.0,1137.0,,2627.0
405,1079.0,1138.0,,589.0
406,4285.0,1139.0,,590.0
407,1085.0,1140.0,,591.0
408,1089.0,1141.0,,592.0
409,4287.0,1142.0,,593.0
410,1096.0,1143.0,,594.0
411,1109.0,1144.0,,595.0
412,1128.0,1146.0,,597.0
413,1129.0,1147.0,,598.0
414,1145.0,1148.0,,599.0
415,1157.0,1149.0,,600.0
416,1158.0,1150.0,,601.0
417,1166.0,1151.0,,602.0
418,1173.0,1152.0,,603.0
419,1176.0,1153.0,,604.0
420,1180.0,1154.0,,605.0
421,1188.0,1155.0,,606.0
422,1189.0,1156.0,,607.0
423,1191.0,1159.0,,608.0
424,1196.0,1160.0,,609.0
425,1197.0,1161.0,,610.0
426,1199.0,1162.0,,611.0
427,1204.0,1163.0,,612.0
428,4310.0,1164.0,,613.0
429,1209.0,1165.0,,614.0
430,1214.0,1167.0,,615.0
431,4312.0,1168.0,,616.0
432,1217.0,1169.0,,617.0
433,1218.0,1170.0,,618.0
434,1226.0,1171.0,,619.0
435,4316.0,1172.0,,620.0
436,4320.0,1174.0,,621.0
437,4321.0,1175.0,,622.0
438,1273.0,1177.0,,623.0
439,1275.0,1178.0,,624.0
440,1276.0,1179.0,,625.0
441,1277.0,1181.0,,626.0
442,1280.0,1182.0,,627.0
443,1281.0,1183.0,,628.0
444,1283.0,1184.0,,629.0
445,1285.0,1185.0,,630.0
446,1289.0,1186.0,,631.0
447,1302.0,1187.0,,632.0
448,1303.0,1190.0,,633.0
449,1304.0,1192.0,,634.0
450,1305.0,1193.0,,635.0
451,1306.0,1194.0,,636.0
452,1308.0,1195.0,,637.0
453,1309.0,1198.0,,638.0
454,1310.0,1200.0,,639.0
455,1313.0,1201.0,,640.0
456,1315.0,1202.0,,641.0
457,1319.0,1203.0,,642.0
458,1320.0,1205.0,,643.0
459,1321.0,1206.0,,644.0
460,1325.0,1207.0,,645.0
461,1326.0,1208.0,,646.0
462,1329.0,1210.0,,647.0
463,1334.0,1211.0,,648.0
464,1336.0,1212.0,,649.0
465,1345.0,1213.0,,650.0
466,1346.0,1215.0,,651.0
467,1348.0,1216.0,,652.0
468,1354.0,1219.0,,653.0
469,1355.0,1220.0,,654.0
470,1358.0,1221.0,,655.0
471,1359.0,1222.0,,656.0
472,1360.0,1223.0,,657.0
473,1363.0,1224.0,,4608.0
474,1367.0,1225.0,,659.0
475,1369.0,1227.0,,660.0
476,1370.0,1228.0,,661.0
477,1378.0,1229.0,,662.0
478,1383.0,1230.0,,663.0
479,1385.0,1231.0,,664.0
480,1399.0,1233.0,,665.0
481,1409.0,1235.0,,666.0
482,1415.0,1236.0,,668.0
483,1418.0,1237.0,,669.0
484,1419.0,1238.0,,670.0
485,1421.0,1240.0,,4646.0
486,3476.0,1241.0,,856.0
487,1435.0,1242.0,,864.0
488,1436.0,1244.0,,869.0
489,1437.0,1246.0,,893.0
490,1438.0,1247.0,,894.0
491,1439.0,1251.0,,897.0
492,3486.0,1252.0,,911.0
493,3490.0,1253.0,,912.0
494,1443.0,1255.0,,918.0
495,3494.0,1259.0,,923.0
496,1448.0,1261.0,,930.0
497,1451.0,1262.0,,935.0
498,1453.0,1263.0,,937.0
499,3504.0,1264.0,,948.0
500,1459.0,1267.0,,949.0
501,1461.0,1274.0,,2632.0
502,1462.0,1278.0,,957.0
503,3511.0,1279.0,,958.0
504,3513.0,1282.0,,2633.0
505,3515.0,1284.0,,961.0
506,1470.0,1286.0,,962.0
507,3520.0,1287.0,,965.0
508,1479.0,1288.0,,966.0
509,3529.0,1290.0,,972.0
510,3530.0,1291.0,,973.0
511,1484.0,1292.0,,2648.0
512,1486.0,1293.0,,2651.0
513,3535.0,1294.0,,2656.0
514,3538.0,1295.0,,2657.0
515,3543.0,1296.0,,2664.0
516,3550.0,1297.0,,2668.0
517,1503.0,1298.0,,2669.0
518,1508.0,1299.0,,1232.0
519,1512.0,1300.0,,4723.0
520,1513.0,1301.0,,1243.0
521,3561.0,1307.0,,1245.0
522,3564.0,1311.0,,1254.0
523,3565.0,1312.0,,1256.0
524,1521.0,1316.0,,1257.0
525,1523.0,1317.0,,1266.0
526,1525.0,1318.0,,1271.0
527,1527.0,1322.0,,1314.0
528,1531.0,1323.0,,1324.0
529,1533.0,1327.0,,1331.0
530,3584.0,1328.0,,1340.0
531,3586.0,1330.0,,1397.0
532,3590.0,1332.0,,1403.0
533,1544.0,1333.0,,1411.0
534,1545.0,1335.0,,1440.0
535,1552.0,1337.0,,1441.0
536,3602.0,1338.0,,1455.0
537,3605.0,1339.0,,1464.0
538,1558.0,1341.0,,1474.0
539,3608.0,1342.0,,1480.0
540,1563.0,1343.0,,1483.0
541,3612.0,1344.0,,1485.0
542,3614.0,1347.0,,1488.0
543,3616.0,1349.0,,1494.0
544,3617.0,1350.0,,1496.0
545,1570.0,1351.0,,1505.0
546,1571.0,1352.0,,1510.0
547,3618.0,1357.0,,1511.0
548,3621.0,1361.0,,1524.0
549,3630.0,1362.0,,1526.0
550,3633.0,1364.0,,1528.0
551,3635.0,1365.0,,1529.0
552,3637.0,1366.0,,1532.0
553,3638.0,1368.0,,1534.0
554,1592.0,1371.0,,1539.0
555,3642.0,1372.0,,1542.0
556,1595.0,1373.0,,1543.0
557,1596.0,1374.0,,1546.0
558,3644.0,1376.0,,1547.0
559,3646.0,1377.0,,1553.0
560,3647.0,1379.0,,1555.0
561,3651.0,1380.0,,1560.0
562,3652.0,1381.0,,1564.0
563,3656.0,1382.0,,1565.0
564,1609.0,1386.0,,1566.0
565,1612.0,1387.0,,1567.0
566,1614.0,1388.0,,1568.0
567,3662.0,1389.0,,1569.0
568,3663.0,1390.0,,1573.0
569,3665.0,1392.0,,1574.0
570,1618.0,1393.0,,1576.0
571,3668.0,1394.0,,1579.0
572,3669.0,1395.0,,1583.0
573,1623.0,1396.0,,1585.0
574,1624.0,1400.0,,1586.0
575,3681.0,1401.0,,1588.0
576,1636.0,1402.0,,1590.0
577,3684.0,1404.0,,1593.0
578,1638.0,1405.0,,1597.0
579,3685.0,1406.0,,1598.0
580,3686.0,1407.0,,1602.0
581,3687.0,1408.0,,1604.0
582,3689.0,1410.0,,1605.0
583,3690.0,1412.0,,1608.0
584,3692.0,1413.0,,1610.0
585,3694.0,1414.0,,1617.0
586,3695.0,1416.0,,1619.0
587,3696.0,1417.0,,1620.0
588,3699.0,1420.0,,1621.0
589,3703.0,1422.0,,1625.0
590,1663.0,1423.0,,1626.0
591,3714.0,1424.0,,1627.0
592,3718.0,1425.0,,1628.0
593,3724.0,1426.0,,1631.0
594,3732.0,1427.0,,1632.0
595,3740.0,1428.0,,1634.0
596,3741.0,1429.0,,1635.0
597,3743.0,1430.0,,1639.0
598,3745.0,1431.0,,1641.0
599,1715.0,1432.0,,1644.0
600,3765.0,1433.0,,1645.0
601,3767.0,1434.0,,1646.0
602,1720.0,1442.0,,1648.0
603,3770.0,1444.0,,1651.0
604,3786.0,1445.0,,1653.0
605,3795.0,1446.0,,1654.0
606,3806.0,1447.0,,1656.0
607,3807.0,1449.0,,1657.0
608,3812.0,1450.0,,1658.0
609,3814.0,1452.0,,1659.0
610,3818.0,1454.0,,1661.0
611,1775.0,1456.0,,1662.0
612,3825.0,1460.0,,1664.0
613,3839.0,1463.0,,1666.0
614,3841.0,1465.0,,1667.0
615,3843.0,1466.0,,1668.0
616,3847.0,1467.0,,1670.0
617,3860.0,1468.0,,1671.0
618,3881.0,1469.0,,1673.0
619,3893.0,1471.0,,1675.0
620,3897.0,1472.0,,1679.0
621,3910.0,1473.0,,1681.0
622,1877.0,1476.0,,1682.0
623,1879.0,1477.0,,1683.0
624,1881.0,1478.0,,1684.0
625,1882.0,1481.0,,1685.0
626,3932.0,1482.0,,1686.0
627,1885.0,1487.0,,1687.0
628,1886.0,1489.0,,1690.0
629,1887.0,1490.0,,1691.0
630,1888.0,1491.0,,1692.0
631,1891.0,1492.0,,1693.0
632,3940.0,1493.0,,1694.0
633,1893.0,1495.0,,1695.0
634,1894.0,1497.0,,1696.0
635,1896.0,1498.0,,1697.0
636,1897.0,1500.0,,1698.0
637,1899.0,1502.0,,1699.0
638,1900.0,1507.0,,1701.0
639,1901.0,1509.0,,1702.0
640,1905.0,1514.0,,1704.0
641,1906.0,1515.0,,1706.0
642,1907.0,1516.0,,1707.0
643,1909.0,1517.0,,1709.0
644,1912.0,1518.0,,1710.0
645,1915.0,1519.0,,1711.0
646,1916.0,1520.0,,1712.0
647,1917.0,1522.0,,1713.0
648,1918.0,1530.0,,1716.0
649,1919.0,1535.0,,1717.0
650,1921.0,1537.0,,1718.0
651,1922.0,1538.0,,1719.0
652,1924.0,1540.0,,1723.0
653,1925.0,1548.0,,1724.0
654,1927.0,1550.0,,1725.0
655,1928.0,1551.0,,1726.0
656,1930.0,1554.0,,1727.0
657,1931.0,1557.0,,1728.0
658,1932.0,1561.0,,1729.0
659,1933.0,1562.0,,1730.0
660,1935.0,1572.0,,1734.0
661,1936.0,1575.0,,1735.0
662,1937.0,1577.0,,1736.0
663,1938.0,1578.0,,1737.0
664,1939.0,1587.0,,1738.0
665,1942.0,1589.0,,1740.0
666,1943.0,1591.0,,1742.0
667,1946.0,1594.0,,1744.0
668,1947.0,1599.0,,1745.0
669,1948.0,1601.0,,1746.0
670,1950.0,1603.0,,1747.0
671,1952.0,1611.0,,1749.0
672,1953.0,1616.0,,1750.0
673,1956.0,1630.0,,1751.0
674,1959.0,1633.0,,1752.0
675,1962.0,1637.0,,1753.0
676,1964.0,1640.0,,1754.0
677,1966.0,1647.0,,1756.0
678,1968.0,1650.0,,1757.0
679,1970.0,1652.0,,1758.0
680,1976.0,1660.0,,1759.0
681,1977.0,1665.0,,1760.0
682,1978.0,1676.0,,1761.0
683,1979.0,1688.0,,1762.0
684,1980.0,1703.0,,1763.0
685,1982.0,1708.0,,1764.0
686,1983.0,1714.0,,1765.0
687,1984.0,1721.0,,1766.0
688,1985.0,1731.0,,1767.0
689,1987.0,1732.0,,1768.0
690,1988.0,1733.0,,1769.0
691,1994.0,1739.0,,1770.0
692,1996.0,1755.0,,1771.0
693,1999.0,1795.0,,1772.0
694,2000.0,1837.0,,1773.0
695,2003.0,1838.0,,1774.0
696,2009.0,1851.0,,1776.0
697,2014.0,1852.0,,1777.0
698,2021.0,1855.0,,1778.0
699,2022.0,1860.0,,1779.0
700,2023.0,1867.0,,1780.0
701,2030.0,1868.0,,1781.0
702,2032.0,1869.0,,1782.0
703,2039.0,1871.0,,1783.0
704,,1872.0,,1784.0
705,,1873.0,,1785.0
706,,1874.0,,1786.0
707,,1875.0,,1787.0
708,,1876.0,,1788.0
709,,1878.0,,1792.0
710,,1880.0,,1793.0
711,,1883.0,,1794.0
712,,1884.0,,1797.0
713,,1889.0,,1798.0
714,,1890.0,,1799.0
715,,1892.0,,1800.0
716,,1895.0,,1801.0
717,,1898.0,,1802.0
718,,1902.0,,1803.0
719,,1903.0,,1804.0
720,,1904.0,,1805.0
721,,1908.0,,1806.0
722,,1910.0,,1807.0
723,,1911.0,,1808.0
724,,1913.0,,1809.0
725,,1914.0,,1810.0
726,,1920.0,,1811.0
727,,1923.0,,1812.0
728,,1926.0,,1813.0
729,,1929.0,,1814.0
730,,1934.0,,1815.0
731,,1940.0,,1816.0
732,,1941.0,,1817.0
733,,1944.0,,1818.0
734,,1945.0,,1819.0
735,,1951.0,,1821.0
736,,1954.0,,1822.0
737,,1955.0,,1823.0
738,,1957.0,,1824.0
739,,1958.0,,1825.0
740,,1960.0,,1826.0
741,,1961.0,,1827.0
742,,1963.0,,1828.0
743,,1965.0,,1829.0
744,,1967.0,,1830.0
745,,1969.0,,1831.0
746,,1972.0,,1832.0
747,,1973.0,,1833.0
748,,1974.0,,1834.0
749,,1975.0,,1835.0
750,,1981.0,,1836.0
751,,1986.0,,1839.0
752,,1989.0,,1840.0
753,,1991.0,,1841.0
754,,1993.0,,1842.0
755,,1997.0,,1843.0
756,,2001.0,,1844.0
757,,2002.0,,1845.0
758,,2008.0,,1846.0
759,,2010.0,,1847.0
760,,2013.0,,1848.0
761,,2015.0,,1849.0
762,,2017.0,,1850.0
763,,2018.0,,1853.0
764,,2020.0,,1854.0
765,,2029.0,,1856.0
766,,2038.0,,1857.0
767,,2040.0,,1858.0
768,,2042.0,,1859.0
769,,2043.0,,1862.0
770,,2044.0,,1863.0
771,,2046.0,,1864.0
772,,2053.0,,1865.0
773,,2055.0,,1866.0
774,,2060.0,,1870.0
775,,2072.0,,1971.0
776,,2076.0,,1990.0
777,,2080.0,,1995.0
778,,2082.0,,2004.0
779,,2085.0,,2005.0
780,,2087.0,,2006.0
781,,2095.0,,2012.0
782,,2098.0,,2016.0
783,,2102.0,,2026.0
784,,2126.0,,2027.0
785,,2150.0,,2028.0
786,,2151.0,,2034.0
787,,2153.0,,2035.0
788,,2154.0,,2037.0
789,,2156.0,,2041.0
790,,2157.0,,2045.0
791,,2158.0,,2047.0
792,,2159.0,,
793,,2160.0,,
794,,2163.0,,
795,,2164.0,,
796,,2165.0,,
797,,2167.0,,
798,,2168.0,,
799,,2169.0,,
800,,2171.0,,
801,,2172.0,,
802,,2173.0,,
803,,2174.0,,
804,,2175.0,,
805,,2176.0,,
806,,2178.0,,
807,,2179.0,,
808,,2181.0,,
809,,2182.0,,
810,,2185.0,,
811,,2186.0,,
812,,2187.0,,
813,,2190.0,,
814,,2191.0,,
815,,2192.0,,
816,,2193.0,,
817,,2194.0,,
818,,2195.0,,
819,,2197.0,,
820,,2199.0,,
821,,2200.0,,
