,0,1,2
153,228.0,754.0,702.0
154,229.0,755.0,703.0
155,230.0,756.0,704.0
156,231.0,761.0,705.0
157,232.0,769.0,706.0
158,234.0,772.0,707.0
159,236.0,775.0,708.0
160,237.0,781.0,709.0
161,238.0,783.0,710.0
162,239.0,788.0,711.0
163,241.0,792.0,712.0
164,243.0,793.0,713.0
165,244.0,794.0,714.0
166,247.0,795.0,715.0
167,248.0,796.0,717.0
168,249.0,798.0,718.0
169,250.0,799.0,719.0
170,251.0,803.0,720.0
171,253.0,805.0,721.0
172,254.0,807.0,722.0
173,255.0,808.0,723.0
174,256.0,810.0,724.0
175,258.0,812.0,725.0
176,259.0,815.0,726.0
177,260.0,819.0,728.0
178,261.0,820.0,729.0
179,263.0,824.0,730.0
180,264.0,830.0,731.0
181,265.0,837.0,732.0
182,266.0,840.0,733.0
183,267.0,841.0,734.0
184,268.0,843.0,735.0
185,269.0,845.0,736.0
186,270.0,846.0,738.0
187,4363.0,848.0,739.0
188,272.0,850.0,741.0
189,273.0,851.0,742.0
190,274.0,853.0,743.0
191,275.0,854.0,744.0
192,276.0,855.0,746.0
193,277.0,857.0,747.0
194,278.0,859.0,748.0
195,4367.0,863.0,749.0
196,280.0,867.0,750.0
197,281.0,871.0,751.0
198,282.0,874.0,752.0
199,283.0,877.0,757.0
200,284.0,879.0,758.0
201,285.0,883.0,759.0
202,286.0,885.0,760.0
203,288.0,888.0,762.0
204,290.0,891.0,763.0
205,291.0,895.0,764.0
206,292.0,900.0,765.0
207,293.0,904.0,766.0
208,294.0,906.0,767.0
209,296.0,908.0,768.0
210,297.0,917.0,770.0
211,298.0,919.0,771.0
212,299.0,925.0,773.0
213,300.0,926.0,774.0
214,301.0,928.0,776.0
215,302.0,932.0,777.0
216,303.0,933.0,778.0
217,4399.0,934.0,779.0
218,305.0,938.0,780.0
219,306.0,942.0,782.0
220,307.0,945.0,784.0
221,309.0,946.0,785.0
222,310.0,947.0,786.0
223,311.0,952.0,787.0
224,312.0,953.0,789.0
225,313.0,954.0,790.0
226,314.0,955.0,791.0
227,315.0,956.0,797.0
228,316.0,959.0,800.0
229,317.0,960.0,801.0
230,4405.0,964.0,802.0
231,4408.0,968.0,804.0
232,320.0,969.0,806.0
233,321.0,970.0,809.0
234,4414.0,971.0,811.0
235,323.0,974.0,813.0
236,325.0,1213.0,814.0
237,326.0,1221.0,816.0
238,327.0,1226.0,817.0
239,328.0,1234.0,818.0
240,4421.0,1239.0,822.0
241,330.0,1242.0,823.0
242,331.0,1244.0,825.0
243,332.0,1248.0,826.0
244,333.0,1249.0,827.0
245,334.0,1250.0,828.0
246,4423.0,1258.0,829.0
247,4428.0,1259.0,831.0
248,337.0,1260.0,832.0
249,338.0,1261.0,833.0
250,339.0,1265.0,834.0
251,340.0,1267.0,835.0
252,342.0,1268.0,836.0
253,343.0,1269.0,838.0
254,344.0,1270.0,842.0
255,345.0,1272.0,844.0
256,346.0,1276.0,847.0
257,348.0,1302.0,849.0
258,349.0,1305.0,852.0
259,351.0,1315.0,858.0
260,352.0,1320.0,860.0
261,353.0,1325.0,861.0
262,355.0,1329.0,862.0
263,356.0,1348.0,864.0
264,358.0,1353.0,865.0
265,359.0,1354.0,866.0
266,360.0,1356.0,868.0
267,361.0,1360.0,870.0
268,366.0,1370.0,872.0
269,368.0,1375.0,875.0
270,369.0,1378.0,876.0
271,370.0,1384.0,878.0
272,371.0,1385.0,880.0
273,372.0,1391.0,881.0
274,373.0,1398.0,882.0
275,375.0,1399.0,884.0
276,376.0,1418.0,886.0
277,377.0,1419.0,887.0
278,378.0,1421.0,889.0
279,379.0,1435.0,890.0
280,380.0,1438.0,898.0
281,381.0,1439.0,899.0
282,383.0,1442.0,901.0
283,384.0,1451.0,902.0
284,385.0,1453.0,903.0
285,387.0,1457.0,905.0
286,388.0,1458.0,907.0
287,390.0,1461.0,910.0
288,391.0,1462.0,913.0
289,392.0,1469.0,914.0
290,393.0,1475.0,915.0
291,394.0,1479.0,916.0
292,395.0,1484.0,920.0
293,396.0,1486.0,921.0
294,397.0,1499.0,922.0
295,398.0,1501.0,924.0
296,399.0,1504.0,927.0
297,400.0,1506.0,929.0
298,401.0,1513.0,931.0
299,404.0,1514.0,936.0
300,405.0,1521.0,939.0
301,406.0,1523.0,940.0
302,407.0,1525.0,941.0
303,409.0,1533.0,943.0
304,410.0,1536.0,944.0
305,411.0,1537.0,950.0
306,412.0,1541.0,951.0
307,413.0,1544.0,963.0
308,414.0,1549.0,975.0
309,415.0,1552.0,978.0
310,416.0,1556.0,979.0
311,417.0,1559.0,980.0
312,418.0,1570.0,981.0
313,420.0,1580.0,982.0
314,421.0,1581.0,983.0
315,422.0,1582.0,984.0
316,423.0,1584.0,985.0
317,424.0,1600.0,986.0
318,425.0,1605.0,987.0
319,426.0,1606.0,988.0
320,429.0,1607.0,989.0
321,430.0,1612.0,990.0
322,431.0,1613.0,991.0
323,432.0,1618.0,992.0
324,433.0,1622.0,993.0
325,434.0,1629.0,994.0
326,435.0,1633.0,995.0
327,436.0,1641.0,996.0
328,437.0,1642.0,997.0
329,438.0,1643.0,998.0
330,439.0,1649.0,999.0
331,440.0,1650.0,1000.0
332,441.0,1655.0,1001.0
333,442.0,1660.0,1002.0
334,443.0,1669.0,1003.0
335,444.0,1672.0,1004.0
336,2484.0,1674.0,1005.0
337,446.0,1677.0,1006.0
338,447.0,1678.0,1007.0
339,448.0,1680.0,1008.0
340,449.0,1688.0,1009.0
341,451.0,1689.0,1010.0
342,452.0,1700.0,1011.0
343,453.0,1705.0,1012.0
344,454.0,1715.0,1013.0
345,455.0,1720.0,1014.0
346,456.0,1722.0,1015.0
347,457.0,3786.0,1016.0
348,458.0,1741.0,1017.0
349,459.0,1743.0,1018.0
350,460.0,1748.0,1019.0
351,461.0,1790.0,1020.0
352,462.0,1791.0,1021.0
353,463.0,1796.0,1022.0
354,464.0,1820.0,1023.0
355,465.0,3897.0,1024.0
356,466.0,1861.0,1025.0
357,467.0,3910.0,1026.0
358,468.0,3924.0,1027.0
359,469.0,1882.0,1028.0
360,470.0,3940.0,1029.0
361,471.0,1896.0,1030.0
362,472.0,1905.0,1031.0
363,473.0,3961.0,1032.0
364,474.0,1932.0,1033.0
365,476.0,1947.0,1034.0
366,477.0,1948.0,1035.0
367,479.0,1949.0,1036.0
368,480.0,3995.0,1037.0
369,481.0,1952.0,1038.0
370,482.0,1953.0,1039.0
371,483.0,1956.0,1040.0
372,484.0,1959.0,1041.0
373,485.0,1962.0,1042.0
374,486.0,1964.0,1043.0
375,487.0,1970.0,1044.0
376,488.0,4023.0,1045.0
377,489.0,1985.0,1046.0
378,490.0,1988.0,1047.0
379,491.0,4037.0,1048.0
380,492.0,1992.0,1049.0
381,493.0,1994.0,1050.0
382,494.0,1996.0,1051.0
383,495.0,1998.0,1052.0
384,496.0,1999.0,1053.0
385,497.0,4049.0,1054.0
386,498.0,2003.0,1055.0
387,500.0,4051.0,1056.0
388,501.0,2007.0,1057.0
389,503.0,2009.0,1058.0
390,504.0,2011.0,1059.0
391,506.0,2014.0,1060.0
392,507.0,2019.0,1061.0
393,508.0,2022.0,1062.0
394,509.0,2023.0,1063.0
395,510.0,2024.0,1064.0
396,511.0,2025.0,1065.0
397,512.0,2030.0,1066.0
398,513.0,2031.0,1067.0
399,514.0,2032.0,1068.0
400,515.0,2033.0,1069.0
401,516.0,2036.0,1070.0
402,517.0,4085.0,1071.0
403,518.0,4090.0,1072.0
404,519.0,,1073.0
405,520.0,,1074.0
406,521.0,,1075.0
407,522.0,,1076.0
408,523.0,,1077.0
409,524.0,,1078.0
410,525.0,,1079.0
411,526.0,,1080.0
412,527.0,,1081.0
413,528.0,,1082.0
414,529.0,,1083.0
415,530.0,,1084.0
416,531.0,,1085.0
417,532.0,,1086.0
418,533.0,,1087.0
419,534.0,,1088.0
420,536.0,,1089.0
421,537.0,,1090.0
422,539.0,,1091.0
423,540.0,,1092.0
424,541.0,,1093.0
425,542.0,,1094.0
426,543.0,,1095.0
427,544.0,,1096.0
428,545.0,,1097.0
429,546.0,,1098.0
430,547.0,,1099.0
431,548.0,,1100.0
432,549.0,,1101.0
433,550.0,,1102.0
434,551.0,,1103.0
435,552.0,,1104.0
436,553.0,,1105.0
437,554.0,,1106.0
438,555.0,,1107.0
439,556.0,,1108.0
440,557.0,,1109.0
441,558.0,,1110.0
442,559.0,,1111.0
443,560.0,,1112.0
444,561.0,,1113.0
445,2603.0,,1114.0
446,563.0,,1115.0
447,564.0,,1116.0
448,565.0,,1117.0
449,566.0,,1118.0
450,567.0,,1119.0
451,568.0,,1120.0
452,569.0,,1121.0
453,571.0,,1122.0
454,2619.0,,1123.0
455,573.0,,1124.0
456,574.0,,1125.0
457,575.0,,1126.0
458,576.0,,1127.0
459,577.0,,1128.0
460,2620.0,,1129.0
461,579.0,,1130.0
462,580.0,,1131.0
463,581.0,,1132.0
464,582.0,,1133.0
465,583.0,,1134.0
466,584.0,,1135.0
467,585.0,,1136.0
468,586.0,,1137.0
469,587.0,,1138.0
470,2627.0,,1139.0
471,589.0,,1140.0
472,590.0,,1141.0
473,591.0,,1142.0
474,592.0,,1143.0
475,593.0,,1144.0
476,594.0,,1145.0
477,595.0,,1146.0
478,596.0,,1147.0
479,597.0,,1148.0
480,598.0,,1149.0
481,599.0,,1150.0
482,600.0,,1151.0
483,601.0,,1152.0
484,602.0,,1153.0
485,603.0,,1154.0
486,604.0,,1155.0
487,605.0,,1156.0
488,606.0,,1157.0
489,607.0,,1158.0
490,608.0,,1159.0
491,609.0,,1160.0
492,610.0,,1161.0
493,611.0,,1162.0
494,612.0,,1163.0
495,613.0,,1164.0
496,614.0,,1165.0
497,615.0,,1166.0
498,616.0,,1167.0
499,617.0,,1168.0
500,618.0,,1169.0
501,619.0,,1170.0
502,620.0,,1171.0
503,621.0,,1172.0
504,622.0,,1173.0
505,623.0,,1174.0
506,624.0,,1175.0
507,625.0,,1176.0
508,626.0,,1177.0
509,627.0,,1178.0
510,628.0,,1179.0
511,629.0,,1180.0
512,630.0,,1181.0
513,631.0,,1182.0
514,632.0,,1183.0
515,633.0,,1184.0
516,634.0,,1185.0
517,635.0,,1186.0
518,636.0,,1187.0
519,637.0,,1188.0
520,638.0,,1189.0
521,639.0,,1190.0
522,640.0,,1191.0
523,641.0,,1192.0
524,642.0,,1193.0
525,643.0,,1194.0
526,644.0,,1195.0
527,645.0,,1196.0
528,646.0,,1197.0
529,647.0,,1198.0
530,648.0,,1199.0
531,649.0,,1200.0
532,650.0,,1201.0
533,651.0,,1202.0
534,652.0,,1203.0
535,653.0,,1204.0
536,654.0,,1205.0
537,655.0,,1206.0
538,656.0,,1207.0
539,657.0,,1208.0
540,4608.0,,1209.0
541,659.0,,1210.0
542,660.0,,1211.0
543,661.0,,1212.0
544,662.0,,1214.0
545,663.0,,1215.0
546,664.0,,1216.0
547,665.0,,1217.0
548,666.0,,1218.0
549,668.0,,1219.0
550,669.0,,1220.0
551,670.0,,1222.0
552,821.0,,1223.0
553,839.0,,1224.0
554,4646.0,,1225.0
555,856.0,,1227.0
556,869.0,,1228.0
557,873.0,,1229.0
558,892.0,,1230.0
559,893.0,,1231.0
560,894.0,,1233.0
561,896.0,,1235.0
562,897.0,,1236.0
563,2622.0,,1237.0
564,909.0,,1238.0
565,911.0,,1240.0
566,912.0,,1241.0
567,918.0,,1246.0
568,923.0,,1247.0
569,930.0,,1251.0
570,935.0,,1252.0
571,937.0,,1253.0
572,948.0,,1255.0
573,949.0,,1256.0
574,2632.0,,1262.0
575,957.0,,1263.0
576,958.0,,1264.0
577,2633.0,,1274.0
578,961.0,,1275.0
579,962.0,,1277.0
580,965.0,,1278.0
581,966.0,,1279.0
582,967.0,,1281.0
583,972.0,,1282.0
584,973.0,,1283.0
585,976.0,,1284.0
586,977.0,,1285.0
587,2648.0,,1286.0
588,2651.0,,1287.0
589,2656.0,,1288.0
590,2657.0,,1289.0
591,2662.0,,1290.0
592,2664.0,,1291.0
593,2668.0,,1292.0
594,2669.0,,1293.0
595,1232.0,,1294.0
596,4723.0,,1295.0
597,1243.0,,1296.0
598,1245.0,,1297.0
599,1254.0,,1298.0
600,1257.0,,1299.0
601,1266.0,,1300.0
602,1271.0,,1301.0
603,1273.0,,1303.0
604,1280.0,,1304.0
605,1314.0,,1306.0
606,1324.0,,1307.0
607,1331.0,,1308.0
608,1334.0,,1309.0
609,1340.0,,1310.0
610,1363.0,,1311.0
611,1369.0,,1312.0
612,1397.0,,1313.0
613,1403.0,,1316.0
614,1409.0,,1317.0
615,1411.0,,1318.0
616,1415.0,,1319.0
617,1437.0,,1321.0
618,1440.0,,1322.0
619,1441.0,,1323.0
620,1443.0,,1326.0
621,1455.0,,1327.0
622,1459.0,,1328.0
623,1464.0,,1330.0
624,1470.0,,1332.0
625,1474.0,,1333.0
626,1480.0,,1335.0
627,1483.0,,1336.0
628,1485.0,,1337.0
629,1488.0,,1338.0
630,1494.0,,1339.0
631,1496.0,,1341.0
632,1503.0,,1342.0
633,1505.0,,1343.0
634,1508.0,,1344.0
635,1510.0,,1345.0
636,1511.0,,1346.0
637,1512.0,,1347.0
638,1524.0,,1349.0
639,1526.0,,1350.0
640,1527.0,,1351.0
641,1528.0,,1352.0
642,1529.0,,1355.0
643,1531.0,,1357.0
644,1532.0,,1358.0
645,1534.0,,1359.0
646,1539.0,,1361.0
647,1542.0,,1362.0
648,1543.0,,1364.0
649,1545.0,,1365.0
650,1546.0,,1366.0
651,1547.0,,1367.0
652,1553.0,,1368.0
653,1555.0,,1371.0
654,1558.0,,1372.0
655,1560.0,,1373.0
656,1563.0,,1374.0
657,1564.0,,1376.0
658,1565.0,,1377.0
659,1566.0,,1379.0
660,1567.0,,1380.0
661,1568.0,,1381.0
662,1569.0,,1382.0
663,1571.0,,1383.0
664,1573.0,,1386.0
665,1574.0,,1387.0
666,1576.0,,1388.0
667,1579.0,,1389.0
668,1583.0,,1390.0
669,1585.0,,1392.0
670,1586.0,,1393.0
671,1588.0,,1394.0
672,1590.0,,1395.0
673,1592.0,,1396.0
674,1593.0,,1400.0
675,1595.0,,1401.0
676,1596.0,,1402.0
677,1597.0,,1404.0
678,1598.0,,1405.0
679,1602.0,,1406.0
680,1604.0,,1407.0
681,1608.0,,1408.0
682,1609.0,,1410.0
683,1610.0,,1412.0
684,1614.0,,1413.0
685,1615.0,,1414.0
686,1617.0,,1416.0
687,1619.0,,1417.0
688,1620.0,,1420.0
689,1621.0,,1422.0
690,1623.0,,1423.0
691,1624.0,,1424.0
692,1625.0,,1425.0
693,1626.0,,1426.0
694,1627.0,,1427.0
695,1628.0,,1428.0
696,1631.0,,1429.0
697,1632.0,,1430.0
698,1634.0,,1431.0
699,1635.0,,1432.0
700,1636.0,,1433.0
701,1638.0,,1434.0
702,1639.0,,1436.0
703,1644.0,,1444.0
704,1645.0,,1445.0
705,1646.0,,1446.0
706,1648.0,,1447.0
707,1651.0,,1448.0
708,1653.0,,1449.0
709,1654.0,,1450.0
710,1656.0,,1452.0
711,1657.0,,1454.0
712,1658.0,,1456.0
713,1659.0,,1460.0
714,1661.0,,1463.0
715,1662.0,,1465.0
716,1663.0,,1466.0
717,1664.0,,1467.0
718,1666.0,,1468.0
719,1667.0,,1471.0
720,1668.0,,1472.0
721,1670.0,,1473.0
722,1671.0,,1476.0
723,1673.0,,1477.0
724,1675.0,,1478.0
725,1679.0,,1481.0
726,1681.0,,1482.0
727,1682.0,,1487.0
728,1683.0,,1489.0
729,1684.0,,1490.0
730,1685.0,,1491.0
731,1686.0,,1492.0
732,1687.0,,1493.0
733,1690.0,,1495.0
734,1691.0,,1497.0
735,1692.0,,1498.0
736,1693.0,,1500.0
737,1694.0,,1502.0
738,1695.0,,1507.0
739,1696.0,,1509.0
740,1697.0,,1515.0
741,1698.0,,1516.0
742,1699.0,,1517.0
743,1701.0,,1518.0
744,1702.0,,1519.0
745,1704.0,,1520.0
746,1706.0,,1522.0
747,1707.0,,1530.0
748,1709.0,,1535.0
749,1710.0,,1538.0
750,1711.0,,1540.0
751,1712.0,,1548.0
752,1713.0,,1550.0
753,1716.0,,1551.0
754,1717.0,,1554.0
755,1718.0,,1557.0
756,1719.0,,1561.0
757,1723.0,,1562.0
758,1724.0,,1572.0
759,1725.0,,1575.0
760,1726.0,,1577.0
761,1727.0,,1578.0
762,1728.0,,1587.0
763,1729.0,,1589.0
764,1730.0,,1591.0
765,1734.0,,1594.0
766,1735.0,,1599.0
767,1736.0,,1601.0
768,1737.0,,1603.0
769,1738.0,,1611.0
770,1740.0,,1616.0
771,1742.0,,1630.0
772,1744.0,,1637.0
773,1745.0,,1640.0
774,1746.0,,1647.0
775,1747.0,,1652.0
776,1749.0,,1665.0
777,1750.0,,1676.0
778,1751.0,,1703.0
779,1752.0,,1708.0
780,1753.0,,1714.0
781,1754.0,,1721.0
782,1756.0,,1731.0
783,1757.0,,1732.0
784,1758.0,,1733.0
785,1759.0,,1739.0
786,1760.0,,1755.0
787,1761.0,,1795.0
788,1762.0,,1837.0
789,1763.0,,1838.0
790,1764.0,,1851.0
791,1765.0,,1852.0
792,1766.0,,1855.0
793,1767.0,,1860.0
794,1768.0,,1867.0
795,1769.0,,1868.0
796,1770.0,,1869.0
797,1771.0,,1871.0
798,1772.0,,1872.0
799,1773.0,,1873.0
800,1774.0,,1874.0
801,1775.0,,1875.0
802,1776.0,,1876.0
803,1777.0,,1877.0
804,1778.0,,1878.0
805,1779.0,,1879.0
806,1780.0,,1880.0
807,1781.0,,1881.0
808,1782.0,,1883.0
809,1783.0,,1884.0
810,1784.0,,1885.0
811,1785.0,,1886.0
812,1786.0,,1887.0
813,1787.0,,1888.0
814,1788.0,,1889.0
815,1789.0,,1890.0
816,1792.0,,1891.0
817,1793.0,,1892.0
818,1794.0,,1893.0
819,1797.0,,1894.0
820,1798.0,,1895.0
821,1799.0,,1897.0
822,1800.0,,1898.0
823,1801.0,,1899.0
824,1802.0,,1900.0
825,1803.0,,1901.0
826,1804.0,,1902.0
827,1805.0,,1903.0
828,1806.0,,1904.0
829,1807.0,,1906.0
830,1808.0,,1907.0
831,1809.0,,1908.0
832,1810.0,,1909.0
833,1811.0,,1910.0
834,1812.0,,1911.0
835,1813.0,,1912.0
836,1814.0,,1913.0
837,1815.0,,1914.0
838,1816.0,,1915.0
839,1817.0,,1916.0
840,1818.0,,1917.0
841,1819.0,,1918.0
842,1821.0,,1919.0
843,1822.0,,1920.0
844,1823.0,,1921.0
845,1824.0,,1922.0
846,1825.0,,1923.0
847,1826.0,,1924.0
848,1827.0,,1925.0
849,1828.0,,1926.0
850,1829.0,,1927.0
851,1830.0,,1928.0
852,1831.0,,1929.0
853,1832.0,,1930.0
854,1833.0,,1931.0
855,1834.0,,1933.0
856,1835.0,,1934.0
857,1836.0,,1935.0
858,1839.0,,1936.0
859,1840.0,,1937.0
860,1841.0,,1938.0
861,1842.0,,1939.0
862,1843.0,,1940.0
863,1844.0,,1941.0
864,1845.0,,1942.0
865,1846.0,,1943.0
866,1847.0,,1944.0
867,1848.0,,1945.0
868,1849.0,,1950.0
869,1850.0,,1951.0
870,1853.0,,1954.0
871,1854.0,,1955.0
872,1856.0,,1957.0
873,1857.0,,1958.0
874,1858.0,,1960.0
875,1859.0,,1961.0
876,1862.0,,1963.0
877,1863.0,,1965.0
878,1864.0,,1966.0
879,1865.0,,1967.0
880,1866.0,,1969.0
881,1870.0,,1972.0
882,1946.0,,1973.0
883,1968.0,,1974.0
884,1971.0,,1975.0
885,1976.0,,1977.0
886,1980.0,,1978.0
887,1982.0,,1979.0
888,1984.0,,1981.0
889,1987.0,,1983.0
890,1990.0,,1986.0
891,1995.0,,1989.0
892,2000.0,,1991.0
893,2004.0,,1993.0
894,2005.0,,1997.0
895,2006.0,,2001.0
896,2012.0,,2002.0
897,2016.0,,2008.0
898,2021.0,,2010.0
899,2026.0,,2013.0
900,2027.0,,2015.0
901,2028.0,,2017.0
902,2034.0,,2018.0
903,2035.0,,2020.0
904,2037.0,,2029.0
905,2039.0,,2038.0
906,2041.0,,2040.0
907,2045.0,,2042.0
908,2047.0,,2043.0
909,,,2044.0
910,,,2046.0
911,,,2053.0
912,,,2060.0
913,,,2072.0
914,,,2076.0
915,,,2080.0
916,,,2082.0
917,,,2085.0
918,,,2095.0
919,,,2098.0
920,,,2099.0
921,,,2101.0
922,,,2102.0
923,,,2126.0
924,,,2150.0
925,,,2151.0
926,,,2152.0
927,,,2153.0
928,,,2154.0
929,,,2155.0
930,,,2156.0
931,,,2157.0
932,,,2158.0
933,,,2159.0
934,,,2160.0
935,,,2161.0
936,,,2162.0
937,,,2163.0
938,,,2164.0
939,,,2165.0
940,,,2166.0
941,,,2167.0
942,,,2168.0
943,,,2169.0
944,,,2170.0
945,,,2171.0
946,,,2172.0
947,,,2173.0
948,,,2174.0
949,,,2175.0
950,,,2176.0
951,,,2177.0
952,,,2178.0
953,,,2179.0
954,,,2180.0
955,,,2181.0
956,,,2182.0
957,,,2183.0
958,,,2184.0
959,,,2185.0
960,,,2186.0
961,,,2187.0
962,,,2188.0
963,,,2189.0
964,,,2190.0
965,,,2191.0
966,,,2192.0
967,,,2193.0
968,,,2194.0
969,,,2195.0
970,,,2196.0
971,,,2197.0
972,,,2198.0
973,,,2199.0
974,,,2200.0
975,,,2201.0
976,,,2202.0
977,,,2203.0
978,,,2204.0
979,,,2205.0
980,,,2206.0
981,,,2207.0
982,,,2208.0
983,,,2209.0
984,,,2210.0
985,,,2211.0
986,,,2212.0
987,,,2213.0
988,,,2214.0
989,,,2215.0
990,,,2216.0
991,,,2217.0
992,,,2218.0
993,,,2219.0
994,,,2220.0
995,,,2221.0
996,,,2222.0
997,,,2223.0
998,,,2224.0
999,,,2225.0
1000,,,2226.0
1001,,,2227.0
1002,,,2228.0
1003,,,2229.0
1004,,,2230.0
1005,,,2231.0
1006,,,2232.0
1007,,,2233.0
1008,,,2234.0
1009,,,2235.0
1010,,,2236.0
1011,,,2237.0
1012,,,2238.0
1013,,,2240.0
1014,,,2241.0
1015,,,2242.0
1016,,,2243.0
1017,,,2244.0
1018,,,2245.0
1019,,,2246.0
1020,,,2247.0
1021,,,2248.0
1022,,,2249.0
1023,,,2250.0
1024,,,2251.0
1025,,,2252.0
1026,,,2253.0
1027,,,2255.0
1028,,,2256.0
1029,,,2257.0
1030,,,2258.0
1031,,,2259.0
1032,,,2260.0
1033,,,2261.0
1034,,,2262.0
1035,,,2263.0
1036,,,2264.0
1037,,,2265.0
1038,,,2266.0
1039,,,2267.0
1040,,,2268.0
1041,,,2269.0
1042,,,2270.0
1043,,,2271.0
1044,,,2272.0
1045,,,2273.0
1046,,,2274.0
1047,,,2275.0
1048,,,2276.0
1049,,,2277.0
1050,,,2278.0
1051,,,2279.0
1052,,,2280.0
1053,,,2281.0
1054,,,2282.0
1055,,,2283.0
1056,,,2284.0
1057,,,2285.0
1058,,,2286.0
1059,,,2287.0
1060,,,2288.0
1061,,,2289.0
1062,,,2290.0
1063,,,2291.0
1064,,,2292.0
1065,,,2293.0
1066,,,2294.0
1067,,,2295.0
1068,,,2296.0
1069,,,2297.0
1070,,,2298.0
1071,,,2299.0
1072,,,2300.0
