,0,1,2
321,439.0,1090.0,519.0
322,440.0,1091.0,520.0
323,2487.0,1092.0,521.0
324,446.0,1093.0,2137.0
325,455.0,1094.0,523.0
326,461.0,1095.0,524.0
327,2519.0,1097.0,525.0
328,2525.0,1098.0,526.0
329,2528.0,1099.0,527.0
330,481.0,1100.0,528.0
331,2530.0,1101.0,529.0
332,491.0,1102.0,530.0
333,2547.0,1103.0,531.0
334,4596.0,1104.0,532.0
335,2549.0,1105.0,534.0
336,505.0,1106.0,535.0
337,2563.0,1107.0,536.0
338,2564.0,1108.0,537.0
339,2568.0,1109.0,538.0
340,2569.0,1110.0,539.0
341,522.0,1111.0,540.0
342,2577.0,1112.0,541.0
343,2579.0,1113.0,542.0
344,533.0,1114.0,543.0
345,2585.0,1115.0,544.0
346,2599.0,1116.0,545.0
347,2615.0,1117.0,546.0
348,2619.0,1118.0,547.0
349,2620.0,1119.0,548.0
350,4667.0,1120.0,549.0
351,2622.0,1121.0,550.0
352,4670.0,1122.0,551.0
353,2626.0,1123.0,552.0
354,2632.0,1124.0,553.0
355,2634.0,1125.0,554.0
356,2637.0,1126.0,555.0
357,592.0,1127.0,556.0
358,2640.0,1130.0,557.0
359,2648.0,1131.0,558.0
360,2649.0,1132.0,559.0
361,4697.0,1133.0,560.0
362,4699.0,1134.0,561.0
363,610.0,1135.0,2602.0
364,4711.0,1136.0,563.0
365,621.0,1137.0,564.0
366,4720.0,1138.0,565.0
367,4723.0,1139.0,566.0
368,4726.0,1140.0,567.0
369,4200.0,1141.0,568.0
370,675.0,1142.0,569.0
371,676.0,1143.0,2614.0
372,4205.0,1144.0,571.0
373,684.0,1145.0,2616.0
374,685.0,1146.0,573.0
375,687.0,1147.0,574.0
376,688.0,1148.0,575.0
377,689.0,1149.0,576.0
378,690.0,1150.0,577.0
379,692.0,1151.0,2617.0
380,693.0,1152.0,579.0
381,694.0,1153.0,580.0
382,695.0,1154.0,581.0
383,696.0,1155.0,582.0
384,698.0,1156.0,583.0
385,700.0,1157.0,584.0
386,701.0,1159.0,585.0
387,705.0,1160.0,586.0
388,709.0,1161.0,587.0
389,710.0,1162.0,588.0
390,711.0,1163.0,589.0
391,712.0,1164.0,590.0
392,714.0,1165.0,591.0
393,716.0,1166.0,2633.0
394,717.0,1167.0,593.0
395,720.0,1168.0,594.0
396,721.0,1169.0,595.0
397,728.0,1170.0,596.0
398,733.0,1171.0,597.0
399,738.0,1172.0,598.0
400,740.0,1173.0,599.0
401,751.0,1174.0,600.0
402,756.0,1175.0,601.0
403,766.0,1177.0,602.0
404,769.0,1178.0,603.0
405,771.0,1179.0,604.0
406,772.0,1181.0,605.0
407,773.0,1182.0,606.0
408,2189.0,1183.0,607.0
409,775.0,1184.0,608.0
410,784.0,1185.0,609.0
411,794.0,1186.0,2650.0
412,805.0,1187.0,611.0
413,806.0,1190.0,612.0
414,807.0,1192.0,613.0
415,4231.0,1193.0,614.0
416,818.0,1194.0,615.0
417,4233.0,1195.0,616.0
418,821.0,1198.0,617.0
419,823.0,1200.0,618.0
420,830.0,1201.0,619.0
421,832.0,1202.0,620.0
422,839.0,1203.0,2660.0
423,841.0,1205.0,622.0
424,4238.0,1206.0,623.0
425,845.0,1207.0,624.0
426,851.0,1210.0,625.0
427,854.0,1211.0,626.0
428,856.0,1212.0,627.0
429,866.0,1214.0,628.0
430,869.0,1215.0,629.0
431,873.0,1219.0,630.0
432,878.0,1220.0,631.0
433,880.0,1222.0,632.0
434,892.0,1224.0,633.0
435,893.0,1225.0,634.0
436,894.0,1230.0,635.0
437,896.0,1231.0,636.0
438,897.0,1233.0,637.0
439,909.0,1235.0,638.0
440,912.0,1236.0,639.0
441,923.0,1237.0,640.0
442,4265.0,1238.0,641.0
443,1066.0,1240.0,642.0
444,1089.0,1241.0,643.0
445,4287.0,1246.0,644.0
446,1096.0,1247.0,645.0
447,4293.0,1251.0,646.0
448,1128.0,1252.0,647.0
449,1129.0,1253.0,648.0
450,4295.0,1256.0,649.0
451,4297.0,1274.0,650.0
452,4299.0,1278.0,651.0
453,4300.0,1279.0,652.0
454,1158.0,1282.0,653.0
455,4301.0,1283.0,654.0
456,4302.0,1284.0,655.0
457,1176.0,1286.0,656.0
458,1180.0,1287.0,657.0
459,1188.0,1288.0,4608.0
460,1189.0,1289.0,659.0
461,1191.0,1290.0,660.0
462,1196.0,1291.0,661.0
463,1197.0,1292.0,662.0
464,1199.0,1293.0,663.0
465,1204.0,1294.0,664.0
466,1208.0,1295.0,665.0
467,1209.0,1296.0,666.0
468,1217.0,1297.0,668.0
469,1218.0,1298.0,669.0
470,1226.0,1299.0,670.0
471,4316.0,1300.0,727.0
472,4318.0,1301.0,736.0
473,1254.0,1304.0,737.0
474,4320.0,1311.0,741.0
475,4321.0,1312.0,2590.0
476,1273.0,1316.0,745.0
477,1275.0,1317.0,752.0
478,1276.0,1318.0,753.0
479,1277.0,1321.0,754.0
480,1280.0,1322.0,755.0
481,1281.0,1323.0,761.0
482,4325.0,1326.0,770.0
483,1285.0,1327.0,776.0
484,4326.0,1328.0,780.0
485,1302.0,1330.0,781.0
486,1303.0,1332.0,782.0
487,1305.0,1333.0,783.0
488,1306.0,1335.0,788.0
489,1308.0,1337.0,792.0
490,1309.0,1338.0,793.0
491,1310.0,1341.0,795.0
492,1313.0,1342.0,796.0
493,1314.0,1343.0,798.0
494,1315.0,1344.0,799.0
495,1319.0,1347.0,803.0
496,1320.0,1349.0,804.0
497,1324.0,1350.0,808.0
498,1325.0,1351.0,2603.0
499,1329.0,1352.0,810.0
500,1331.0,1355.0,812.0
501,1334.0,1357.0,815.0
502,1336.0,1358.0,816.0
503,1339.0,1361.0,819.0
504,1340.0,1364.0,820.0
505,1345.0,1365.0,2605.0
506,1346.0,1366.0,822.0
507,1348.0,1368.0,824.0
508,1354.0,1371.0,825.0
509,1359.0,1372.0,833.0
510,1360.0,1373.0,836.0
511,1363.0,1374.0,837.0
512,1367.0,1376.0,840.0
513,1369.0,1377.0,843.0
514,1370.0,1379.0,846.0
515,1378.0,1380.0,847.0
516,1381.0,1382.0,848.0
517,1383.0,1386.0,850.0
518,1385.0,1387.0,853.0
519,1397.0,1388.0,855.0
520,1399.0,1389.0,857.0
521,1403.0,1393.0,859.0
522,1409.0,1395.0,860.0
523,1415.0,1396.0,863.0
524,1418.0,1400.0,867.0
525,1419.0,1401.0,868.0
526,1421.0,1404.0,871.0
527,3476.0,1406.0,874.0
528,1435.0,1407.0,875.0
529,1436.0,1408.0,876.0
530,1437.0,1410.0,877.0
531,1438.0,1412.0,879.0
532,1439.0,1413.0,883.0
533,1441.0,1414.0,885.0
534,4357.0,1416.0,888.0
535,1443.0,1417.0,891.0
536,4358.0,1422.0,895.0
537,1448.0,1423.0,899.0
538,1451.0,1424.0,900.0
539,1453.0,1425.0,904.0
540,1455.0,1426.0,905.0
541,3504.0,1427.0,906.0
542,1457.0,1428.0,908.0
543,4360.0,1429.0,911.0
544,1459.0,1430.0,915.0
545,1461.0,1432.0,2624.0
546,1462.0,1433.0,917.0
547,1470.0,1434.0,918.0
548,4363.0,1444.0,919.0
549,1474.0,1445.0,2625.0
550,1479.0,1446.0,922.0
551,1480.0,1447.0,925.0
552,4365.0,1449.0,926.0
553,1484.0,1450.0,928.0
554,1486.0,1452.0,930.0
555,3535.0,1454.0,931.0
556,1488.0,1456.0,932.0
557,3538.0,1460.0,933.0
558,1503.0,1463.0,934.0
559,1504.0,1465.0,935.0
560,1508.0,1466.0,2627.0
561,1510.0,1467.0,937.0
562,1512.0,1468.0,938.0
563,1513.0,1472.0,939.0
564,3564.0,1473.0,940.0
565,1521.0,1476.0,942.0
566,4373.0,1477.0,945.0
567,1523.0,1478.0,946.0
568,1524.0,1481.0,947.0
569,1525.0,1482.0,948.0
570,1526.0,1487.0,949.0
571,1527.0,1491.0,950.0
572,1530.0,1493.0,952.0
573,1531.0,1495.0,953.0
574,1532.0,1497.0,954.0
575,1533.0,1498.0,955.0
576,1536.0,1502.0,956.0
577,3586.0,1515.0,957.0
578,1542.0,1516.0,958.0
579,3590.0,1517.0,959.0
580,1544.0,1519.0,960.0
581,1545.0,1520.0,961.0
582,1552.0,1522.0,962.0
583,3605.0,1535.0,964.0
584,1558.0,1538.0,965.0
585,1560.0,1550.0,966.0
586,1563.0,1551.0,967.0
587,3612.0,1557.0,968.0
588,3614.0,1561.0,969.0
589,1567.0,1562.0,970.0
590,3616.0,1572.0,971.0
591,3617.0,1577.0,972.0
592,1570.0,1587.0,973.0
593,1571.0,1589.0,974.0
594,3618.0,1599.0,976.0
595,3621.0,1603.0,977.0
596,1579.0,1611.0,2642.0
597,3633.0,1616.0,2645.0
598,3635.0,1630.0,2651.0
599,1588.0,1637.0,2654.0
600,3637.0,1640.0,2655.0
601,1591.0,1652.0,2656.0
602,1592.0,1667.0,2657.0
603,3642.0,1676.0,2659.0
604,1595.0,1703.0,2662.0
605,1596.0,1712.0,2664.0
606,3644.0,1714.0,2668.0
607,1598.0,1721.0,2669.0
608,3646.0,1732.0,2671.0
609,3647.0,1733.0,1213.0
610,1602.0,1739.0,1216.0
611,4389.0,1755.0,1221.0
612,1605.0,1776.0,1223.0
613,1606.0,1795.0,1227.0
614,3656.0,1800.0,1228.0
615,1609.0,1838.0,1229.0
616,4390.0,1851.0,1232.0
617,1612.0,1852.0,1234.0
618,1614.0,1853.0,1239.0
619,3662.0,1855.0,1242.0
620,3663.0,1860.0,1243.0
621,3665.0,1867.0,1244.0
622,1618.0,1868.0,1245.0
623,1619.0,1869.0,1248.0
624,1623.0,1871.0,1249.0
625,1624.0,1872.0,1250.0
626,1625.0,1873.0,1255.0
627,3681.0,1874.0,1257.0
628,1636.0,1875.0,1258.0
629,3684.0,1876.0,1259.0
630,1638.0,1877.0,1260.0
631,3686.0,1878.0,1261.0
632,1641.0,1879.0,1262.0
633,3689.0,1880.0,1263.0
634,3690.0,1883.0,1264.0
635,3694.0,1884.0,1265.0
636,3695.0,1889.0,1266.0
637,3696.0,1890.0,1267.0
638,3697.0,1891.0,1268.0
639,1651.0,1892.0,1269.0
640,3699.0,1895.0,1270.0
641,1655.0,1897.0,1271.0
642,1656.0,1898.0,1272.0
643,1663.0,1900.0,1307.0
644,3714.0,1902.0,1353.0
645,1670.0,1903.0,1356.0
646,3724.0,1904.0,1362.0
647,1680.0,1908.0,1375.0
648,1682.0,1910.0,1384.0
649,1683.0,1911.0,1390.0
650,3732.0,1913.0,1391.0
651,1687.0,1914.0,1392.0
652,3740.0,1915.0,1394.0
653,3741.0,1918.0,1398.0
654,1695.0,1919.0,1402.0
655,3745.0,1922.0,1405.0
656,1698.0,1923.0,1411.0
657,1699.0,1925.0,1420.0
658,3747.0,1926.0,1431.0
659,1705.0,1927.0,1440.0
660,1711.0,1929.0,1442.0
661,1715.0,1934.0,1458.0
662,3765.0,1941.0,1464.0
663,3767.0,1942.0,1469.0
664,1720.0,1944.0,1471.0
665,3769.0,1954.0,1475.0
666,3770.0,1955.0,1483.0
667,1726.0,1958.0,1485.0
668,3786.0,1960.0,1489.0
669,1746.0,1961.0,1490.0
670,3795.0,1963.0,1492.0
671,3796.0,1969.0,1494.0
672,3799.0,1973.0,1496.0
673,3806.0,1974.0,1499.0
674,3807.0,1975.0,1500.0
675,1763.0,1981.0,1501.0
676,3812.0,1986.0,1505.0
677,3814.0,1989.0,1506.0
678,3818.0,1991.0,1507.0
679,1775.0,1997.0,1509.0
680,1777.0,2001.0,1511.0
681,3825.0,2002.0,1514.0
682,1788.0,2008.0,1518.0
683,3839.0,2010.0,1528.0
684,3841.0,2013.0,1529.0
685,3843.0,2015.0,1534.0
686,1798.0,2017.0,1537.0
687,3847.0,2018.0,1539.0
688,3860.0,2020.0,1540.0
689,1816.0,2029.0,1541.0
690,3881.0,2038.0,1543.0
691,3893.0,2040.0,1546.0
692,3897.0,2046.0,1547.0
693,3900.0,2072.0,1548.0
694,3910.0,2076.0,1549.0
695,1881.0,2080.0,1553.0
696,1882.0,2085.0,1554.0
697,3932.0,2095.0,1555.0
698,1885.0,2126.0,1556.0
699,1886.0,2150.0,1559.0
700,1887.0,2151.0,1564.0
701,1888.0,2152.0,1565.0
702,3940.0,2153.0,1566.0
703,1893.0,2154.0,1568.0
704,1894.0,2156.0,1569.0
705,1896.0,2157.0,1573.0
706,1899.0,2158.0,1574.0
707,1901.0,2159.0,1575.0
708,1905.0,2160.0,1576.0
709,1906.0,2161.0,1578.0
710,1907.0,2163.0,1580.0
711,1909.0,2164.0,1581.0
712,1912.0,2165.0,1582.0
713,1916.0,2167.0,1583.0
714,1917.0,2168.0,1584.0
715,1920.0,2169.0,1585.0
716,1921.0,2170.0,1586.0
717,1924.0,2171.0,1590.0
718,1928.0,2172.0,1593.0
719,1930.0,2173.0,1594.0
720,1931.0,2174.0,1597.0
721,1932.0,2175.0,1600.0
722,1933.0,2176.0,1601.0
723,1935.0,2178.0,1604.0
724,1936.0,2179.0,1607.0
725,1937.0,2181.0,1608.0
726,1938.0,2182.0,1610.0
727,1939.0,2183.0,1613.0
728,1940.0,2185.0,1615.0
729,1943.0,2186.0,1617.0
730,1945.0,2187.0,1620.0
731,1946.0,2188.0,1621.0
732,1947.0,2190.0,1622.0
733,1948.0,2191.0,1626.0
734,1950.0,2192.0,1627.0
735,1952.0,2193.0,1628.0
736,1953.0,2194.0,1629.0
737,1956.0,2195.0,1631.0
738,1959.0,2197.0,1632.0
739,1962.0,2198.0,1633.0
740,1964.0,2199.0,1634.0
741,1966.0,2200.0,1635.0
742,1967.0,2201.0,1639.0
743,1968.0,2202.0,1642.0
744,1970.0,2203.0,1643.0
745,1971.0,2204.0,1644.0
746,1976.0,2208.0,1645.0
747,1977.0,2209.0,1646.0
748,1978.0,2210.0,1647.0
749,1979.0,2212.0,1648.0
750,1980.0,2213.0,1649.0
751,1982.0,2214.0,1650.0
752,1983.0,2215.0,1653.0
753,1984.0,2217.0,1654.0
754,1985.0,2218.0,1657.0
755,1987.0,2221.0,1658.0
756,1988.0,2222.0,1659.0
757,4037.0,2223.0,1660.0
758,1990.0,2224.0,1661.0
759,1992.0,2225.0,1662.0
760,1994.0,2226.0,1664.0
761,1995.0,2227.0,1665.0
762,1996.0,2228.0,1666.0
763,1999.0,2229.0,1668.0
764,2000.0,2230.0,1669.0
765,2003.0,2231.0,1671.0
766,2004.0,2233.0,1672.0
767,2005.0,2234.0,1673.0
768,2006.0,2236.0,1674.0
769,2014.0,2237.0,1675.0
770,2016.0,2241.0,1677.0
771,2021.0,2244.0,1678.0
772,2022.0,2245.0,1679.0
773,2023.0,2246.0,1681.0
774,2024.0,2248.0,1684.0
775,2026.0,2249.0,1685.0
776,2027.0,2250.0,1686.0
777,2028.0,2251.0,1688.0
778,2030.0,2252.0,1689.0
779,2032.0,2253.0,1690.0
780,2033.0,2255.0,1691.0
781,2035.0,2256.0,1692.0
782,2037.0,2257.0,1693.0
783,2039.0,2260.0,1694.0
784,2041.0,2261.0,1696.0
785,2042.0,2262.0,1697.0
786,2045.0,2264.0,1700.0
787,2047.0,2265.0,1701.0
788,,2266.0,1702.0
789,,2267.0,1704.0
790,,2269.0,1706.0
791,,2270.0,1707.0
792,,2272.0,1708.0
793,,2273.0,1709.0
794,,2275.0,1710.0
795,,2276.0,1713.0
796,,2279.0,1716.0
797,,2283.0,1717.0
798,,2284.0,1718.0
799,,2285.0,1719.0
800,,2286.0,1722.0
801,,2288.0,1723.0
802,,2289.0,1724.0
803,,2290.0,1725.0
804,,2291.0,1727.0
805,,2292.0,1728.0
806,,2293.0,1729.0
807,,2294.0,1730.0
808,,2295.0,1731.0
809,,2296.0,1734.0
810,,2297.0,1735.0
811,,2298.0,1736.0
812,,2299.0,1737.0
813,,2300.0,1738.0
814,,2301.0,1740.0
815,,2305.0,1741.0
816,,2306.0,1742.0
817,,2307.0,1743.0
818,,2308.0,1744.0
819,,2310.0,1745.0
820,,2313.0,1747.0
821,,2314.0,1748.0
822,,2315.0,1749.0
823,,2317.0,1750.0
824,,2318.0,1751.0
825,,2319.0,1752.0
826,,2320.0,1753.0
827,,2321.0,1754.0
828,,2322.0,1756.0
829,,2323.0,1757.0
830,,2324.0,1758.0
831,,2325.0,1759.0
832,,2326.0,1760.0
833,,2328.0,1761.0
834,,2329.0,1762.0
835,,2330.0,1764.0
836,,2333.0,1765.0
837,,2334.0,1766.0
838,,2335.0,1767.0
839,,2336.0,1768.0
840,,2337.0,1769.0
841,,2338.0,1770.0
842,,2339.0,1771.0
843,,2340.0,1772.0
844,,2341.0,1773.0
845,,2342.0,1774.0
846,,2343.0,1778.0
847,,2344.0,1779.0
848,,2345.0,1780.0
849,,2346.0,1781.0
850,,2347.0,1782.0
851,,2348.0,1783.0
852,,2349.0,1784.0
853,,2350.0,1785.0
854,,2352.0,1786.0
855,,2353.0,1787.0
856,,2354.0,1789.0
857,,2355.0,1790.0
858,,2356.0,1791.0
859,,2357.0,1792.0
860,,2358.0,1793.0
861,,2359.0,1794.0
862,,2361.0,1796.0
863,,2362.0,1797.0
864,,2363.0,1799.0
865,,2364.0,1801.0
866,,2365.0,1802.0
867,,2366.0,1803.0
868,,2367.0,1804.0
869,,2368.0,1805.0
870,,2369.0,1806.0
871,,2370.0,1807.0
872,,2372.0,1808.0
873,,2374.0,1809.0
874,,2375.0,1810.0
875,,2376.0,1811.0
876,,2377.0,1812.0
877,,2379.0,1813.0
878,,2380.0,1814.0
879,,2381.0,1815.0
880,,2382.0,1817.0
881,,2383.0,1818.0
882,,2384.0,1819.0
883,,2385.0,1820.0
884,,2386.0,1821.0
885,,2387.0,1822.0
886,,2388.0,1823.0
887,,2389.0,1824.0
888,,2390.0,1825.0
889,,2391.0,1826.0
890,,2392.0,1827.0
891,,2393.0,1828.0
892,,2395.0,1829.0
893,,2396.0,1830.0
894,,2397.0,1831.0
895,,2398.0,1832.0
896,,2399.0,1833.0
897,,2400.0,1834.0
898,,2401.0,1835.0
899,,2402.0,1836.0
900,,2403.0,1837.0
901,,2404.0,3886.0
902,,2405.0,1839.0
903,,2406.0,1840.0
904,,2407.0,1841.0
905,,2408.0,1842.0
906,,2409.0,1843.0
907,,2410.0,1844.0
908,,2411.0,1845.0
909,,2413.0,1846.0
