,0,1,2,3
141,767.0,2205.0,316.0,522.0
142,768.0,160.0,317.0,533.0
143,770.0,161.0,318.0,2602.0
144,774.0,2206.0,320.0,2619.0
145,776.0,2207.0,321.0,2620.0
146,777.0,2211.0,324.0,2626.0
147,778.0,4252.0,325.0,2637.0
148,780.0,4253.0,326.0,592.0
149,785.0,2215.0,328.0,2640.0
150,786.0,2216.0,331.0,2645.0
151,787.0,4257.0,332.0,2648.0
152,789.0,4258.0,333.0,2649.0
153,790.0,2219.0,334.0,2650.0
154,791.0,2220.0,335.0,2654.0
155,797.0,2221.0,336.0,2655.0
156,800.0,174.0,337.0,2660.0
157,801.0,2223.0,338.0,4723.0
158,802.0,4263.0,339.0,821.0
159,803.0,4264.0,340.0,837.0
160,811.0,2226.0,341.0,841.0
161,813.0,4266.0,342.0,857.0
162,814.0,2228.0,343.0,859.0
163,816.0,4269.0,344.0,863.0
164,817.0,4271.0,345.0,869.0
165,819.0,4272.0,346.0,873.0
166,820.0,2232.0,348.0,892.0
167,825.0,4273.0,349.0,893.0
168,826.0,4276.0,351.0,895.0
169,827.0,2235.0,352.0,896.0
170,828.0,2236.0,353.0,909.0
171,829.0,189.0,355.0,912.0
172,831.0,2238.0,358.0,919.0
173,833.0,2239.0,359.0,925.0
174,835.0,2240.0,360.0,945.0
175,836.0,2241.0,361.0,1234.0
176,838.0,2242.0,363.0,1250.0
177,842.0,2243.0,364.0,1259.0
178,843.0,2244.0,366.0,1265.0
179,844.0,4284.0,368.0,1273.0
180,848.0,4285.0,369.0,1324.0
181,849.0,2247.0,370.0,1331.0
182,850.0,4287.0,371.0,1334.0
183,852.0,4288.0,372.0,1340.0
184,858.0,2250.0,375.0,1353.0
185,860.0,4293.0,376.0,1363.0
186,861.0,4294.0,377.0,1369.0
187,862.0,4295.0,379.0,1375.0
188,864.0,2254.0,380.0,1391.0
189,865.0,4297.0,381.0,1398.0
190,868.0,4299.0,383.0,1399.0
191,870.0,4300.0,384.0,1409.0
192,871.0,2258.0,385.0,1415.0
193,872.0,2259.0,387.0,1421.0
194,874.0,4301.0,388.0,1435.0
195,875.0,4302.0,390.0,1437.0
196,876.0,4303.0,392.0,1441.0
197,879.0,2263.0,393.0,1442.0
198,881.0,4306.0,396.0,1443.0
199,882.0,4308.0,397.0,1455.0
200,884.0,218.0,398.0,1457.0
201,885.0,4309.0,399.0,1458.0
202,886.0,2268.0,400.0,1459.0
203,887.0,2269.0,401.0,1461.0
204,888.0,2270.0,402.0,1462.0
205,889.0,2271.0,404.0,1470.0
206,890.0,2272.0,405.0,1474.0
207,898.0,2273.0,406.0,1475.0
208,899.0,2274.0,407.0,1480.0
209,900.0,2275.0,409.0,1484.0
210,901.0,4315.0,411.0,1486.0
211,902.0,2277.0,412.0,1499.0
212,903.0,2278.0,413.0,1501.0
213,904.0,2279.0,415.0,1503.0
214,905.0,2280.0,416.0,1504.0
215,907.0,2281.0,417.0,1506.0
216,908.0,2282.0,420.0,1508.0
217,910.0,4322.0,421.0,1509.0
218,913.0,2284.0,422.0,1511.0
219,914.0,4325.0,423.0,1512.0
220,915.0,4326.0,424.0,1513.0
221,916.0,2287.0,425.0,1523.0
222,917.0,2288.0,426.0,1524.0
223,920.0,4329.0,429.0,1525.0
224,921.0,2290.0,430.0,1526.0
225,922.0,2291.0,431.0,1527.0
226,924.0,4334.0,432.0,1531.0
227,926.0,4335.0,2480.0,1532.0
228,927.0,246.0,434.0,1536.0
229,929.0,4336.0,435.0,1537.0
230,931.0,4337.0,436.0,1541.0
231,932.0,4338.0,437.0,1542.0
232,933.0,4339.0,438.0,1545.0
