,0,1,2,3,4
88,193.0,678.0,824.0,1273.0,105.0
89,194.0,679.0,318.0,3843.0,4198.0
90,196.0,680.0,837.0,261.0,107.0
91,198.0,682.0,1861.0,4358.0,108.0
92,199.0,683.0,329.0,4360.0,109.0
93,202.0,691.0,841.0,4363.0,110.0
94,203.0,697.0,1356.0,4365.0,2155.0
95,204.0,699.0,335.0,270.0,4199.0
96,205.0,702.0,336.0,271.0,2161.0
97,206.0,704.0,341.0,276.0,114.0
98,207.0,706.0,855.0,3860.0,115.0
99,208.0,707.0,867.0,4378.0,116.0
100,209.0,713.0,363.0,4379.0,2162.0
101,2484.0,715.0,364.0,285.0,118.0
102,211.0,718.0,877.0,4382.0,2166.0
103,214.0,719.0,367.0,3881.0,120.0
104,215.0,722.0,1391.0,300.0,4208.0
105,217.0,723.0,883.0,4397.0,2170.0
106,220.0,724.0,374.0,307.0,4210.0
107,226.0,725.0,1398.0,821.0,4211.0
108,228.0,726.0,891.0,1334.0,4212.0
109,229.0,727.0,895.0,4405.0,2174.0
110,230.0,729.0,906.0,313.0,4214.0
111,231.0,731.0,919.0,4414.0,4215.0
112,232.0,732.0,408.0,4421.0,2177.0
113,233.0,735.0,1949.0,327.0,130.0
114,236.0,736.0,928.0,1353.0,4218.0
115,237.0,741.0,930.0,1354.0,2180.0
116,238.0,742.0,934.0,2378.0,133.0
117,239.0,743.0,2472.0,1360.0,4221.0
118,240.0,744.0,938.0,1363.0,2183.0
119,241.0,746.0,942.0,1369.0,2184.0
120,243.0,747.0,2480.0,1370.0,4225.0
121,244.0,748.0,945.0,873.0,138.0
122,4340.0,749.0,946.0,2412.0,139.0
123,247.0,750.0,1457.0,878.0,140.0
124,248.0,752.0,1458.0,1399.0,2188.0
125,249.0,753.0,2487.0,892.0,142.0
126,250.0,754.0,952.0,896.0,143.0
127,251.0,755.0,4023.0,1409.0,144.0
128,253.0,757.0,954.0,2434.0,2189.0
129,254.0,758.0,955.0,1415.0,146.0
130,255.0,759.0,956.0,395.0,147.0
131,256.0,760.0,959.0,909.0,2191.0
132,258.0,761.0,1475.0,1421.0,149.0
133,259.0,762.0,964.0,2457.0,150.0
134,260.0,763.0,967.0,1435.0,2192.0
135,263.0,764.0,968.0,1947.0,2196.0
136,264.0,765.0,1992.0,1437.0,2198.0
137,265.0,767.0,970.0,1438.0,154.0
138,266.0,768.0,971.0,1439.0,155.0
139,267.0,770.0,973.0,1948.0,156.0
140,268.0,774.0,974.0,1952.0,157.0
141,269.0,776.0,1998.0,1953.0,2205.0
142,4367.0,777.0,976.0,1443.0,2206.0
143,272.0,778.0,977.0,1956.0,160.0
144,274.0,780.0,2007.0,1959.0,161.0
145,275.0,782.0,2011.0,1968.0,2207.0
146,277.0,785.0,1504.0,1970.0,2211.0
147,278.0,786.0,2024.0,1459.0,4251.0
148,280.0,787.0,2025.0,1461.0,4252.0
149,281.0,789.0,492.0,1462.0,4253.0
150,282.0,790.0,2031.0,1976.0,2215.0
151,283.0,791.0,2033.0,1979.0,2216.0
152,284.0,792.0,2036.0,1980.0,4256.0
153,286.0,795.0,,1470.0,4257.0
154,287.0,796.0,,1984.0,2219.0
155,288.0,797.0,,1985.0,2220.0
156,290.0,798.0,,1987.0,2221.0
157,291.0,799.0,,1479.0,174.0
158,292.0,800.0,,1994.0,2223.0
159,293.0,801.0,,1484.0,4263.0
160,294.0,802.0,,1486.0,4264.0
161,296.0,803.0,,2000.0,2226.0
162,297.0,804.0,,2003.0,4266.0
163,298.0,808.0,,2005.0,2228.0
164,299.0,810.0,,2006.0,4269.0
165,301.0,811.0,,2014.0,4271.0
166,302.0,812.0,,1503.0,4272.0
167,303.0,813.0,,1508.0,2232.0
168,304.0,814.0,,2021.0,4273.0
169,305.0,816.0,,2022.0,4276.0
170,306.0,817.0,,2023.0,2235.0
171,4399.0,819.0,,1512.0,2236.0
172,309.0,820.0,,1513.0,4278.0
173,310.0,822.0,,491.0,2238.0
174,311.0,825.0,,2030.0,2239.0
175,312.0,826.0,,2032.0,2240.0
176,4408.0,827.0,,1521.0,2241.0
177,314.0,828.0,,1523.0,2242.0
178,315.0,829.0,,1525.0,2243.0
179,316.0,831.0,,1527.0,2244.0
180,317.0,832.0,,505.0,4284.0
181,320.0,833.0,,1531.0,4285.0
182,321.0,835.0,,,2247.0
183,323.0,836.0,,,4287.0
184,325.0,838.0,,,4288.0
185,326.0,840.0,,,2250.0
186,4423.0,842.0,,,4293.0
187,328.0,843.0,,,4294.0
188,330.0,844.0,,,4295.0
189,331.0,846.0,,,2254.0
190,332.0,847.0,,,4297.0
191,333.0,848.0,,,4299.0
192,334.0,849.0,,,4300.0
193,4428.0,850.0,,,2258.0
194,4429.0,852.0,,,2259.0
195,337.0,853.0,,,4301.0
196,338.0,857.0,,,4302.0
197,339.0,859.0,,,4303.0
198,340.0,860.0,,,2263.0
199,342.0,861.0,,,4306.0
200,343.0,862.0,,,4308.0
201,344.0,863.0,,,4309.0
202,345.0,865.0,,,4312.0
203,346.0,866.0,,,2268.0
204,4439.0,868.0,,,2269.0
205,348.0,870.0,,,2270.0
206,349.0,871.0,,,2271.0
207,351.0,872.0,,,4315.0
208,352.0,874.0,,,2273.0
209,353.0,875.0,,,2274.0
210,355.0,876.0,,,4316.0
211,356.0,879.0,,,4318.0
212,358.0,880.0,,,2277.0
213,359.0,882.0,,,2278.0
214,360.0,884.0,,,2279.0
215,361.0,885.0,,,2280.0
216,365.0,886.0,,,2281.0
217,366.0,887.0,,,2282.0
218,368.0,888.0,,,4322.0
219,369.0,889.0,,,4325.0
220,370.0,890.0,,,4326.0
221,371.0,898.0,,,4327.0
222,372.0,899.0,,,2287.0
223,373.0,900.0,,,2288.0
224,375.0,901.0,,,4329.0
225,376.0,902.0,,,2290.0
226,377.0,903.0,,,2291.0
227,378.0,904.0,,,4331.0
228,379.0,905.0,,,4334.0
229,380.0,907.0,,,246.0
230,381.0,908.0,,,4336.0
231,383.0,910.0,,,4337.0
232,384.0,913.0,,,4338.0
233,385.0,914.0,,,4339.0
234,387.0,915.0,,,4341.0
235,388.0,916.0,,,4347.0
236,390.0,917.0,,,2301.0
237,391.0,920.0,,,2302.0
238,392.0,921.0,,,2303.0
239,393.0,922.0,,,2304.0
240,394.0,924.0,,,2305.0
241,396.0,925.0,,,2306.0
242,397.0,926.0,,,4348.0
243,398.0,927.0,,,2308.0
244,399.0,929.0,,,2309.0
245,400.0,931.0,,,4349.0
246,401.0,932.0,,,2311.0
247,403.0,933.0,,,2312.0
248,404.0,936.0,,,2313.0
249,405.0,939.0,,,4357.0
250,406.0,940.0,,,2315.0
251,407.0,941.0,,,2316.0
252,409.0,943.0,,,2317.0
253,410.0,944.0,,,2320.0
254,411.0,947.0,,,2323.0
255,412.0,950.0,,,4374.0
256,413.0,951.0,,,2327.0
257,414.0,953.0,,,2331.0
258,415.0,960.0,,,2332.0
259,416.0,963.0,,,4380.0
260,417.0,969.0,,,289.0
261,418.0,975.0,,,308.0
262,420.0,978.0,,,2360.0
263,421.0,979.0,,,2371.0
264,422.0,980.0,,,2373.0
265,423.0,981.0,,,2394.0
266,424.0,982.0,,,4476.0
267,425.0,983.0,,,4482.0
268,426.0,984.0,,,4492.0
269,427.0,985.0,,,4493.0
270,428.0,986.0,,,4494.0
271,429.0,987.0,,,4495.0
272,430.0,988.0,,,4499.0
273,431.0,990.0,,,4501.0
274,432.0,992.0,,,4510.0
275,433.0,993.0,,,4517.0
276,434.0,994.0,,,4523.0
277,435.0,995.0,,,4525.0
278,436.0,997.0,,,2496.0
279,437.0,998.0,,,2497.0
280,438.0,999.0,,,4546.0
281,439.0,1001.0,,,2500.0
282,440.0,1002.0,,,2504.0
283,441.0,1003.0,,,4556.0
284,442.0,1004.0,,,2509.0
285,443.0,1005.0,,,2513.0
286,444.0,1007.0,,,2515.0
287,445.0,1008.0,,,2517.0
288,446.0,1009.0,,,2519.0
289,447.0,1011.0,,,2521.0
290,448.0,1012.0,,,2525.0
291,449.0,1013.0,,,2528.0
292,451.0,1014.0,,,2530.0
293,452.0,1019.0,,,2531.0
294,453.0,1021.0,,,2534.0
295,454.0,1022.0,,,2535.0
296,455.0,1023.0,,,2536.0
297,456.0,1024.0,,,2539.0
298,457.0,1027.0,,,2543.0
299,458.0,1028.0,,,2546.0
300,459.0,1029.0,,,2547.0
301,460.0,1030.0,,,2548.0
302,461.0,1031.0,,,2549.0
303,462.0,1034.0,,,2559.0
304,463.0,1035.0,,,2563.0
305,464.0,1037.0,,,2564.0
306,465.0,1038.0,,,2565.0
307,466.0,1039.0,,,2568.0
308,467.0,1040.0,,,2569.0
309,468.0,1043.0,,,4623.0
310,469.0,1046.0,,,2577.0
311,470.0,1047.0,,,4625.0
312,471.0,1049.0,,,4626.0
313,472.0,1050.0,,,4627.0
314,473.0,1052.0,,,4629.0
315,474.0,1053.0,,,2585.0
316,475.0,1054.0,,,4635.0
317,476.0,1055.0,,,4636.0
318,477.0,1056.0,,,4640.0
319,478.0,1057.0,,,4641.0
320,479.0,1058.0,,,4642.0
321,480.0,1060.0,,,4649.0
322,481.0,1061.0,,,4650.0
323,482.0,1062.0,,,4652.0
324,483.0,1063.0,,,4655.0
325,484.0,1065.0,,,4662.0
326,485.0,1067.0,,,4667.0
327,486.0,1068.0,,,4668.0
328,487.0,1070.0,,,4669.0
329,488.0,1071.0,,,4670.0
330,489.0,1072.0,,,4678.0
331,490.0,1073.0,,,4680.0
332,493.0,1075.0,,,4694.0
333,494.0,1076.0,,,4695.0
334,495.0,1078.0,,,4697.0
335,496.0,1080.0,,,4711.0
336,497.0,1081.0,,,4200.0
337,498.0,1083.0,,,4202.0
338,500.0,1084.0,,,675.0
339,501.0,1086.0,,,676.0
340,503.0,1087.0,,,4205.0
341,504.0,1092.0,,,681.0
342,506.0,1093.0,,,684.0
343,507.0,1094.0,,,685.0
344,508.0,1095.0,,,686.0
345,509.0,1097.0,,,687.0
346,510.0,1098.0,,,688.0
347,511.0,1100.0,,,689.0
348,512.0,1101.0,,,690.0
349,513.0,1102.0,,,4207.0
350,514.0,1103.0,,,692.0
351,515.0,1104.0,,,693.0
352,516.0,1105.0,,,694.0
353,517.0,1106.0,,,695.0
354,518.0,1107.0,,,696.0
355,519.0,1110.0,,,698.0
356,520.0,1111.0,,,700.0
357,521.0,1112.0,,,701.0
358,522.0,1114.0,,,703.0
359,523.0,1115.0,,,705.0
360,524.0,1116.0,,,708.0
361,525.0,1117.0,,,709.0
362,526.0,1118.0,,,710.0
363,527.0,1119.0,,,711.0
364,528.0,1120.0,,,712.0
365,529.0,1121.0,,,714.0
366,530.0,1122.0,,,716.0
367,531.0,1123.0,,,717.0
368,532.0,1125.0,,,720.0
369,533.0,1126.0,,,721.0
370,534.0,1127.0,,,728.0
371,535.0,1130.0,,,730.0
372,536.0,1131.0,,,4216.0
373,537.0,1132.0,,,733.0
374,539.0,1133.0,,,734.0
375,540.0,1134.0,,,737.0
376,541.0,1135.0,,,738.0
377,542.0,1136.0,,,739.0
378,543.0,1137.0,,,740.0
379,544.0,1139.0,,,745.0
380,545.0,1140.0,,,4219.0
381,546.0,1142.0,,,751.0
382,547.0,1143.0,,,4220.0
383,548.0,1144.0,,,766.0
384,549.0,1146.0,,,769.0
385,550.0,1147.0,,,771.0
386,551.0,1148.0,,,772.0
387,552.0,1150.0,,,773.0
388,553.0,1151.0,,,775.0
389,554.0,1153.0,,,779.0
390,555.0,1154.0,,,4226.0
391,556.0,1155.0,,,784.0
392,557.0,1156.0,,,788.0
393,558.0,1160.0,,,4227.0
394,559.0,1161.0,,,793.0
395,560.0,1163.0,,,794.0
396,561.0,1164.0,,,4228.0
397,2603.0,1165.0,,,4230.0
398,563.0,1167.0,,,805.0
399,564.0,1168.0,,,806.0
400,565.0,1169.0,,,807.0
401,566.0,1172.0,,,4231.0
402,567.0,1174.0,,,809.0
403,568.0,1175.0,,,4232.0
404,569.0,1177.0,,,815.0
405,571.0,1178.0,,,818.0
406,2620.0,1179.0,,,4233.0
407,573.0,1180.0,,,823.0
408,574.0,1181.0,,,4234.0
409,575.0,1182.0,,,830.0
410,576.0,1183.0,,,834.0
411,577.0,1184.0,,,4237.0
412,2622.0,1185.0,,,839.0
413,579.0,1186.0,,,4238.0
414,580.0,1187.0,,,845.0
415,581.0,1190.0,,,4239.0
416,582.0,1192.0,,,851.0
417,583.0,1193.0,,,4240.0
418,584.0,1194.0,,,854.0
419,585.0,1195.0,,,4241.0
420,586.0,1198.0,,,4243.0
421,587.0,1200.0,,,4245.0
422,2627.0,1201.0,,,4246.0
423,589.0,1202.0,,,4259.0
424,590.0,1203.0,,,4261.0
425,591.0,1204.0,,,4262.0
426,592.0,1205.0,,,4265.0
427,593.0,1206.0,,,989.0
428,594.0,1207.0,,,991.0
429,595.0,1208.0,,,996.0
430,596.0,1210.0,,,1000.0
431,597.0,1211.0,,,1006.0
432,598.0,1212.0,,,1010.0
433,599.0,1213.0,,,1015.0
434,600.0,1215.0,,,1016.0
435,601.0,1216.0,,,1017.0
436,602.0,1219.0,,,1018.0
437,603.0,1221.0,,,1020.0
438,604.0,1222.0,,,1025.0
439,605.0,1223.0,,,1026.0
440,606.0,1224.0,,,1032.0
441,607.0,1225.0,,,1033.0
442,608.0,1227.0,,,1036.0
443,609.0,1228.0,,,1041.0
444,610.0,1229.0,,,1042.0
445,611.0,1230.0,,,1044.0
446,612.0,1231.0,,,1045.0
447,613.0,1233.0,,,1048.0
448,614.0,1234.0,,,4279.0
449,615.0,1235.0,,,1051.0
450,616.0,1236.0,,,1059.0
451,617.0,1237.0,,,1064.0
452,618.0,1238.0,,,1066.0
453,619.0,1240.0,,,1069.0
454,620.0,1241.0,,,1074.0
455,621.0,1242.0,,,1077.0
456,622.0,1244.0,,,1079.0
457,623.0,1246.0,,,1082.0
458,624.0,1247.0,,,1085.0
459,625.0,1248.0,,,1088.0
460,626.0,1250.0,,,1089.0
461,627.0,1251.0,,,1090.0
462,628.0,1253.0,,,1091.0
463,629.0,1255.0,,,1096.0
464,630.0,1259.0,,,1099.0
465,631.0,1260.0,,,4289.0
466,632.0,1261.0,,,1108.0
467,633.0,1262.0,,,1109.0
468,634.0,1263.0,,,1113.0
469,635.0,1264.0,,,1124.0
470,636.0,1265.0,,,1128.0
471,637.0,1267.0,,,1129.0
472,638.0,1269.0,,,1138.0
473,639.0,1274.0,,,1141.0
474,640.0,1278.0,,,1145.0
475,641.0,1279.0,,,1149.0
476,642.0,1282.0,,,1152.0
477,643.0,1284.0,,,1157.0
478,644.0,1286.0,,,1158.0
479,645.0,1287.0,,,1159.0
480,646.0,1288.0,,,1162.0
481,647.0,1290.0,,,1166.0
482,648.0,1291.0,,,1170.0
483,649.0,1292.0,,,1171.0
484,650.0,1293.0,,,1173.0
485,651.0,1294.0,,,1176.0
486,652.0,1295.0,,,1188.0
487,653.0,1297.0,,,1189.0
488,654.0,1298.0,,,1191.0
489,655.0,1299.0,,,1196.0
490,656.0,1300.0,,,1197.0
491,657.0,1301.0,,,1199.0
492,658.0,1307.0,,,1209.0
493,659.0,1311.0,,,1214.0
494,660.0,1312.0,,,1217.0
495,661.0,1317.0,,,1218.0
496,662.0,1318.0,,,1220.0
497,663.0,1322.0,,,4320.0
498,664.0,1323.0,,,4321.0
499,665.0,1327.0,,,1275.0
500,666.0,1328.0,,,1276.0
501,668.0,1330.0,,,1277.0
502,669.0,1332.0,,,1280.0
503,670.0,1333.0,,,1281.0
504,4646.0,1335.0,,,1283.0
505,856.0,1337.0,,,1285.0
506,858.0,1338.0,,,1289.0
507,864.0,1341.0,,,1296.0
508,869.0,1342.0,,,1302.0
509,881.0,1343.0,,,1303.0
510,893.0,1344.0,,,1304.0
511,894.0,1349.0,,,1305.0
512,897.0,1350.0,,,1306.0
513,911.0,1351.0,,,1308.0
514,912.0,1352.0,,,1309.0
515,918.0,1357.0,,,1310.0
516,923.0,1361.0,,,1313.0
517,935.0,1362.0,,,1315.0
518,937.0,1364.0,,,1316.0
519,948.0,1365.0,,,1319.0
520,949.0,1366.0,,,1320.0
521,2632.0,1368.0,,,1321.0
522,957.0,1371.0,,,1325.0
523,958.0,1372.0,,,1326.0
524,2633.0,1373.0,,,1329.0
525,961.0,1374.0,,,1336.0
526,962.0,1375.0,,,1339.0
527,965.0,1376.0,,,1345.0
528,966.0,1377.0,,,1346.0
529,972.0,1379.0,,,1347.0
530,2648.0,1380.0,,,1348.0
531,2651.0,1381.0,,,1355.0
532,2656.0,1382.0,,,1358.0
533,2657.0,1386.0,,,1359.0
534,2664.0,1387.0,,,1367.0
535,2668.0,1388.0,,,1378.0
536,2669.0,1389.0,,,1383.0
537,2670.0,1390.0,,,1385.0
538,2672.0,1392.0,,,3457.0
539,1232.0,1393.0,,,3458.0
540,4723.0,1394.0,,,4351.0
541,4608.0,1395.0,,,3460.0
542,1243.0,1396.0,,,3462.0
543,1245.0,1400.0,,,3464.0
544,1254.0,1401.0,,,3465.0
545,1256.0,1402.0,,,1418.0
546,1257.0,1404.0,,,1419.0
547,1266.0,1405.0,,,3466.0
548,1271.0,1406.0,,,3469.0
549,1314.0,1407.0,,,3470.0
550,1324.0,1408.0,,,4352.0
551,1331.0,1410.0,,,3472.0
552,1340.0,1412.0,,,3474.0
553,1384.0,1413.0,,,3475.0
554,1397.0,1414.0,,,3476.0
555,1403.0,1416.0,,,3480.0
556,1411.0,1417.0,,,3481.0
557,1440.0,1420.0,,,3482.0
558,1441.0,1422.0,,,3483.0
559,1455.0,1423.0,,,1436.0
560,1464.0,1424.0,,,3484.0
561,1474.0,1425.0,,,3485.0
562,1480.0,1426.0,,,3486.0
563,1483.0,1427.0,,,3487.0
564,1485.0,1428.0,,,3488.0
565,1487.0,1429.0,,,3489.0
566,1488.0,1430.0,,,3490.0
567,1494.0,1431.0,,,3491.0
568,1496.0,1432.0,,,3494.0
569,1501.0,1433.0,,,1448.0
570,1505.0,1434.0,,,3498.0
571,1510.0,1442.0,,,1451.0
572,1511.0,1444.0,,,3499.0
573,1524.0,1445.0,,,1453.0
574,1526.0,1446.0,,,3500.0
575,1528.0,1447.0,,,3501.0
576,1529.0,1449.0,,,3503.0
577,1532.0,1450.0,,,3504.0
578,1534.0,1452.0,,,3507.0
579,1539.0,1454.0,,,3511.0
580,1542.0,1456.0,,,3512.0
581,1543.0,1460.0,,,3513.0
582,1546.0,1463.0,,,3514.0
583,1547.0,1465.0,,,3515.0
584,1553.0,1466.0,,,3516.0
585,1555.0,1467.0,,,3519.0
586,1560.0,1468.0,,,3520.0
587,1564.0,1469.0,,,3523.0
588,1565.0,1471.0,,,3524.0
589,1566.0,1472.0,,,3527.0
590,1567.0,1473.0,,,3529.0
591,1568.0,1476.0,,,3530.0
592,1569.0,1477.0,,,3531.0
593,1573.0,1478.0,,,3534.0
594,1574.0,1481.0,,,3535.0
595,1576.0,1482.0,,,3538.0
596,1579.0,1489.0,,,3543.0
597,1583.0,1490.0,,,3544.0
598,1585.0,1491.0,,,3549.0
599,1586.0,1492.0,,,3550.0
600,1588.0,1493.0,,,3551.0
601,1590.0,1495.0,,,3554.0
602,1593.0,1497.0,,,3556.0
603,1597.0,1498.0,,,3558.0
604,1598.0,1499.0,,,3560.0
605,1602.0,1500.0,,,3561.0
606,1604.0,1502.0,,,3562.0
607,1605.0,1506.0,,,3564.0
608,1608.0,1507.0,,,3565.0
609,1610.0,1509.0,,,3566.0
610,1613.0,1514.0,,,3567.0
611,1615.0,1515.0,,,3569.0
612,1617.0,1516.0,,,3570.0
613,1619.0,1517.0,,,3571.0
614,1620.0,1518.0,,,3573.0
615,1621.0,1519.0,,,3576.0
616,1625.0,1520.0,,,3577.0
617,1626.0,1522.0,,,3580.0
618,1627.0,1530.0,,,1533.0
619,1628.0,1535.0,,,3581.0
620,1631.0,1537.0,,,3584.0
621,1632.0,1538.0,,,3586.0
622,1634.0,1540.0,,,3588.0
623,1635.0,1548.0,,,3589.0
624,1639.0,1550.0,,,3590.0
625,1641.0,1551.0,,,3591.0
626,1644.0,1554.0,,,1544.0
627,1645.0,1557.0,,,3594.0
628,1646.0,1561.0,,,3602.0
629,1648.0,1562.0,,,3605.0
630,1651.0,1572.0,,,3607.0
631,1653.0,1575.0,,,3608.0
632,1654.0,1577.0,,,3612.0
633,1656.0,1578.0,,,3613.0
634,1657.0,1587.0,,,3614.0
635,1658.0,1589.0,,,3616.0
636,1659.0,1591.0,,,3617.0
637,1661.0,1594.0,,,3618.0
638,1662.0,1599.0,,,3619.0
639,1664.0,1601.0,,,3621.0
640,1666.0,1603.0,,,3622.0
641,1667.0,1611.0,,,3624.0
642,1668.0,1616.0,,,3625.0
643,1670.0,1630.0,,,3626.0
644,1671.0,1633.0,,,3630.0
645,1673.0,1637.0,,,3631.0
646,1675.0,1640.0,,,3633.0
647,1679.0,1642.0,,,3635.0
648,1681.0,1647.0,,,3636.0
649,1683.0,1650.0,,,3637.0
650,1684.0,1652.0,,,3638.0
651,1685.0,1660.0,,,3642.0
652,1686.0,1665.0,,,3643.0
653,1687.0,1669.0,,,3644.0
654,1690.0,1676.0,,,3646.0
655,1691.0,1688.0,,,3647.0
656,1692.0,1703.0,,,3648.0
657,1693.0,1708.0,,,3651.0
658,1694.0,1714.0,,,3652.0
659,1695.0,1721.0,,,3656.0
660,1696.0,1722.0,,,3659.0
661,1697.0,1731.0,,,3662.0
662,1698.0,1732.0,,,3663.0
663,1699.0,1733.0,,,3664.0
664,1701.0,1739.0,,,3665.0
665,1702.0,1755.0,,,3668.0
666,1704.0,1795.0,,,3669.0
667,1706.0,1837.0,,,3673.0
668,1707.0,1838.0,,,3674.0
669,1709.0,1851.0,,,3676.0
670,1710.0,1852.0,,,3679.0
671,1711.0,1855.0,,,3681.0
672,1712.0,1860.0,,,3682.0
673,1713.0,1867.0,,,3683.0
674,1716.0,1868.0,,,3684.0
675,1717.0,1869.0,,,3685.0
676,1718.0,1871.0,,,3686.0
677,1719.0,1872.0,,,3687.0
678,1723.0,1873.0,,,3689.0
679,1724.0,1874.0,,,3690.0
680,1725.0,1875.0,,,3692.0
681,1726.0,1876.0,,,3694.0
682,1727.0,1878.0,,,3695.0
683,1728.0,1880.0,,,3714.0
684,1729.0,1883.0,,,3740.0
685,1730.0,1884.0,,,3765.0
686,1734.0,1890.0,,,3807.0
687,1735.0,1892.0,,,3893.0
688,1736.0,1895.0,,,1877.0
689,1737.0,1898.0,,,1879.0
690,1738.0,1903.0,,,1881.0
691,1740.0,1904.0,,,1882.0
692,1742.0,1908.0,,,1885.0
693,1744.0,1914.0,,,1886.0
694,1745.0,1920.0,,,1887.0
695,1746.0,1923.0,,,1888.0
696,1747.0,1926.0,,,1889.0
697,1749.0,1929.0,,,1891.0
698,1750.0,1940.0,,,1893.0
699,1751.0,1941.0,,,1894.0
700,1752.0,1944.0,,,1896.0
701,1753.0,1945.0,,,1897.0
702,1754.0,1951.0,,,1899.0
703,1756.0,1954.0,,,1900.0
704,1757.0,1955.0,,,1901.0
705,1758.0,1957.0,,,1902.0
706,1759.0,1958.0,,,1905.0
707,1760.0,1960.0,,,1906.0
708,1761.0,1961.0,,,1907.0
709,1762.0,1963.0,,,1909.0
710,1763.0,1965.0,,,1910.0
711,1764.0,1967.0,,,1911.0
712,1765.0,1969.0,,,1912.0
713,1766.0,1972.0,,,1913.0
714,1767.0,1973.0,,,1915.0
715,1768.0,1974.0,,,1916.0
716,1769.0,1975.0,,,1917.0
