,0,1,2
167,398.0,209.0,729.0
168,399.0,210.0,730.0
169,400.0,211.0,731.0
170,401.0,2259.0,732.0
171,402.0,213.0,733.0
172,404.0,4301.0,734.0
173,405.0,2263.0,735.0
174,406.0,216.0,738.0
175,407.0,217.0,739.0
176,411.0,218.0,741.0
177,413.0,4310.0,742.0
178,415.0,4315.0,743.0
179,416.0,221.0,744.0
180,420.0,4316.0,746.0
181,421.0,224.0,747.0
182,423.0,4320.0,748.0
183,2472.0,227.0,749.0
184,425.0,228.0,750.0
185,429.0,230.0,757.0
186,430.0,231.0,758.0
187,431.0,232.0,759.0
188,432.0,234.0,760.0
189,2480.0,238.0,762.0
190,434.0,239.0,763.0
191,435.0,4336.0,764.0
192,436.0,241.0,765.0
193,437.0,243.0,767.0
194,438.0,244.0,768.0
195,441.0,4339.0,770.0
196,442.0,246.0,774.0
197,443.0,248.0,777.0
198,444.0,249.0,778.0
199,447.0,251.0,779.0
200,448.0,253.0,785.0
201,449.0,2302.0,786.0
202,451.0,256.0,787.0
203,452.0,260.0,789.0
204,453.0,261.0,790.0
205,454.0,4358.0,791.0
206,456.0,263.0,797.0
207,457.0,264.0,800.0
208,458.0,265.0,801.0
209,459.0,266.0,802.0
210,460.0,267.0,809.0
211,462.0,268.0,811.0
212,463.0,269.0,813.0
213,464.0,270.0,814.0
214,465.0,271.0,816.0
215,466.0,272.0,817.0
216,467.0,2312.0,823.0
217,468.0,274.0,826.0
218,469.0,2316.0,827.0
219,471.0,276.0,828.0
220,472.0,277.0,829.0
221,473.0,278.0,831.0
222,474.0,4372.0,834.0
223,2520.0,4373.0,835.0
224,477.0,282.0,836.0
225,2526.0,283.0,838.0
226,479.0,2332.0,842.0
227,480.0,285.0,844.0
228,482.0,286.0,849.0
229,483.0,4378.0,852.0
230,484.0,4379.0,858.0
231,485.0,289.0,861.0
232,486.0,290.0,862.0
233,488.0,291.0,864.0
234,489.0,4380.0,865.0
235,490.0,293.0,866.0
236,492.0,4381.0,870.0
237,493.0,4382.0,872.0
238,494.0,4388.0,878.0
239,495.0,297.0,880.0
240,496.0,298.0,881.0
241,497.0,299.0,882.0
242,498.0,300.0,884.0
243,2540.0,4389.0,886.0
244,500.0,302.0,887.0
245,501.0,303.0,889.0
246,504.0,4397.0,890.0
247,506.0,305.0,898.0
248,507.0,4399.0,901.0
249,508.0,307.0,902.0
250,509.0,308.0,903.0
251,510.0,4402.0,907.0
252,512.0,310.0,910.0
253,513.0,4405.0,913.0
254,4608.0,312.0,914.0
255,515.0,313.0,916.0
256,516.0,2360.0,920.0
257,517.0,315.0,921.0
258,518.0,4408.0,924.0
259,519.0,4410.0,927.0
260,520.0,4414.0,929.0
261,521.0,321.0,936.0
262,523.0,323.0,941.0
263,524.0,2373.0,943.0
264,525.0,326.0,944.0
265,527.0,327.0,950.0
266,529.0,4421.0,951.0
267,530.0,4423.0,963.0
268,531.0,330.0,975.0
269,532.0,2378.0,978.0
270,534.0,4428.0,979.0
271,536.0,4429.0,980.0
272,537.0,4430.0,981.0
273,539.0,337.0,982.0
274,542.0,345.0,983.0
275,543.0,2394.0,984.0
276,544.0,351.0,985.0
277,2590.0,356.0,986.0
278,546.0,360.0,987.0
279,547.0,361.0,988.0
280,548.0,2412.0,989.0
281,549.0,366.0,990.0
282,550.0,369.0,991.0
283,551.0,373.0,992.0
284,552.0,378.0,993.0
285,553.0,383.0,994.0
286,554.0,384.0,995.0
287,555.0,385.0,996.0
288,556.0,2434.0,997.0
289,557.0,391.0,998.0
290,558.0,394.0,999.0
291,559.0,395.0,1000.0
292,560.0,409.0,1001.0
293,2602.0,410.0,1002.0
294,2605.0,2457.0,1003.0
295,563.0,412.0,1004.0
296,565.0,414.0,1005.0
297,566.0,417.0,1006.0
298,567.0,418.0,1007.0
299,2614.0,422.0,1008.0
300,569.0,424.0,1009.0
301,2616.0,426.0,1010.0
302,571.0,433.0,1011.0
303,573.0,2484.0,1012.0
304,574.0,439.0,1013.0
305,575.0,440.0,1014.0
306,576.0,2487.0,1015.0
307,577.0,446.0,1016.0
308,2624.0,455.0,1017.0
309,579.0,461.0,1018.0
310,580.0,481.0,1019.0
311,581.0,487.0,1020.0
312,582.0,491.0,1021.0
313,583.0,4596.0,1022.0
314,584.0,505.0,1023.0
315,585.0,511.0,1024.0
316,2625.0,514.0,1025.0
317,587.0,2569.0,1026.0
318,588.0,522.0,1027.0
319,589.0,526.0,1028.0
320,590.0,528.0,1029.0
321,593.0,533.0,1030.0
322,594.0,2585.0,1031.0
323,595.0,540.0,1032.0
324,2642.0,541.0,1033.0
325,597.0,545.0,1034.0
326,598.0,4646.0,1035.0
327,599.0,2603.0,1036.0
328,600.0,561.0,1037.0
329,601.0,564.0,1038.0
330,602.0,2615.0,1039.0
331,603.0,568.0,1040.0
332,604.0,2619.0,1041.0
333,605.0,2620.0,1042.0
334,2645.0,2622.0,1043.0
335,607.0,2626.0,1044.0
336,608.0,2627.0,1045.0
337,609.0,2632.0,1046.0
338,2650.0,2633.0,1047.0
339,611.0,586.0,1048.0
340,612.0,2634.0,1049.0
341,613.0,2637.0,1050.0
342,614.0,592.0,1051.0
343,615.0,2640.0,1052.0
344,616.0,2648.0,1053.0
345,617.0,2649.0,1054.0
346,618.0,2651.0,1055.0
347,619.0,4699.0,1056.0
348,620.0,2654.0,1057.0
349,2660.0,610.0,1058.0
350,622.0,2664.0,1059.0
351,623.0,621.0,1060.0
352,624.0,2669.0,1061.0
353,625.0,4723.0,1062.0
354,626.0,4726.0,1063.0
355,627.0,4196.0,1064.0
356,628.0,676.0,1065.0
357,629.0,684.0,1066.0
358,630.0,689.0,1067.0
359,631.0,700.0,1068.0
360,632.0,716.0,1069.0
361,633.0,740.0,1070.0
362,634.0,751.0,1071.0
363,635.0,756.0,1072.0
364,636.0,769.0,1073.0
365,637.0,771.0,1074.0
366,638.0,775.0,1075.0
367,639.0,806.0,1076.0
368,640.0,818.0,1077.0
369,641.0,821.0,1078.0
370,642.0,830.0,1079.0
371,643.0,839.0,1080.0
372,644.0,845.0,1081.0
373,645.0,851.0,1082.0
374,646.0,856.0,1083.0
375,647.0,869.0,1084.0
376,648.0,873.0,1085.0
377,649.0,892.0,1086.0
378,650.0,893.0,1087.0
379,651.0,894.0,1088.0
380,652.0,896.0,1089.0
381,653.0,897.0,1090.0
382,654.0,909.0,1091.0
383,655.0,912.0,1092.0
384,656.0,923.0,1093.0
385,657.0,937.0,1094.0
386,659.0,949.0,1095.0
387,660.0,962.0,1096.0
388,661.0,4302.0,1097.0
389,662.0,1188.0,1098.0
390,663.0,1196.0,1099.0
391,664.0,1226.0,1100.0
392,666.0,1254.0,1101.0
393,668.0,1257.0,1102.0
394,669.0,1273.0,1103.0
395,670.0,1275.0,1104.0
396,690.0,1276.0,1105.0
397,721.0,1280.0,1106.0
398,727.0,1285.0,1107.0
399,736.0,1302.0,1108.0
400,737.0,1305.0,1109.0
401,745.0,1309.0,1110.0
402,752.0,1314.0,1111.0
403,753.0,1315.0,1112.0
404,754.0,1320.0,1113.0
405,755.0,1324.0,1114.0
406,761.0,1325.0,1115.0
407,766.0,1329.0,1116.0
408,772.0,1331.0,1117.0
409,773.0,1334.0,1118.0
410,776.0,1340.0,1119.0
411,780.0,1346.0,1120.0
412,781.0,1348.0,1121.0
413,782.0,1354.0,1122.0
414,783.0,1356.0,1123.0
415,784.0,1359.0,1124.0
416,788.0,1360.0,1125.0
417,2599.0,1363.0,1126.0
418,792.0,1369.0,1127.0
419,793.0,1370.0,1128.0
420,794.0,1378.0,1129.0
421,795.0,1383.0,1130.0
422,796.0,1385.0,1131.0
423,798.0,1397.0,1132.0
424,799.0,1399.0,1133.0
425,803.0,1403.0,1134.0
426,804.0,1409.0,1135.0
427,805.0,1415.0,1136.0
428,807.0,1418.0,1137.0
429,808.0,1419.0,1138.0
430,810.0,1421.0,1139.0
431,812.0,1435.0,1140.0
432,815.0,1437.0,1141.0
433,819.0,1438.0,1142.0
434,820.0,1439.0,1143.0
435,822.0,1441.0,1144.0
436,824.0,1443.0,1145.0
437,825.0,1448.0,1146.0
438,832.0,1451.0,1147.0
439,833.0,1453.0,1148.0
440,837.0,1455.0,1149.0
441,840.0,1457.0,1150.0
442,841.0,1458.0,1151.0
443,843.0,1459.0,1152.0
444,846.0,1461.0,1153.0
445,847.0,1462.0,1154.0
446,848.0,1464.0,1155.0
447,850.0,1470.0,1156.0
448,853.0,4363.0,1157.0
449,854.0,1474.0,1158.0
450,855.0,1479.0,1159.0
451,857.0,1480.0,1160.0
452,859.0,4365.0,1161.0
453,860.0,1484.0,1162.0
454,863.0,1485.0,1163.0
455,867.0,1486.0,1164.0
456,868.0,1488.0,1165.0
457,871.0,1494.0,1166.0
458,874.0,1496.0,1167.0
459,875.0,1501.0,1168.0
460,876.0,1503.0,1169.0
461,877.0,1504.0,1170.0
462,879.0,1508.0,1171.0
463,883.0,1510.0,1172.0
464,885.0,1511.0,1173.0
465,888.0,1512.0,1174.0
466,891.0,1513.0,1175.0
467,895.0,1521.0,1176.0
468,899.0,1523.0,1177.0
469,900.0,1524.0,1178.0
470,904.0,1525.0,1179.0
471,905.0,1526.0,1181.0
472,906.0,1527.0,1182.0
473,908.0,1531.0,1183.0
474,911.0,1532.0,1184.0
475,915.0,1533.0,1185.0
476,917.0,1534.0,1186.0
477,918.0,1536.0,1187.0
478,919.0,1539.0,1189.0
479,922.0,1541.0,1190.0
480,925.0,1542.0,1191.0
481,926.0,1544.0,1192.0
482,928.0,1545.0,1193.0
483,930.0,1547.0,1194.0
484,931.0,1552.0,1195.0
485,932.0,1558.0,1197.0
486,933.0,1559.0,1198.0
487,934.0,1560.0,1199.0
488,935.0,1563.0,1200.0
489,938.0,1564.0,1201.0
490,939.0,1565.0,1202.0
491,940.0,1566.0,1203.0
492,942.0,1567.0,1204.0
493,945.0,3614.0,1205.0
494,946.0,1569.0,1206.0
495,947.0,1570.0,1207.0
496,948.0,1571.0,1208.0
497,952.0,1573.0,1209.0
498,953.0,1579.0,1210.0
499,954.0,1583.0,1211.0
500,955.0,1585.0,1212.0
501,956.0,1586.0,1214.0
502,957.0,1588.0,1215.0
503,958.0,3637.0,1216.0
504,959.0,1590.0,1217.0
505,960.0,1592.0,1218.0
506,961.0,1593.0,1219.0
507,964.0,1595.0,1220.0
508,965.0,1596.0,1222.0
509,966.0,1598.0,1224.0
510,967.0,3647.0,1225.0
511,968.0,1602.0,1229.0
512,969.0,1605.0,1230.0
513,970.0,1606.0,1231.0
514,971.0,4390.0,1233.0
515,972.0,1609.0,1235.0
516,973.0,1612.0,1236.0
517,974.0,1614.0,1237.0
518,976.0,3663.0,1238.0
519,977.0,1618.0,1240.0
520,2655.0,1619.0,1241.0
521,2656.0,1621.0,1246.0
522,2657.0,1623.0,1247.0
523,2662.0,1624.0,1251.0
524,2668.0,1625.0,1252.0
525,2671.0,1626.0,1253.0
526,1180.0,1631.0,1255.0
527,1213.0,1632.0,1256.0
528,1221.0,1634.0,1264.0
529,1223.0,1636.0,1274.0
530,1227.0,3684.0,1277.0
531,1228.0,1638.0,1278.0
532,1232.0,1639.0,1279.0
533,1234.0,3686.0,1281.0
534,1239.0,1641.0,1282.0
535,1242.0,1645.0,1283.0
536,1243.0,1646.0,1284.0
537,1244.0,3695.0,1286.0
538,1245.0,1648.0,1287.0
539,1248.0,1649.0,1288.0
540,1249.0,3697.0,1289.0
541,1250.0,1651.0,1290.0
542,1258.0,3699.0,1291.0
543,1259.0,1655.0,1292.0
544,1260.0,1656.0,1293.0
545,1261.0,1658.0,1294.0
546,1262.0,1659.0,1295.0
547,1263.0,1661.0,1296.0
548,1265.0,1662.0,1297.0
549,1266.0,1663.0,1298.0
550,1267.0,1664.0,1299.0
551,1268.0,1666.0,1300.0
552,1269.0,1668.0,1301.0
553,1270.0,1670.0,1303.0
554,1271.0,1673.0,1304.0
555,1272.0,1675.0,1306.0
556,1353.0,1678.0,1307.0
557,1362.0,1680.0,1308.0
558,1375.0,1682.0,1310.0
559,1384.0,1683.0,1311.0
560,1390.0,1684.0,1312.0
561,1391.0,3732.0,1313.0
562,1392.0,1686.0,1316.0
563,1394.0,1687.0,1317.0
564,1398.0,1690.0,1318.0
565,1405.0,1692.0,1319.0
566,1411.0,3741.0,1321.0
567,1420.0,1695.0,1322.0
568,1431.0,3745.0,1323.0
569,1440.0,1698.0,1326.0
570,1442.0,1699.0,1327.0
571,1469.0,1702.0,1328.0
572,1471.0,1705.0,1330.0
573,1475.0,1706.0,1332.0
574,1483.0,1707.0,1333.0
575,1489.0,1709.0,1335.0
576,1492.0,1711.0,1336.0
577,1499.0,1713.0,1337.0
578,1505.0,1715.0,1338.0
579,1506.0,1720.0,1339.0
580,1507.0,3769.0,1341.0
581,1509.0,3770.0,1342.0
582,1514.0,1726.0,1343.0
583,1528.0,1728.0,1344.0
584,1529.0,1730.0,1345.0
585,1537.0,1736.0,1347.0
586,1540.0,1738.0,1349.0
587,1543.0,3786.0,1350.0
588,1546.0,1740.0,1351.0
589,1548.0,1742.0,1352.0
590,1549.0,1743.0,1355.0
591,1553.0,1746.0,1357.0
592,1554.0,3796.0,1358.0
593,1555.0,1750.0,1361.0
594,1556.0,1751.0,1364.0
595,1568.0,3799.0,1365.0
596,1574.0,1753.0,1366.0
597,1575.0,1756.0,1367.0
598,1576.0,1758.0,1368.0
599,1580.0,3806.0,1371.0
600,1581.0,3807.0,1372.0
601,1582.0,1761.0,1373.0
602,1584.0,1763.0,1374.0
603,1591.0,1764.0,1376.0
604,1594.0,3812.0,1377.0
605,1597.0,1766.0,1379.0
606,1600.0,1767.0,1380.0
607,1601.0,1768.0,1381.0
608,1604.0,1769.0,1382.0
609,1607.0,3814.0,1386.0
610,1608.0,3818.0,1387.0
611,1610.0,1775.0,1388.0
612,1613.0,1777.0,1389.0
613,1615.0,3825.0,1393.0
614,1617.0,1781.0,1395.0
615,1620.0,1782.0,1396.0
616,1622.0,1783.0,1400.0
617,1627.0,1784.0,1401.0
618,1628.0,1785.0,1402.0
619,1629.0,1788.0,1404.0
620,1633.0,3839.0,1406.0
621,1635.0,1793.0,1407.0
622,1642.0,1794.0,1408.0
623,1643.0,3841.0,1410.0
624,1644.0,3843.0,1412.0
625,1647.0,1798.0,1413.0
626,1650.0,1802.0,1414.0
627,1653.0,1803.0,1416.0
628,1654.0,1804.0,1417.0
629,1657.0,1805.0,1422.0
630,1660.0,1806.0,1423.0
631,1669.0,1808.0,1424.0
632,1671.0,3860.0,1425.0
633,1672.0,1815.0,1426.0
634,1674.0,1816.0,1427.0
635,1677.0,1818.0,1428.0
636,1679.0,1819.0,1429.0
637,1681.0,1821.0,1430.0
638,1685.0,1824.0,1432.0
639,1688.0,1830.0,1433.0
640,1689.0,3881.0,1434.0
641,1691.0,1836.0,1436.0
642,1693.0,3886.0,1444.0
643,1694.0,1839.0,1445.0
644,1696.0,1843.0,1446.0
645,1697.0,1848.0,1447.0
646,1700.0,3897.0,1449.0
647,1701.0,3900.0,1450.0
648,1704.0,1856.0,1452.0
649,1708.0,1858.0,1454.0
650,1710.0,3910.0,1456.0
651,1716.0,1864.0,1460.0
652,1717.0,1866.0,1463.0
653,1718.0,1881.0,1465.0
654,1719.0,1882.0,1466.0
655,1722.0,3932.0,1467.0
656,1723.0,1886.0,1468.0
657,1724.0,1888.0,1472.0
658,1725.0,3940.0,1473.0
659,1727.0,1896.0,1476.0
660,1729.0,1905.0,1477.0
661,1731.0,3961.0,1478.0
662,1734.0,1921.0,1481.0
663,1735.0,1932.0,1482.0
664,1737.0,1939.0,1487.0
665,1741.0,1943.0,1490.0
666,1744.0,1946.0,1491.0
667,1745.0,1947.0,1493.0
668,1747.0,1948.0,1495.0
669,1748.0,1950.0,1497.0
670,1749.0,1952.0,1498.0
671,1752.0,1953.0,1500.0
672,1754.0,1956.0,1502.0
673,1757.0,1959.0,1515.0
674,1759.0,1962.0,1516.0
675,1760.0,1964.0,1517.0
676,1762.0,1966.0,1518.0
677,1765.0,1968.0,1519.0
678,1770.0,1970.0,1520.0
679,1771.0,1971.0,1522.0
680,1772.0,4023.0,1530.0
681,1773.0,1976.0,1535.0
682,1774.0,1978.0,1538.0
683,1778.0,1979.0,1550.0
684,1779.0,1980.0,1551.0
685,1780.0,1982.0,1557.0
686,1786.0,1984.0,1561.0
687,1787.0,1985.0,1562.0
688,1789.0,1987.0,1572.0
689,1790.0,1988.0,1577.0
690,1791.0,4037.0,1578.0
691,1792.0,1990.0,1587.0
692,1796.0,1992.0,1589.0
693,1797.0,1994.0,1599.0
694,1799.0,1995.0,1603.0
695,1801.0,1996.0,1611.0
696,1807.0,1999.0,1616.0
697,1809.0,2000.0,1630.0
698,1810.0,2003.0,1637.0
699,1811.0,2004.0,1640.0
700,1812.0,2005.0,1652.0
701,1813.0,2006.0,1665.0
702,1814.0,2012.0,1667.0
703,1817.0,2014.0,1676.0
704,1820.0,2016.0,1703.0
705,1822.0,2019.0,1712.0
706,1823.0,2021.0,1714.0
707,1825.0,2022.0,1721.0
708,1826.0,2024.0,1732.0
709,1827.0,2026.0,1733.0
710,1828.0,2027.0,1739.0
711,1829.0,2028.0,1755.0
712,1831.0,2030.0,1776.0
713,1832.0,2032.0,1795.0
714,1833.0,2033.0,1800.0
715,1834.0,2035.0,1838.0
716,1835.0,2037.0,1851.0
717,1837.0,2039.0,1852.0
718,1840.0,2041.0,1853.0
719,1841.0,2045.0,1855.0
720,1842.0,2047.0,1860.0
721,1844.0,,1867.0
722,1845.0,,1868.0
723,1846.0,,1869.0
724,1847.0,,1871.0
725,1849.0,,1872.0
726,1850.0,,1873.0
727,1854.0,,1874.0
728,1857.0,,1875.0
729,1859.0,,1876.0
730,1861.0,,1877.0
731,1862.0,,1878.0
732,1863.0,,1879.0
733,1865.0,,1880.0
734,1870.0,,1883.0
735,3924.0,,1884.0
736,1930.0,,1885.0
737,1938.0,,1887.0
738,3994.0,,1889.0
739,3995.0,,1890.0
740,3996.0,,1891.0
741,1949.0,,1892.0
742,1957.0,,1893.0
743,1965.0,,1894.0
744,4024.0,,1895.0
745,1993.0,,1897.0
746,1998.0,,1898.0
747,4049.0,,1899.0
748,4051.0,,1900.0
749,2007.0,,1901.0
750,2009.0,,1902.0
751,2011.0,,1903.0
752,2023.0,,1904.0
753,2025.0,,1906.0
754,2031.0,,1907.0
755,2034.0,,1908.0
756,2036.0,,1909.0
757,4085.0,,1910.0
758,2042.0,,1911.0
759,2043.0,,1912.0
760,2044.0,,1913.0
761,,,1914.0
762,,,1915.0
763,,,1916.0
764,,,1917.0
765,,,1918.0
766,,,1919.0
767,,,1920.0
768,,,1922.0
769,,,1923.0
770,,,1924.0
771,,,1925.0
772,,,1926.0
773,,,1927.0
774,,,1928.0
775,,,1929.0
776,,,1931.0
777,,,1933.0
778,,,1934.0
779,,,1935.0
780,,,1936.0
781,,,1937.0
782,,,1940.0
783,,,1941.0
784,,,1942.0
785,,,1944.0
786,,,1945.0
787,,,1951.0
788,,,1954.0
789,,,1955.0
790,,,1958.0
791,,,1960.0
792,,,1961.0
793,,,1963.0
794,,,1967.0
795,,,1969.0
796,,,1972.0
797,,,1973.0
798,,,1974.0
799,,,1975.0
800,,,1977.0
801,,,1981.0
802,,,1983.0
803,,,1986.0
804,,,1989.0
805,,,1991.0
806,,,1997.0
807,,,2001.0
808,,,2002.0
809,,,2008.0
810,,,2010.0
811,,,2013.0
812,,,2015.0
813,,,2017.0
814,,,2018.0
815,,,2020.0
816,,,2029.0
817,,,2038.0
818,,,2040.0
819,,,2046.0
820,,,2060.0
821,,,2072.0
822,,,2076.0
823,,,2080.0
824,,,2082.0
825,,,2085.0
826,,,2095.0
827,,,2098.0
828,,,2126.0
829,,,2150.0
830,,,2151.0
831,,,2152.0
832,,,2153.0
833,,,2154.0
834,,,2155.0
835,,,2156.0
836,,,2157.0
837,,,2158.0
838,,,2159.0
839,,,2160.0
840,,,2161.0
841,,,2162.0
842,,,2163.0
843,,,2164.0
844,,,2165.0
845,,,2166.0
846,,,2167.0
847,,,2168.0
848,,,2169.0
849,,,2170.0
850,,,2171.0
851,,,2172.0
852,,,2173.0
853,,,2174.0
854,,,2175.0
855,,,2176.0
856,,,2177.0
857,,,2178.0
858,,,2179.0
859,,,2180.0
860,,,2181.0
861,,,2182.0
862,,,2183.0
863,,,2184.0
864,,,2185.0
865,,,2186.0
866,,,2187.0
867,,,2188.0
868,,,2189.0
869,,,2190.0
870,,,2191.0
871,,,2192.0
872,,,2193.0
873,,,2194.0
874,,,2195.0
875,,,2196.0
876,,,2197.0
877,,,2198.0
878,,,2199.0
879,,,2200.0
880,,,2201.0
881,,,2202.0
882,,,2203.0
883,,,2204.0
884,,,2205.0
885,,,2206.0
886,,,2207.0
887,,,2208.0
888,,,2209.0
889,,,2210.0
890,,,2211.0
891,,,2212.0
892,,,2213.0
893,,,2214.0
894,,,2215.0
895,,,2216.0
896,,,2217.0
897,,,2218.0
898,,,2219.0
899,,,2220.0
900,,,2221.0
901,,,2222.0
902,,,2223.0
903,,,2224.0
904,,,2225.0
905,,,2226.0
906,,,2227.0
907,,,2228.0
908,,,2229.0
909,,,2230.0
910,,,2231.0
911,,,2232.0
912,,,2233.0
913,,,2234.0
914,,,2235.0
915,,,2236.0
916,,,2237.0
917,,,2238.0
918,,,2240.0
919,,,2241.0
920,,,2242.0
921,,,2243.0
922,,,2244.0
923,,,2245.0
924,,,2246.0
925,,,2247.0
926,,,2248.0
927,,,2249.0
928,,,2250.0
929,,,2251.0
930,,,2252.0
931,,,2253.0
932,,,2255.0
933,,,2256.0
934,,,2257.0
935,,,2258.0
936,,,2260.0
937,,,2261.0
938,,,2262.0
939,,,2264.0
940,,,2265.0
941,,,2266.0
942,,,2267.0
943,,,2268.0
944,,,2269.0
945,,,2270.0
946,,,2271.0
947,,,2272.0
948,,,2273.0
949,,,2274.0
950,,,2275.0
951,,,2276.0
952,,,2277.0
953,,,2278.0
954,,,2279.0
955,,,2280.0
956,,,2281.0
957,,,2282.0
958,,,2283.0
959,,,2284.0
960,,,2285.0
961,,,2286.0
962,,,2287.0
963,,,2288.0
964,,,2289.0
965,,,2290.0
966,,,2291.0
967,,,2292.0
968,,,2293.0
969,,,2294.0
970,,,2295.0
971,,,2296.0
972,,,2297.0
973,,,2298.0
974,,,2299.0
975,,,2300.0
976,,,2301.0
977,,,2303.0
978,,,2304.0
979,,,2305.0
980,,,2306.0
981,,,2307.0
982,,,2308.0
983,,,2309.0
984,,,2310.0
985,,,2311.0
986,,,2313.0
987,,,2314.0
988,,,2315.0
989,,,2317.0
990,,,2318.0
991,,,2319.0
992,,,2320.0
993,,,2321.0
994,,,2322.0
995,,,2323.0
996,,,2324.0
997,,,2325.0
998,,,2326.0
999,,,2327.0
1000,,,2328.0
1001,,,2329.0
1002,,,2330.0
1003,,,2331.0
