,0,1,2,3,4,5,6
122,332.0,2527.0,268.0,4744.0,916.0,4365.0,2301.0
123,333.0,4576.0,1806.0,4747.0,936.0,270.0,2302.0
124,334.0,2533.0,272.0,4748.0,941.0,271.0,2303.0
125,335.0,2540.0,274.0,4749.0,943.0,276.0,2304.0
126,338.0,4591.0,277.0,4750.0,975.0,278.0,2305.0
127,339.0,2545.0,1816.0,4751.0,979.0,4378.0,4349.0
128,340.0,4596.0,282.0,4752.0,980.0,4380.0,4351.0
129,342.0,4599.0,283.0,4753.0,981.0,285.0,4352.0
130,343.0,2553.0,1820.0,4754.0,982.0,298.0,2309.0
131,344.0,2555.0,286.0,4755.0,983.0,300.0,4356.0
132,4439.0,4606.0,290.0,667.0,984.0,4397.0,4357.0
133,346.0,4616.0,291.0,2723.0,985.0,4399.0,2312.0
134,348.0,2572.0,1314.0,2726.0,986.0,305.0,2313.0
135,349.0,2574.0,297.0,2727.0,987.0,307.0,4360.0
136,351.0,2576.0,299.0,2737.0,988.0,821.0,2316.0
137,352.0,2579.0,1324.0,2738.0,989.0,1334.0,2320.0
138,353.0,2582.0,302.0,2740.0,990.0,4405.0,4374.0
139,355.0,2584.0,303.0,2753.0,991.0,313.0,2327.0
140,358.0,2589.0,1331.0,2754.0,992.0,4414.0,2331.0
141,359.0,2590.0,312.0,2768.0,993.0,4421.0,2332.0
142,360.0,2591.0,4408.0,724.0,994.0,327.0,4382.0
143,361.0,2592.0,315.0,2774.0,995.0,839.0,4383.0
144,363.0,2600.0,1340.0,2775.0,996.0,841.0,289.0
145,366.0,2602.0,321.0,2776.0,997.0,2378.0,2343.0
146,368.0,2605.0,323.0,726.0,998.0,1360.0,2351.0
147,370.0,2606.0,837.0,731.0,999.0,1363.0,2354.0
148,371.0,2608.0,4423.0,2787.0,1000.0,1369.0,308.0
149,372.0,2609.0,329.0,743.0,1001.0,1370.0,2360.0
150,375.0,2610.0,330.0,2793.0,1002.0,1378.0,2370.0
151,376.0,2611.0,1356.0,2797.0,1003.0,869.0,2371.0
152,377.0,2613.0,4428.0,750.0,1004.0,873.0,4420.0
153,379.0,2614.0,4429.0,2804.0,1005.0,1385.0,2373.0
154,380.0,2616.0,337.0,2805.0,1006.0,373.0,2393.0
155,381.0,2617.0,855.0,2817.0,1007.0,1399.0,2394.0
156,383.0,2624.0,856.0,770.0,1008.0,892.0,2400.0
157,385.0,2625.0,345.0,2818.0,1009.0,896.0,2401.0
158,387.0,2628.0,356.0,2821.0,1010.0,1409.0,2418.0
159,388.0,2630.0,1384.0,2825.0,1011.0,2434.0,2426.0
160,390.0,2631.0,1391.0,2827.0,1012.0,1415.0,2454.0
161,392.0,2635.0,369.0,780.0,1013.0,1418.0,2503.0
162,393.0,2642.0,1398.0,2828.0,1014.0,395.0,2517.0
163,396.0,2643.0,378.0,2829.0,1015.0,1419.0,2519.0
164,397.0,2644.0,1403.0,2832.0,1016.0,909.0,2522.0
165,398.0,2650.0,893.0,785.0,1017.0,1421.0,2525.0
166,399.0,4699.0,894.0,787.0,1018.0,2457.0,2528.0
167,400.0,2653.0,384.0,2837.0,1019.0,1946.0,2530.0
168,401.0,2658.0,897.0,790.0,1020.0,1435.0,2531.0
169,403.0,2659.0,1411.0,2845.0,1021.0,1947.0,2532.0
170,404.0,2660.0,391.0,799.0,1022.0,1437.0,2539.0
171,405.0,2661.0,394.0,801.0,1023.0,1438.0,2547.0
172,406.0,2666.0,912.0,2849.0,1024.0,1439.0,2548.0
173,407.0,2671.0,410.0,803.0,1025.0,1948.0,2549.0
174,409.0,4730.0,923.0,804.0,1026.0,1952.0,2563.0
175,411.0,4733.0,414.0,2855.0,1027.0,1953.0,2564.0
176,412.0,4738.0,1441.0,2858.0,1028.0,1443.0,2568.0
177,413.0,4740.0,418.0,2859.0,1029.0,1956.0,2569.0
178,415.0,727.0,422.0,2860.0,1030.0,1959.0,2571.0
179,416.0,736.0,2472.0,814.0,1031.0,1962.0,2577.0
180,417.0,741.0,426.0,816.0,1032.0,1451.0,2578.0
181,420.0,746.0,1455.0,820.0,1033.0,1964.0,2583.0
182,421.0,752.0,433.0,2868.0,1034.0,1453.0,2585.0
183,423.0,753.0,1971.0,2870.0,1035.0,1968.0,2586.0
184,424.0,754.0,2484.0,829.0,1036.0,1970.0,2587.0
185,425.0,755.0,439.0,2878.0,1037.0,1459.0,2599.0
186,427.0,761.0,440.0,833.0,1038.0,1461.0,4670.0
187,429.0,763.0,1464.0,2883.0,1039.0,1462.0,2629.0
188,430.0,764.0,962.0,836.0,1040.0,2487.0,4697.0
189,431.0,776.0,1474.0,838.0,1041.0,1976.0,4707.0
190,432.0,781.0,1990.0,2887.0,1042.0,1979.0,4711.0
191,434.0,782.0,455.0,840.0,1043.0,1980.0,4714.0
192,435.0,788.0,1480.0,2891.0,1044.0,1470.0,4720.0
193,436.0,792.0,1995.0,844.0,1045.0,1982.0,4726.0
194,437.0,795.0,461.0,846.0,1046.0,1984.0,675.0
195,438.0,796.0,1488.0,2896.0,1047.0,1985.0,676.0
196,441.0,798.0,2004.0,2897.0,1048.0,1987.0,684.0
197,442.0,800.0,1494.0,2899.0,1049.0,1988.0,685.0
198,443.0,808.0,2007.0,2900.0,1050.0,1479.0,688.0
199,444.0,810.0,2011.0,2902.0,1051.0,1992.0,689.0
200,445.0,811.0,1501.0,2903.0,1052.0,1994.0,690.0
201,446.0,812.0,2016.0,858.0,1053.0,1484.0,692.0
202,447.0,819.0,481.0,860.0,1054.0,1996.0,694.0
203,448.0,825.0,1505.0,2909.0,1055.0,1486.0,695.0
204,449.0,842.0,1510.0,2911.0,1056.0,1999.0,697.0
205,451.0,843.0,1511.0,2912.0,1057.0,2000.0,700.0
206,452.0,847.0,2024.0,865.0,1058.0,2003.0,701.0
207,453.0,848.0,2026.0,2914.0,1059.0,2005.0,710.0
208,454.0,850.0,2027.0,2915.0,1060.0,2006.0,716.0
209,456.0,853.0,2028.0,870.0,1061.0,2014.0,717.0
210,457.0,857.0,2034.0,874.0,1062.0,1503.0,721.0
211,458.0,859.0,1524.0,2923.0,1063.0,1504.0,728.0
212,459.0,861.0,2037.0,876.0,1064.0,1508.0,730.0
213,460.0,863.0,1526.0,2925.0,1065.0,2021.0,737.0
214,462.0,868.0,2041.0,2926.0,1066.0,2022.0,739.0
215,463.0,871.0,4090.0,881.0,1067.0,1512.0,740.0
216,464.0,872.0,2045.0,882.0,1068.0,1513.0,745.0
217,465.0,875.0,2047.0,2930.0,1069.0,491.0,751.0
218,466.0,879.0,,884.0,1070.0,2030.0,766.0
219,467.0,885.0,,2933.0,1071.0,2032.0,769.0
220,468.0,888.0,,886.0,1072.0,1521.0,771.0
221,469.0,890.0,,887.0,1073.0,2033.0,772.0
222,470.0,895.0,,889.0,1074.0,1523.0,773.0
223,471.0,899.0,,2937.0,1075.0,2035.0,775.0
224,472.0,900.0,,2940.0,1076.0,1525.0,784.0
225,473.0,904.0,,2945.0,1077.0,1527.0,793.0
226,474.0,905.0,,898.0,1078.0,505.0,794.0
227,475.0,908.0,,2948.0,1079.0,1531.0,805.0
228,476.0,914.0,,901.0,1080.0,1532.0,806.0
229,477.0,917.0,,902.0,1081.0,1533.0,807.0
230,479.0,919.0,,903.0,1082.0,,815.0
231,480.0,920.0,,2949.0,1083.0,,818.0
232,482.0,921.0,,2950.0,1084.0,,822.0
233,483.0,922.0,,2952.0,1085.0,,823.0
234,484.0,925.0,,2954.0,1086.0,,830.0
235,485.0,929.0,,2956.0,1087.0,,832.0
236,486.0,932.0,,910.0,1088.0,,845.0
237,487.0,933.0,,2959.0,1090.0,,851.0
238,488.0,939.0,,913.0,1091.0,,854.0
239,489.0,940.0,,915.0,1092.0,,866.0
240,490.0,944.0,,2964.0,1093.0,,878.0
241,492.0,945.0,,2966.0,1094.0,,880.0
242,493.0,947.0,,2968.0,1095.0,,1089.0
243,494.0,950.0,,2970.0,1096.0,,1128.0
244,495.0,953.0,,2971.0,1097.0,,1129.0
245,496.0,960.0,,924.0,1098.0,,1176.0
246,497.0,969.0,,2972.0,1099.0,,1188.0
247,498.0,1180.0,,926.0,1100.0,,1189.0
248,500.0,1221.0,,927.0,1101.0,,1191.0
249,501.0,1223.0,,2973.0,1102.0,,1196.0
250,503.0,1226.0,,2974.0,1103.0,,1199.0
251,504.0,1227.0,,2975.0,1104.0,,1204.0
252,506.0,1228.0,,931.0,1105.0,,1208.0
253,507.0,1229.0,,2976.0,1106.0,,1209.0
254,508.0,1230.0,,2979.0,1107.0,,1217.0
255,509.0,1234.0,,2987.0,1108.0,,1218.0
256,510.0,1236.0,,2988.0,1109.0,,1275.0
257,511.0,1238.0,,2990.0,1110.0,,1276.0
258,512.0,1244.0,,2991.0,1111.0,,1277.0
259,513.0,1248.0,,2994.0,1112.0,,1281.0
260,514.0,1250.0,,2995.0,1113.0,,1285.0
261,515.0,1255.0,,2996.0,1114.0,,1293.0
262,516.0,1259.0,,951.0,1115.0,,1302.0
263,517.0,1260.0,,2999.0,1116.0,,1303.0
264,518.0,1261.0,,3003.0,1117.0,,1305.0
265,519.0,1262.0,,3004.0,1118.0,,1306.0
266,520.0,1263.0,,3006.0,1119.0,,1308.0
267,521.0,1264.0,,3008.0,1120.0,,1309.0
268,523.0,1265.0,,3009.0,1121.0,,1310.0
269,524.0,1267.0,,963.0,1122.0,,1313.0
270,525.0,1269.0,,3011.0,1123.0,,1315.0
271,526.0,1270.0,,3012.0,1124.0,,1316.0
272,527.0,1272.0,,3013.0,1125.0,,1319.0
273,528.0,1294.0,,3016.0,1126.0,,1320.0
274,529.0,1295.0,,3020.0,1127.0,,1325.0
275,530.0,1301.0,,3022.0,1130.0,,1329.0
276,531.0,1307.0,,3024.0,1131.0,,1336.0
277,532.0,1311.0,,978.0,1132.0,,1339.0
278,534.0,1318.0,,3027.0,1133.0,,1345.0
279,535.0,1327.0,,3029.0,1134.0,,1346.0
280,536.0,1328.0,,3030.0,1135.0,,1347.0
281,537.0,1330.0,,3033.0,1136.0,,1348.0
282,539.0,1332.0,,3034.0,1137.0,,1358.0
283,540.0,1335.0,,3035.0,1138.0,,1359.0
284,541.0,1337.0,,3036.0,1139.0,,1361.0
285,542.0,1341.0,,3037.0,1140.0,,1367.0
286,543.0,1349.0,,3038.0,1141.0,,1383.0
287,544.0,1350.0,,3041.0,1142.0,,1436.0
288,546.0,1353.0,,3042.0,1143.0,,1448.0
289,547.0,1354.0,,3043.0,1144.0,,3504.0
290,548.0,1362.0,,3044.0,1145.0,,1466.0
291,549.0,1364.0,,3045.0,1146.0,,1468.0
292,550.0,1365.0,,3046.0,1147.0,,3527.0
293,551.0,1368.0,,3047.0,1148.0,,3529.0
294,552.0,1371.0,,3048.0,1149.0,,3538.0
295,553.0,1373.0,,3049.0,1150.0,,1495.0
296,554.0,1375.0,,3050.0,1151.0,,3564.0
297,555.0,1376.0,,3051.0,1152.0,,3565.0
298,556.0,1381.0,,3052.0,1153.0,,3577.0
299,557.0,1386.0,,3054.0,1154.0,,3584.0
300,558.0,1388.0,,3055.0,1155.0,,3586.0
301,559.0,1390.0,,3056.0,1156.0,,3590.0
302,560.0,1392.0,,3057.0,1157.0,,3602.0
303,561.0,1394.0,,3058.0,1158.0,,3605.0
304,563.0,1396.0,,3059.0,1159.0,,3608.0
305,564.0,1400.0,,3060.0,1160.0,,3612.0
306,565.0,1402.0,,3062.0,1161.0,,3614.0
307,566.0,1404.0,,3063.0,1162.0,,3616.0
308,567.0,1405.0,,3064.0,1163.0,,3617.0
309,568.0,1406.0,,3065.0,1164.0,,3618.0
310,569.0,1412.0,,3066.0,1165.0,,3621.0
311,571.0,1417.0,,3068.0,1166.0,,3625.0
312,573.0,1420.0,,3069.0,1167.0,,3633.0
313,574.0,1422.0,,3070.0,1168.0,,3635.0
314,575.0,1423.0,,3071.0,1170.0,,3637.0
315,576.0,1425.0,,3072.0,1171.0,,3642.0
316,577.0,1428.0,,3073.0,1172.0,,3644.0
317,2622.0,1431.0,,3074.0,1173.0,,3647.0
318,579.0,1432.0,,3075.0,1174.0,,3651.0
319,580.0,1433.0,,3076.0,1175.0,,3652.0
320,581.0,1434.0,,3077.0,1177.0,,3656.0
321,582.0,1442.0,,3079.0,1178.0,,3662.0
322,583.0,1447.0,,3080.0,1179.0,,3663.0
323,584.0,1449.0,,3081.0,1181.0,,3665.0
324,585.0,1450.0,,3083.0,1182.0,,3668.0
325,586.0,1452.0,,3084.0,1183.0,,3681.0
326,587.0,1454.0,,3085.0,1184.0,,3684.0
327,588.0,1457.0,,3086.0,1185.0,,3685.0
328,589.0,1458.0,,3089.0,1186.0,,3686.0
329,590.0,1463.0,,3090.0,1187.0,,3687.0
330,591.0,1465.0,,3091.0,1190.0,,3689.0
331,2632.0,1469.0,,3092.0,1192.0,,3690.0
332,593.0,1471.0,,3093.0,1193.0,,3692.0
333,594.0,1472.0,,3094.0,1194.0,,3694.0
334,595.0,1473.0,,3095.0,1195.0,,3695.0
335,596.0,1475.0,,3096.0,1197.0,,3696.0
336,597.0,1476.0,,3097.0,1198.0,,3703.0
337,598.0,1477.0,,3098.0,1200.0,,3714.0
338,599.0,1478.0,,3099.0,1202.0,,3718.0
339,600.0,1489.0,,3100.0,1203.0,,3721.0
340,601.0,1490.0,,3101.0,1205.0,,3724.0
341,602.0,1492.0,,3102.0,1206.0,,3727.0
342,603.0,1493.0,,3103.0,1207.0,,3731.0
343,604.0,1498.0,,3104.0,1210.0,,3732.0
344,605.0,1499.0,,3105.0,1211.0,,3736.0
345,606.0,1500.0,,3106.0,1214.0,,3738.0
346,607.0,1506.0,,3107.0,1215.0,,3739.0
347,608.0,1507.0,,3108.0,1220.0,,3740.0
348,609.0,1509.0,,3109.0,1224.0,,3743.0
349,610.0,1514.0,,3110.0,1225.0,,3745.0
350,611.0,1518.0,,3111.0,1231.0,,3755.0
351,612.0,1519.0,,1169.0,1233.0,,3765.0
352,613.0,1520.0,,1201.0,1274.0,,3770.0
353,614.0,1522.0,,3256.0,1278.0,,3771.0
354,615.0,1530.0,,1212.0,1279.0,,3776.0
355,616.0,1535.0,,1213.0,1282.0,,3795.0
356,617.0,1537.0,,3261.0,1283.0,,3806.0
357,618.0,1538.0,,1216.0,1284.0,,3807.0
358,619.0,1540.0,,1219.0,1286.0,,3812.0
359,620.0,1548.0,,1222.0,1287.0,,3841.0
360,621.0,1550.0,,3281.0,1288.0,,3847.0
361,622.0,1554.0,,1235.0,1289.0,,3881.0
362,623.0,1561.0,,3284.0,1290.0,,3893.0
363,624.0,1575.0,,1237.0,1291.0,,1881.0
364,625.0,1578.0,,1240.0,1292.0,,1882.0
365,626.0,1582.0,,1241.0,1296.0,,1886.0
366,627.0,1584.0,,1242.0,1297.0,,1887.0
367,628.0,1591.0,,3289.0,1298.0,,1888.0
368,629.0,1594.0,,1246.0,1299.0,,1893.0
369,630.0,1601.0,,1247.0,1300.0,,1894.0
370,631.0,1622.0,,3295.0,1304.0,,1896.0
371,632.0,1629.0,,1251.0,1312.0,,1898.0
372,633.0,1630.0,,1252.0,1321.0,,1901.0
373,634.0,1633.0,,1253.0,1322.0,,1905.0
374,635.0,1640.0,,3299.0,1323.0,,1906.0
375,636.0,1642.0,,3300.0,1326.0,,1907.0
376,637.0,1643.0,,3301.0,1333.0,,1909.0
377,638.0,1647.0,,3364.0,1338.0,,1912.0
378,639.0,3697.0,,1317.0,1342.0,,1916.0
379,640.0,1650.0,,3376.0,1343.0,,1917.0
380,641.0,3699.0,,3378.0,1344.0,,1921.0
381,642.0,1652.0,,3385.0,1351.0,,1924.0
382,643.0,1660.0,,3389.0,1352.0,,1928.0
383,644.0,3712.0,,3395.0,1355.0,,1930.0
384,645.0,1665.0,,3396.0,1357.0,,1932.0
385,646.0,1669.0,,3398.0,1366.0,,1933.0
386,647.0,3719.0,,3399.0,1374.0,,1935.0
387,648.0,1678.0,,3400.0,1377.0,,1937.0
388,649.0,1688.0,,3401.0,1379.0,,1938.0
389,650.0,1689.0,,3404.0,1382.0,,1939.0
390,651.0,3741.0,,3406.0,1387.0,,1940.0
391,652.0,3744.0,,3407.0,1389.0,,1942.0
392,653.0,3746.0,,3409.0,1393.0,,1943.0
393,654.0,3747.0,,1372.0,1395.0,,1945.0
394,655.0,1708.0,,1380.0,1401.0,,1950.0
395,656.0,3767.0,,3447.0,1407.0,,1955.0
396,657.0,3769.0,,3448.0,1408.0,,1958.0
397,658.0,1722.0,,3454.0,1410.0,,1966.0
398,659.0,3777.0,,1414.0,1413.0,,1967.0
399,660.0,1731.0,,1456.0,1416.0,,1977.0
400,661.0,3783.0,,1460.0,1424.0,,1978.0
401,662.0,3786.0,,1467.0,1426.0,,1983.0
402,663.0,3788.0,,1487.0,1427.0,,2013.0
403,664.0,1748.0,,1491.0,1429.0,,2015.0
404,665.0,3796.0,,1497.0,1430.0,,
405,666.0,3799.0,,1502.0,1444.0,,
406,668.0,3814.0,,1515.0,1445.0,,
407,669.0,3818.0,,1516.0,1446.0,,
408,670.0,3825.0,,1551.0,1481.0,,
409,783.0,3830.0,,1557.0,1482.0,,
410,824.0,3839.0,,1562.0,1517.0,,
411,4646.0,3843.0,,1572.0,1577.0,,
412,864.0,3844.0,,1589.0,1587.0,,
413,867.0,3850.0,,1599.0,1875.0,,
414,877.0,3852.0,,1603.0,1876.0,,
415,883.0,3860.0,,1611.0,1877.0,,
416,891.0,3876.0,,1616.0,1878.0,,
417,906.0,3878.0,,1637.0,1879.0,,
418,911.0,3884.0,,3707.0,1880.0,,
419,918.0,1837.0,,1676.0,1883.0,,
420,928.0,3885.0,,3730.0,1884.0,,
421,930.0,3886.0,,1703.0,1885.0,,
422,934.0,3897.0,,3760.0,1889.0,,
423,935.0,3900.0,,1714.0,1890.0,,
424,937.0,3910.0,,1721.0,1891.0,,
425,938.0,3919.0,,3773.0,1892.0,,
426,942.0,3924.0,,3775.0,1895.0,,
427,946.0,3931.0,,1732.0,1897.0,,
428,948.0,3932.0,,1733.0,1899.0,,
429,949.0,3936.0,,3784.0,1900.0,,
430,952.0,3938.0,,1739.0,1902.0,,
431,954.0,3940.0,,3792.0,1903.0,,
432,955.0,3941.0,,3793.0,1908.0,,
433,956.0,1904.0,,3794.0,1910.0,,
434,957.0,3961.0,,3798.0,1911.0,,
435,958.0,3967.0,,1755.0,1913.0,,
436,959.0,1920.0,,3838.0,1914.0,,
437,2633.0,1929.0,,1795.0,1915.0,,
438,961.0,3978.0,,3848.0,1918.0,,
439,964.0,3980.0,,3849.0,1919.0,,
440,965.0,3988.0,,3853.0,1922.0,,
441,966.0,1941.0,,3854.0,1923.0,,
442,967.0,1944.0,,3855.0,1925.0,,
443,968.0,3994.0,,3858.0,1926.0,,
444,970.0,3996.0,,3863.0,1927.0,,
445,971.0,1951.0,,3865.0,1931.0,,
446,972.0,4003.0,,3872.0,1934.0,,
447,973.0,1957.0,,3875.0,1936.0,,
448,974.0,1960.0,,3877.0,1954.0,,
449,976.0,1961.0,,3883.0,1973.0,,
450,977.0,1963.0,,1838.0,1986.0,,
451,2656.0,1965.0,,3887.0,2010.0,,
452,2657.0,4016.0,,3889.0,2150.0,,
453,2662.0,1969.0,,3892.0,2151.0,,
454,2664.0,1972.0,,1851.0,2152.0,,
455,2668.0,1974.0,,1852.0,2153.0,,
456,2669.0,1975.0,,1855.0,2154.0,,
457,2670.0,4022.0,,3907.0,2156.0,,
458,2672.0,4023.0,,1860.0,2157.0,,
459,1232.0,4024.0,,3908.0,2158.0,,
460,1239.0,1981.0,,3914.0,2159.0,,
