,0,1,2,3,4,5,6
160,375.0,2486.0,439.0,842.0,,,1019.0
161,376.0,2488.0,440.0,843.0,,,1020.0
162,377.0,2489.0,2487.0,847.0,,,1021.0
163,379.0,2490.0,446.0,848.0,,,1022.0
164,380.0,2491.0,455.0,853.0,,,1023.0
165,381.0,445.0,461.0,857.0,,,1024.0
166,385.0,450.0,481.0,859.0,,,1025.0
167,387.0,4550.0,491.0,861.0,,,1026.0
168,388.0,4557.0,522.0,863.0,,,1027.0
169,390.0,4568.0,533.0,868.0,,,1028.0
170,392.0,2524.0,545.0,871.0,,,1029.0
171,393.0,478.0,4646.0,872.0,,,1030.0
172,396.0,4575.0,2603.0,875.0,,,1031.0
173,397.0,4578.0,561.0,879.0,,,1032.0
174,398.0,4581.0,2619.0,885.0,,,1033.0
175,399.0,4584.0,2620.0,888.0,,,1034.0
176,400.0,4585.0,2622.0,890.0,,,1035.0
177,401.0,4587.0,2627.0,899.0,,,1036.0
178,402.0,4588.0,2632.0,900.0,,,1037.0
179,404.0,2541.0,2633.0,904.0,,,1038.0
180,405.0,4589.0,2637.0,908.0,,,1039.0
181,406.0,4590.0,592.0,914.0,,,1040.0
182,407.0,2544.0,2640.0,917.0,,,1041.0
183,409.0,4591.0,2648.0,920.0,,,1042.0
184,411.0,4592.0,2649.0,921.0,,,1043.0
185,412.0,499.0,610.0,922.0,,,1044.0
186,413.0,4593.0,621.0,925.0,,,1045.0
187,415.0,4594.0,4723.0,929.0,,,1046.0
188,416.0,502.0,821.0,932.0,,,1047.0
189,420.0,2550.0,856.0,933.0,,,1048.0
190,421.0,4595.0,869.0,939.0,,,1049.0
191,423.0,4597.0,873.0,940.0,,,1050.0
192,424.0,4598.0,892.0,944.0,,,1051.0
193,425.0,4600.0,893.0,947.0,,,1052.0
194,2472.0,2556.0,894.0,950.0,,,1053.0
195,428.0,4601.0,896.0,953.0,,,1054.0
196,429.0,4603.0,897.0,960.0,,,1055.0
197,430.0,4604.0,909.0,1180.0,,,1056.0
198,431.0,4605.0,912.0,1221.0,,,1057.0
199,432.0,4607.0,923.0,1223.0,,,1058.0
200,2480.0,4609.0,937.0,1227.0,,,1059.0
201,434.0,4610.0,962.0,1228.0,,,1060.0
202,435.0,4611.0,1254.0,1229.0,,,1061.0
203,436.0,4615.0,1257.0,1230.0,,,1062.0
204,437.0,4617.0,1273.0,1234.0,,,1063.0
205,438.0,2575.0,1314.0,1236.0,,,1064.0
206,2484.0,2588.0,1324.0,1238.0,,,1065.0
207,441.0,2594.0,1331.0,1244.0,,,1066.0
208,442.0,2604.0,1334.0,1248.0,,,1067.0
209,443.0,2607.0,1340.0,1250.0,,,1068.0
210,444.0,2612.0,1363.0,1255.0,,,1069.0
211,447.0,570.0,1369.0,1259.0,,,1070.0
212,448.0,2618.0,1397.0,1260.0,,,1071.0
213,449.0,572.0,1399.0,1261.0,,,1072.0
214,451.0,2623.0,1403.0,1262.0,,,1073.0
215,452.0,578.0,1409.0,1263.0,,,1074.0
216,453.0,2638.0,1415.0,1264.0,,,1075.0
217,454.0,2639.0,1421.0,1265.0,,,1076.0
218,456.0,2641.0,1435.0,1267.0,,,1077.0
219,457.0,2646.0,1437.0,1294.0,,,1078.0
220,458.0,2647.0,1441.0,1295.0,,,1079.0
221,459.0,2652.0,1443.0,1301.0,,,1080.0
222,460.0,2663.0,1455.0,1307.0,,,1081.0
223,462.0,2665.0,1457.0,1311.0,,,1082.0
224,463.0,4713.0,1458.0,1318.0,,,1083.0
225,464.0,2667.0,1459.0,1327.0,,,1084.0
226,465.0,4716.0,1461.0,1328.0,,,1085.0
227,466.0,4717.0,1464.0,1330.0,,,1086.0
228,467.0,2672.0,1470.0,1332.0,,,1087.0
229,468.0,4728.0,1474.0,1335.0,,,1088.0
230,469.0,4729.0,1480.0,1337.0,,,1089.0
231,470.0,4731.0,1484.0,1341.0,,,1090.0
232,471.0,4732.0,1486.0,1349.0,,,1091.0
233,472.0,4735.0,1488.0,1350.0,,,1092.0
234,473.0,4736.0,1494.0,1362.0,,,1093.0
235,474.0,2690.0,1501.0,1364.0,,,1094.0
236,475.0,4739.0,1503.0,1365.0,,,1096.0
237,476.0,4741.0,1504.0,1368.0,,,1097.0
238,477.0,4742.0,1508.0,1371.0,,,1098.0
239,479.0,4743.0,1510.0,1373.0,,,1099.0
240,480.0,4744.0,1511.0,1375.0,,,1100.0
241,482.0,4745.0,1512.0,1376.0,,,1101.0
242,483.0,4746.0,1513.0,1381.0,,,1102.0
243,484.0,2699.0,1523.0,1386.0,,,1103.0
244,485.0,4747.0,1524.0,1388.0,,,1104.0
245,486.0,4748.0,1525.0,1390.0,,,1105.0
246,487.0,4749.0,1526.0,1392.0,,,1106.0
247,488.0,2703.0,1527.0,1394.0,,,1107.0
248,489.0,4750.0,1531.0,1396.0,,,1108.0
249,490.0,4751.0,1532.0,1402.0,,,1109.0
250,492.0,658.0,1536.0,1404.0,,,1110.0
251,493.0,2706.0,1539.0,1405.0,,,1111.0
252,494.0,2708.0,1541.0,1406.0,,,1112.0
253,495.0,4752.0,1542.0,1412.0,,,1113.0
254,496.0,4753.0,1545.0,1417.0,,,1114.0
255,497.0,4754.0,1558.0,1420.0,,,1115.0
256,498.0,4755.0,1559.0,1422.0,,,1116.0
257,500.0,667.0,1560.0,1423.0,,,1117.0
258,501.0,2718.0,1563.0,1425.0,,,1118.0
259,503.0,2720.0,1567.0,1428.0,,,1119.0
260,504.0,2721.0,1569.0,1431.0,,,1120.0
261,506.0,2723.0,1571.0,1432.0,,,1121.0
262,507.0,2726.0,1579.0,1433.0,,,1122.0
263,508.0,2727.0,1588.0,1434.0,,,1123.0
264,509.0,2728.0,1592.0,1442.0,,,1124.0
265,510.0,2733.0,1593.0,1447.0,,,1125.0
266,511.0,2736.0,1595.0,1449.0,,,1126.0
267,512.0,2737.0,1596.0,1450.0,,,1127.0
268,513.0,2738.0,1598.0,1452.0,,,1128.0
269,514.0,2739.0,1602.0,1454.0,,,1129.0
270,515.0,2740.0,1605.0,1463.0,,,1131.0
271,516.0,697.0,1606.0,1465.0,,,1132.0
272,517.0,2751.0,1609.0,1469.0,,,1133.0
273,518.0,2753.0,1612.0,1471.0,,,1134.0
274,519.0,2754.0,1614.0,1472.0,,,1135.0
275,520.0,2757.0,1618.0,1473.0,,,1136.0
276,521.0,2760.0,1619.0,1476.0,,,1137.0
277,523.0,713.0,1621.0,1477.0,,,1138.0
278,524.0,2766.0,1623.0,1478.0,,,1139.0
279,525.0,2768.0,1624.0,1489.0,,,1141.0
280,526.0,2770.0,1625.0,1490.0,,,1142.0
281,527.0,724.0,1626.0,1492.0,,,1143.0
282,528.0,725.0,1636.0,1493.0,,,1144.0
283,529.0,726.0,1638.0,1498.0,,,1145.0
284,530.0,2774.0,1641.0,1499.0,,,1147.0
285,531.0,2775.0,1648.0,1500.0,,,1148.0
286,532.0,2776.0,1649.0,1506.0,,,1149.0
287,534.0,2778.0,1651.0,1507.0,,,1150.0
288,535.0,731.0,1655.0,1509.0,,,1151.0
289,536.0,2780.0,1656.0,1514.0,,,1152.0
290,537.0,2786.0,1659.0,1518.0,,,1153.0
291,538.0,2787.0,1663.0,1519.0,,,1154.0
292,539.0,2790.0,1664.0,1520.0,,,1155.0
293,540.0,743.0,1666.0,1522.0,,,1156.0
294,541.0,2793.0,1670.0,1530.0,,,1157.0
295,542.0,748.0,1675.0,1535.0,,,1158.0
296,543.0,2797.0,1678.0,1537.0,,,1159.0
297,544.0,750.0,1680.0,1538.0,,,1160.0
298,546.0,752.0,1682.0,1540.0,,,1161.0
299,547.0,2800.0,1683.0,1548.0,,,1162.0
300,548.0,2804.0,1687.0,1550.0,,,1163.0
301,549.0,757.0,1695.0,1554.0,,,1164.0
302,550.0,2805.0,1698.0,1561.0,,,1165.0
303,551.0,760.0,1699.0,1575.0,,,1166.0
304,552.0,762.0,1705.0,1578.0,,,1168.0
305,553.0,765.0,1706.0,1582.0,,,1170.0
306,554.0,767.0,1711.0,1591.0,,,1171.0
307,555.0,2817.0,1715.0,1594.0,,,1172.0
308,556.0,770.0,1720.0,1601.0,,,1173.0
309,557.0,2818.0,1726.0,1630.0,,,1174.0
310,558.0,2821.0,1738.0,1633.0,,,1176.0
311,559.0,776.0,1740.0,1640.0,,,1177.0
312,560.0,777.0,1743.0,1642.0,,,1179.0
313,562.0,2825.0,1746.0,1647.0,,,1181.0
314,563.0,2826.0,1758.0,3697.0,,,1182.0
315,564.0,780.0,1763.0,1650.0,,,1183.0
316,565.0,2827.0,1767.0,3699.0,,,1184.0
317,566.0,2828.0,1768.0,1652.0,,,1185.0
318,567.0,2829.0,1775.0,1660.0,,,1186.0
319,568.0,2832.0,1777.0,3712.0,,,1189.0
320,569.0,785.0,1781.0,1665.0,,,1190.0
321,2614.0,787.0,1784.0,1669.0,,,1191.0
322,571.0,2835.0,1788.0,3719.0,,,1192.0
323,573.0,789.0,1798.0,1688.0,,,1195.0
324,574.0,790.0,1806.0,3741.0,,,1197.0
325,575.0,791.0,1816.0,3744.0,,,1198.0
326,576.0,792.0,1830.0,3746.0,,,1200.0
327,577.0,2837.0,1948.0,3747.0,,,1205.0
328,579.0,2839.0,1952.0,1708.0,,,1206.0
329,580.0,797.0,1953.0,3767.0,,,1207.0
330,581.0,2845.0,1968.0,3769.0,,,1209.0
331,582.0,799.0,1970.0,1722.0,,,1214.0
332,583.0,2848.0,1971.0,3777.0,,,1215.0
333,584.0,801.0,1976.0,1731.0,,,1218.0
334,585.0,802.0,1984.0,3783.0,,,1220.0
335,586.0,2849.0,1985.0,3786.0,,,1224.0
336,587.0,804.0,1987.0,3788.0,,,1225.0
337,588.0,2850.0,1990.0,3796.0,,,1274.0
338,589.0,2853.0,1992.0,3799.0,,,1275.0
339,590.0,2855.0,1994.0,3814.0,,,1277.0
340,591.0,808.0,1995.0,3818.0,,,1278.0
341,593.0,2858.0,2000.0,3825.0,,,1279.0
342,594.0,2859.0,2004.0,3830.0,,,1281.0
343,595.0,812.0,2005.0,3839.0,,,1282.0
344,596.0,813.0,2006.0,3850.0,,,1283.0
345,597.0,2860.0,2012.0,3852.0,,,1284.0
346,598.0,816.0,2014.0,3876.0,,,1286.0
347,599.0,2865.0,2016.0,3878.0,,,1287.0
348,600.0,2866.0,2021.0,3884.0,,,1288.0
349,601.0,820.0,2022.0,1837.0,,,1289.0
350,602.0,2868.0,2024.0,3885.0,,,1290.0
351,603.0,822.0,2026.0,3886.0,,,1291.0
352,604.0,2870.0,2027.0,3897.0,,,1292.0
353,605.0,2873.0,2028.0,3900.0,,,1293.0
354,606.0,826.0,2030.0,3910.0,,,1296.0
355,607.0,827.0,2032.0,3919.0,,,1297.0
356,608.0,828.0,2033.0,3924.0,,,1298.0
357,609.0,829.0,2035.0,3931.0,,,1299.0
358,2651.0,2875.0,2037.0,3932.0,,,1300.0
359,611.0,831.0,2039.0,3936.0,,,1304.0
360,612.0,2877.0,2041.0,3938.0,,,1306.0
361,613.0,833.0,2045.0,3940.0,,,1308.0
362,614.0,2878.0,2047.0,3941.0,,,1309.0
363,615.0,2883.0,,1898.0,,,1310.0
364,616.0,836.0,,3951.0,,,1312.0
365,617.0,838.0,,1904.0,,,1313.0
366,618.0,2887.0,,3961.0,,,1321.0
367,619.0,840.0,,3967.0,,,1323.0
368,620.0,2888.0,,1920.0,,,1326.0
369,2660.0,2891.0,,1929.0,,,1333.0
370,622.0,844.0,,3978.0,,,1338.0
371,623.0,2892.0,,3980.0,,,1344.0
372,624.0,846.0,,3988.0,,,1347.0
373,625.0,2893.0,,1941.0,,,1352.0
374,626.0,2896.0,,1944.0,,,1355.0
375,627.0,849.0,,3994.0,,,1358.0
376,628.0,2897.0,,3996.0,,,1367.0
377,629.0,2898.0,,1951.0,,,1395.0
378,630.0,852.0,,4003.0,,,1400.0
379,631.0,2899.0,,1957.0,,,1401.0
380,632.0,2900.0,,1960.0,,,1407.0
381,633.0,2902.0,,1961.0,,,1416.0
382,634.0,2903.0,,1963.0,,,1424.0
383,635.0,2904.0,,1965.0,,,1427.0
384,636.0,858.0,,4016.0,,,1429.0
385,637.0,2905.0,,1972.0,,,1430.0
386,638.0,860.0,,1974.0,,,1436.0
387,639.0,2907.0,,4022.0,,,1448.0
388,640.0,2909.0,,4024.0,,,1466.0
389,641.0,2911.0,,1981.0,,,1468.0
390,642.0,864.0,,4033.0,,,1495.0
391,643.0,865.0,,4034.0,,,1517.0
392,644.0,2912.0,,4037.0,,,1577.0
393,645.0,2913.0,,1991.0,,,1587.0
394,646.0,2914.0,,1993.0,,,1875.0
395,647.0,2915.0,,4042.0,,,1876.0
396,648.0,870.0,,1997.0,,,1877.0
397,649.0,2916.0,,2001.0,,,1878.0
398,650.0,2919.0,,4049.0,,,1879.0
399,651.0,2921.0,,4051.0,,,1880.0
400,652.0,874.0,,4055.0,,,1883.0
401,653.0,2923.0,,2008.0,,,1884.0
402,654.0,876.0,,2009.0,,,1885.0
403,655.0,2924.0,,2017.0,,,1886.0
404,656.0,2925.0,,2018.0,,,1887.0
405,657.0,2926.0,,2019.0,,,1889.0
406,4608.0,881.0,,2023.0,,,1890.0
407,659.0,882.0,,4075.0,,,1891.0
408,660.0,2930.0,,2029.0,,,1892.0
409,661.0,884.0,,4078.0,,,1893.0
410,662.0,2932.0,,4081.0,,,1894.0
411,663.0,886.0,,4084.0,,,1895.0
412,664.0,887.0,,4085.0,,,1897.0
413,665.0,2933.0,,2038.0,,,1899.0
414,666.0,889.0,,2040.0,,,1900.0
415,668.0,2934.0,,2042.0,,,1901.0
416,669.0,2935.0,,2043.0,,,1902.0
417,670.0,2936.0,,2044.0,,,1903.0
418,781.0,2937.0,,4094.0,,,1906.0
419,783.0,2938.0,,,,,1908.0
420,803.0,2939.0,,,,,1909.0
421,824.0,2940.0,,,,,1910.0
422,837.0,2943.0,,,,,1911.0
423,841.0,898.0,,,,,1912.0
424,850.0,2945.0,,,,,1913.0
425,855.0,2947.0,,,,,1915.0
426,867.0,901.0,,,,,1916.0
427,877.0,902.0,,,,,1917.0
428,883.0,903.0,,,,,1918.0
429,891.0,2948.0,,,,,1919.0
430,895.0,905.0,,,,,1922.0
431,906.0,2949.0,,,,,1923.0
432,911.0,907.0,,,,,1924.0
433,918.0,2950.0,,,,,1925.0
434,919.0,2952.0,,,,,1926.0
435,928.0,910.0,,,,,1927.0
436,930.0,2954.0,,,,,1928.0
437,934.0,2956.0,,,,,1931.0
438,935.0,913.0,,,,,1933.0
439,938.0,2959.0,,,,,1934.0
440,942.0,915.0,,,,,1936.0
441,945.0,2960.0,,,,,1942.0
442,946.0,2962.0,,,,,1943.0
443,948.0,2964.0,,,,,1945.0
444,949.0,2965.0,,,,,1950.0
445,952.0,2966.0,,,,,1954.0
446,954.0,2967.0,,,,,1955.0
447,955.0,2968.0,,,,,1958.0
448,956.0,2970.0,,,,,1967.0
449,957.0,924.0,,,,,1969.0
450,958.0,2971.0,,,,,1973.0
451,959.0,926.0,,,,,1978.0
452,961.0,927.0,,,,,1983.0
453,964.0,2972.0,,,,,1986.0
454,965.0,2973.0,,,,,2010.0
455,966.0,2974.0,,,,,2013.0
456,967.0,931.0,,,,,2015.0
457,968.0,2975.0,,,,,2150.0
458,969.0,2976.0,,,,,2151.0
459,970.0,2977.0,,,,,2152.0
460,971.0,2978.0,,,,,2153.0
461,972.0,2979.0,,,,,2154.0
462,973.0,2981.0,,,,,2155.0
463,974.0,2983.0,,,,,2156.0
464,976.0,2984.0,,,,,2157.0
465,977.0,2985.0,,,,,2158.0
466,2645.0,941.0,,,,,2159.0
467,2654.0,2987.0,,,,,2160.0
468,2655.0,943.0,,,,,2161.0
469,2656.0,2988.0,,,,,2162.0
470,2657.0,2990.0,,,,,2163.0
471,2662.0,2991.0,,,,,2164.0
472,2664.0,2994.0,,,,,2165.0
473,2668.0,2995.0,,,,,2166.0
474,2669.0,2996.0,,,,,2167.0
475,2670.0,951.0,,,,,2168.0
476,2671.0,2999.0,,,,,2169.0
477,1232.0,3001.0,,,,,2170.0
478,1239.0,3002.0,,,,,2171.0
479,1243.0,3003.0,,,,,2172.0
480,1245.0,3004.0,,,,,2173.0
481,1249.0,3005.0,,,,,2174.0
482,1252.0,3006.0,,,,,2175.0
483,1256.0,3007.0,,,,,2176.0
484,1258.0,3008.0,,,,,2177.0
485,1266.0,3009.0,,,,,2178.0
486,1268.0,3010.0,,,,,2179.0
487,1269.0,963.0,,,,,2180.0
488,1270.0,3011.0,,,,,2181.0
489,1271.0,3012.0,,,,,2182.0
490,1272.0,3013.0,,,,,2183.0
491,1353.0,3014.0,,,,,2184.0
492,1356.0,3015.0,,,,,2185.0
493,1384.0,3016.0,,,,,2186.0
494,1391.0,3017.0,,,,,2187.0
495,1398.0,3019.0,,,,,2188.0
496,1411.0,3020.0,,,,,2189.0
497,1440.0,3021.0,,,,,2190.0
498,1475.0,3022.0,,,,,2191.0
499,1483.0,975.0,,,,,2192.0
500,1485.0,3023.0,,,,,2193.0
501,1496.0,3024.0,,,,,2194.0
502,1505.0,978.0,,,,,2195.0
503,1528.0,3025.0,,,,,2196.0
504,1529.0,3026.0,,,,,2197.0
505,1534.0,3027.0,,,,,2198.0
506,1543.0,3028.0,,,,,2199.0
507,1546.0,3029.0,,,,,2200.0
508,1547.0,3030.0,,,,,2201.0
509,1549.0,3031.0,,,,,2203.0
510,1553.0,3032.0,,,,,2204.0
