,0,1,2,3
124,356.0,141.0,732.0,294.0
125,364.0,142.0,735.0,296.0
126,2412.0,143.0,736.0,299.0
127,367.0,144.0,742.0,301.0
128,373.0,2188.0,743.0,303.0
129,378.0,146.0,744.0,306.0
130,384.0,147.0,747.0,309.0
131,2434.0,2189.0,748.0,310.0
132,391.0,149.0,749.0,311.0
133,394.0,150.0,750.0,4408.0
134,2457.0,2191.0,757.0,314.0
135,410.0,2192.0,758.0,316.0
136,414.0,2196.0,759.0,317.0
137,418.0,154.0,760.0,318.0
138,2472.0,155.0,762.0,320.0
139,433.0,156.0,764.0,321.0
140,439.0,157.0,765.0,324.0
141,440.0,2198.0,767.0,325.0
142,2487.0,2205.0,768.0,326.0
143,461.0,160.0,770.0,328.0
144,491.0,161.0,774.0,331.0
145,522.0,2206.0,776.0,332.0
146,533.0,2207.0,777.0,333.0
147,2619.0,2211.0,778.0,334.0
148,2620.0,4252.0,780.0,335.0
149,2626.0,4253.0,785.0,336.0
150,2637.0,2215.0,786.0,337.0
151,592.0,2216.0,787.0,338.0
152,2640.0,4257.0,789.0,339.0
153,2645.0,4258.0,790.0,340.0
154,2648.0,2219.0,791.0,341.0
155,2649.0,2220.0,797.0,342.0
156,2650.0,2221.0,800.0,343.0
157,2654.0,174.0,801.0,344.0
158,2655.0,2223.0,802.0,345.0
159,2660.0,4263.0,803.0,346.0
160,4723.0,4264.0,811.0,348.0
161,821.0,2226.0,813.0,349.0
162,837.0,4266.0,814.0,351.0
163,841.0,2228.0,816.0,352.0
164,855.0,4269.0,817.0,353.0
165,856.0,4271.0,819.0,355.0
166,857.0,4272.0,820.0,358.0
167,859.0,2232.0,825.0,359.0
168,863.0,4273.0,826.0,360.0
169,869.0,4276.0,827.0,361.0
170,873.0,2235.0,828.0,363.0
171,892.0,2236.0,829.0,366.0
172,893.0,189.0,831.0,368.0
173,894.0,2238.0,833.0,369.0
174,895.0,2239.0,835.0,370.0
175,896.0,2240.0,836.0,371.0
176,909.0,2241.0,838.0,372.0
177,912.0,2242.0,842.0,375.0
178,919.0,2243.0,843.0,376.0
