,0,1,2,3
680,,,1400.0,1828.0
681,,,1401.0,1829.0
682,,,1402.0,1830.0
683,,,1404.0,1831.0
684,,,1405.0,1832.0
685,,,1406.0,1833.0
686,,,1407.0,1834.0
687,,,1408.0,1835.0
688,,,1410.0,1836.0
689,,,1412.0,1839.0
690,,,1413.0,1840.0
691,,,1416.0,1841.0
692,,,1417.0,1842.0
693,,,1420.0,1843.0
694,,,1422.0,1844.0
695,,,1423.0,1845.0
696,,,1424.0,1846.0
697,,,1425.0,1847.0
698,,,1426.0,1848.0
699,,,1427.0,1849.0
700,,,1428.0,1850.0
701,,,1429.0,1853.0
702,,,1430.0,1854.0
703,,,1431.0,1856.0
704,,,1432.0,1857.0
705,,,1433.0,1858.0
706,,,1434.0,1859.0
707,,,1436.0,1862.0
708,,,1442.0,1863.0
709,,,1444.0,1864.0
710,,,1445.0,1865.0
711,,,1446.0,1866.0
712,,,1447.0,1870.0
713,,,1448.0,3995.0
714,,,1449.0,4023.0
715,,,1450.0,2011.0
716,,,1452.0,2012.0
717,,,1454.0,2034.0
718,,,1456.0,4090.0
719,,,1460.0,2045.0
720,,,1463.0,
721,,,1465.0,
722,,,1466.0,
723,,,1467.0,
724,,,1468.0,
725,,,1469.0,
726,,,1471.0,
727,,,1472.0,
728,,,1473.0,
729,,,1476.0,
730,,,1477.0,
731,,,1478.0,
732,,,1481.0,
733,,,1482.0,
734,,,1489.0,
735,,,1490.0,
736,,,1491.0,
737,,,1492.0,
738,,,1493.0,
739,,,1495.0,
740,,,1497.0,
741,,,1498.0,
742,,,1499.0,
743,,,1500.0,
744,,,1502.0,
745,,,1506.0,
746,,,1507.0,
747,,,1509.0,
748,,,1514.0,
749,,,1515.0,
750,,,1516.0,
751,,,1517.0,
752,,,1518.0,
753,,,1519.0,
754,,,1520.0,
755,,,1522.0,
756,,,1530.0,
757,,,1535.0,
758,,,1537.0,
759,,,1538.0,
760,,,1540.0,
761,,,1548.0,
762,,,1550.0,
763,,,1551.0,
764,,,1554.0,
765,,,1557.0,
766,,,1561.0,
767,,,1572.0,
