,0,1,2,3,4
74,91.0,1689.0,148.0,190.0,389.0
75,4187.0,1700.0,3732.0,193.0,402.0
76,4188.0,1705.0,151.0,196.0,419.0
77,4189.0,1709.0,156.0,198.0,450.0
78,4190.0,179.0,159.0,202.0,502.0
79,96.0,1728.0,3745.0,203.0,578.0
80,4191.0,1729.0,4257.0,204.0,667.0
81,4194.0,199.0,168.0,205.0,671.0
82,4195.0,1741.0,175.0,206.0,672.0
83,4196.0,1743.0,176.0,207.0,673.0
84,101.0,1748.0,1715.0,208.0,674.0
85,102.0,215.0,180.0,209.0,677.0
86,4198.0,1249.0,1720.0,211.0,678.0
87,2152.0,1258.0,185.0,214.0,679.0
88,105.0,1268.0,186.0,217.0,680.0
89,4199.0,1270.0,3770.0,220.0,682.0
90,107.0,1272.0,191.0,225.0,683.0
91,108.0,1786.0,192.0,226.0,691.0
92,109.0,1789.0,194.0,228.0,697.0
93,2155.0,1790.0,195.0,229.0,699.0
94,4200.0,1791.0,200.0,230.0,702.0
95,4201.0,1796.0,201.0,231.0,704.0
96,2161.0,781.0,4302.0,232.0,706.0
97,114.0,783.0,210.0,233.0,707.0
98,115.0,273.0,3795.0,235.0,713.0
99,116.0,1817.0,213.0,236.0,715.0
100,2162.0,1820.0,216.0,237.0,719.0
101,118.0,803.0,218.0,238.0,722.0
102,2166.0,824.0,221.0,240.0,723.0
103,120.0,318.0,3806.0,241.0,724.0
104,4208.0,837.0,224.0,242.0,725.0
105,2170.0,1861.0,4320.0,243.0,726.0
106,4210.0,1863.0,227.0,244.0,727.0
107,4211.0,1353.0,3812.0,4340.0,729.0
108,4212.0,329.0,234.0,247.0,731.0
109,2174.0,841.0,239.0,248.0,732.0
110,4215.0,1356.0,1775.0,249.0,735.0
111,4216.0,334.0,756.0,250.0,736.0
112,2177.0,335.0,246.0,251.0,741.0
113,130.0,336.0,1273.0,253.0,742.0
114,4218.0,341.0,1280.0,254.0,743.0
115,2180.0,855.0,261.0,255.0,744.0
116,133.0,348.0,4358.0,256.0,745.0
117,4221.0,355.0,266.0,258.0,746.0
118,2183.0,867.0,4363.0,259.0,747.0
119,2184.0,1384.0,4365.0,260.0,748.0
120,4225.0,363.0,270.0,263.0,749.0
121,4226.0,364.0,271.0,264.0,750.0
122,139.0,877.0,786.0,265.0,752.0
123,140.0,367.0,276.0,267.0,753.0
124,2188.0,1391.0,3860.0,268.0,754.0
125,142.0,883.0,278.0,269.0,755.0
126,2189.0,1398.0,1816.0,4367.0,757.0
127,2191.0,891.0,4378.0,272.0,758.0
128,2192.0,1411.0,4379.0,274.0,759.0
129,146.0,906.0,4380.0,275.0,760.0
130,147.0,1949.0,285.0,277.0,761.0
131,2196.0,928.0,4382.0,280.0,762.0
132,149.0,930.0,3881.0,281.0,763.0
133,150.0,934.0,298.0,282.0,764.0
134,2198.0,2472.0,300.0,283.0,765.0
135,4239.0,938.0,1324.0,284.0,767.0
136,4240.0,942.0,4397.0,286.0,768.0
137,154.0,2480.0,4399.0,287.0,770.0
138,155.0,945.0,307.0,288.0,774.0
139,4243.0,946.0,821.0,290.0,776.0
140,157.0,1457.0,1334.0,291.0,777.0
141,2205.0,1458.0,4405.0,292.0,778.0
142,2206.0,1971.0,313.0,293.0,780.0
143,160.0,2487.0,315.0,294.0,782.0
144,161.0,952.0,4414.0,296.0,785.0
145,2207.0,954.0,4421.0,297.0,787.0
146,2211.0,955.0,327.0,299.0,788.0
147,4251.0,956.0,1354.0,301.0,789.0
148,4252.0,959.0,2378.0,302.0,790.0
149,4253.0,1475.0,1360.0,303.0,791.0
150,2215.0,967.0,1363.0,304.0,792.0
151,2216.0,968.0,1369.0,305.0,795.0
152,4256.0,1992.0,1370.0,306.0,796.0
153,4259.0,970.0,1378.0,309.0,797.0
154,2219.0,971.0,869.0,310.0,798.0
155,2220.0,973.0,873.0,311.0,799.0
156,2221.0,974.0,1385.0,312.0,800.0
157,174.0,1998.0,373.0,4408.0,801.0
158,2223.0,976.0,1399.0,314.0,802.0
159,4263.0,977.0,892.0,316.0,804.0
160,4264.0,2007.0,896.0,317.0,808.0
161,2226.0,2011.0,1409.0,320.0,810.0
162,4266.0,1501.0,2434.0,321.0,811.0
163,2228.0,1511.0,1415.0,323.0,812.0
164,4269.0,2024.0,1418.0,325.0,813.0
165,4271.0,2025.0,395.0,326.0,814.0
166,4272.0,492.0,1419.0,4423.0,816.0
167,2232.0,2032.0,909.0,328.0,817.0
168,4273.0,2033.0,1421.0,330.0,819.0
169,4276.0,2036.0,2457.0,331.0,820.0
170,2235.0,,1946.0,332.0,822.0
171,2236.0,,1435.0,333.0,825.0
172,189.0,,1947.0,4428.0,826.0
173,2238.0,,1437.0,4429.0,827.0
174,2239.0,,414.0,337.0,828.0
175,2240.0,,1438.0,338.0,829.0
176,2241.0,,1439.0,339.0,831.0
177,2242.0,,1948.0,340.0,832.0
178,2243.0,,1952.0,342.0,833.0
179,2244.0,,1443.0,343.0,835.0
180,4284.0,,1953.0,344.0,836.0
181,4285.0,,1956.0,345.0,838.0
182,2247.0,,1959.0,346.0,840.0
183,4287.0,,1451.0,4439.0,842.0
184,4288.0,,1964.0,349.0,843.0
185,2250.0,,1453.0,351.0,844.0
186,4292.0,,1968.0,352.0,846.0
187,4293.0,,1970.0,353.0,847.0
188,4294.0,,1459.0,356.0,848.0
189,2254.0,,1461.0,358.0,849.0
190,4295.0,,1462.0,359.0,850.0
191,4297.0,,440.0,360.0,852.0
192,4299.0,,1976.0,361.0,853.0
193,2258.0,,1979.0,365.0,857.0
194,2259.0,,1980.0,366.0,859.0
195,4300.0,,1470.0,368.0,860.0
196,4301.0,,1982.0,369.0,861.0
197,4303.0,,1984.0,370.0,862.0
198,2263.0,,1985.0,371.0,863.0
199,4305.0,,1987.0,372.0,865.0
200,4306.0,,1479.0,374.0,866.0
201,4308.0,,1994.0,375.0,868.0
202,4309.0,,1484.0,376.0,870.0
203,2268.0,,1486.0,377.0,871.0
204,2269.0,,1999.0,378.0,872.0
205,2270.0,,2000.0,379.0,874.0
206,2271.0,,2003.0,380.0,875.0
207,4312.0,,2005.0,381.0,876.0
208,2273.0,,2006.0,382.0,878.0
209,2274.0,,2014.0,383.0,879.0
210,4315.0,,1503.0,384.0,880.0
211,4316.0,,1508.0,385.0,882.0
212,2277.0,,2021.0,387.0,884.0
213,2278.0,,2022.0,388.0,885.0
214,2279.0,,1512.0,390.0,886.0
215,2280.0,,1513.0,391.0,887.0
216,2281.0,,491.0,392.0,888.0
217,2282.0,,2028.0,393.0,889.0
218,4322.0,,2030.0,394.0,890.0
219,4325.0,,1521.0,396.0,895.0
220,4326.0,,1523.0,397.0,898.0
221,4327.0,,2035.0,398.0,899.0
222,2287.0,,1525.0,399.0,900.0
223,2288.0,,2037.0,400.0,901.0
224,4328.0,,1527.0,401.0,902.0
225,2290.0,,505.0,403.0,903.0
226,2291.0,,1531.0,404.0,904.0
227,4331.0,,1532.0,405.0,905.0
228,4333.0,,1533.0,406.0,907.0
229,4334.0,,,407.0,908.0
230,4335.0,,,408.0,910.0
231,4336.0,,,409.0,913.0
232,4337.0,,,410.0,914.0
233,4338.0,,,411.0,915.0
234,4339.0,,,412.0,916.0
235,4341.0,,,413.0,917.0
236,2301.0,,,415.0,919.0
237,2302.0,,,416.0,920.0
238,2303.0,,,417.0,921.0
239,2304.0,,,418.0,922.0
240,2305.0,,,420.0,924.0
241,2306.0,,,421.0,925.0
242,4347.0,,,422.0,926.0
243,2308.0,,,423.0,927.0
244,2309.0,,,424.0,929.0
245,4349.0,,,425.0,931.0
246,2311.0,,,426.0,932.0
247,2312.0,,,427.0,933.0
248,2313.0,,,428.0,936.0
249,4357.0,,,429.0,939.0
250,2315.0,,,430.0,940.0
251,2316.0,,,431.0,941.0
252,2317.0,,,432.0,943.0
253,4360.0,,,433.0,944.0
254,2320.0,,,434.0,947.0
255,2323.0,,,435.0,950.0
256,4374.0,,,436.0,951.0
257,2327.0,,,437.0,953.0
258,2332.0,,,438.0,960.0
259,289.0,,,439.0,963.0
260,308.0,,,2484.0,969.0
261,2360.0,,,441.0,975.0
262,2371.0,,,442.0,978.0
263,4449.0,,,443.0,979.0
264,4471.0,,,444.0,980.0
265,4476.0,,,445.0,981.0
266,4479.0,,,446.0,982.0
267,4481.0,,,447.0,983.0
268,4482.0,,,448.0,984.0
269,4492.0,,,449.0,985.0
270,4493.0,,,451.0,986.0
271,4494.0,,,452.0,987.0
272,4495.0,,,453.0,988.0
273,4498.0,,,454.0,990.0
274,4499.0,,,455.0,992.0
275,4501.0,,,456.0,993.0
276,4508.0,,,457.0,994.0
277,4510.0,,,458.0,995.0
278,4517.0,,,459.0,997.0
279,4523.0,,,460.0,998.0
280,4525.0,,,461.0,999.0
281,2496.0,,,462.0,1001.0
282,2497.0,,,463.0,1002.0
283,4546.0,,,464.0,1003.0
284,2500.0,,,465.0,1004.0
285,2504.0,,,466.0,1005.0
286,4555.0,,,467.0,1007.0
287,4556.0,,,468.0,1008.0
288,2509.0,,,469.0,1009.0
289,2513.0,,,470.0,1011.0
290,2515.0,,,471.0,1012.0
291,2517.0,,,472.0,1013.0
292,2519.0,,,473.0,1014.0
293,2521.0,,,474.0,1019.0
294,2525.0,,,475.0,1021.0
295,2528.0,,,476.0,1022.0
296,2530.0,,,477.0,1023.0
297,2531.0,,,478.0,1024.0
298,2534.0,,,479.0,1027.0
299,2535.0,,,480.0,1028.0
300,2536.0,,,481.0,1029.0
301,2543.0,,,482.0,1030.0
302,2546.0,,,483.0,1031.0
303,2547.0,,,484.0,1034.0
304,2548.0,,,485.0,1035.0
305,2549.0,,,486.0,1037.0
306,2559.0,,,487.0,1038.0
307,2563.0,,,488.0,1039.0
308,2564.0,,,489.0,1040.0
309,2565.0,,,490.0,1043.0
310,2568.0,,,493.0,1046.0
311,2569.0,,,494.0,1047.0
312,4623.0,,,495.0,1049.0
313,2577.0,,,496.0,1050.0
314,4625.0,,,497.0,1052.0
315,4626.0,,,498.0,1053.0
316,4627.0,,,499.0,1054.0
317,4629.0,,,500.0,1055.0
318,2585.0,,,501.0,1056.0
319,4635.0,,,503.0,1057.0
320,4636.0,,,504.0,1058.0
321,4640.0,,,506.0,1060.0
322,4641.0,,,507.0,1061.0
323,4642.0,,,508.0,1062.0
324,4649.0,,,509.0,1063.0
325,4650.0,,,510.0,1065.0
326,4652.0,,,511.0,1067.0
327,4655.0,,,512.0,1068.0
328,4662.0,,,513.0,1070.0
329,4667.0,,,514.0,1071.0
330,4668.0,,,515.0,1072.0
331,4669.0,,,516.0,1073.0
332,4670.0,,,517.0,1075.0
333,4678.0,,,518.0,1076.0
334,4680.0,,,519.0,1078.0
335,4694.0,,,520.0,1080.0
336,4695.0,,,521.0,1081.0
337,4697.0,,,523.0,1083.0
338,4711.0,,,524.0,1084.0
339,675.0,,,525.0,1086.0
340,676.0,,,526.0,1087.0
341,4205.0,,,527.0,1092.0
342,681.0,,,528.0,1093.0
343,684.0,,,529.0,1094.0
344,685.0,,,530.0,1095.0
345,686.0,,,531.0,1097.0
346,687.0,,,532.0,1098.0
347,688.0,,,533.0,1100.0
348,689.0,,,534.0,1101.0
349,690.0,,,535.0,1102.0
350,4207.0,,,536.0,1103.0
351,692.0,,,537.0,1104.0
352,693.0,,,538.0,1105.0
353,694.0,,,539.0,1106.0
354,695.0,,,540.0,1107.0
355,696.0,,,541.0,1110.0
356,4209.0,,,542.0,1111.0
357,698.0,,,543.0,1112.0
358,700.0,,,544.0,1114.0
359,701.0,,,545.0,1115.0
360,703.0,,,546.0,1116.0
361,705.0,,,547.0,1117.0
362,708.0,,,548.0,1118.0
363,709.0,,,549.0,1119.0
364,710.0,,,550.0,1120.0
365,711.0,,,551.0,1121.0
366,712.0,,,552.0,1122.0
367,714.0,,,553.0,1123.0
368,716.0,,,554.0,1125.0
369,717.0,,,555.0,1126.0
370,718.0,,,556.0,1127.0
371,720.0,,,557.0,1130.0
372,721.0,,,558.0,1131.0
373,728.0,,,559.0,1132.0
374,730.0,,,560.0,1133.0
375,733.0,,,561.0,1134.0
376,734.0,,,562.0,1135.0
377,737.0,,,563.0,1136.0
378,738.0,,,564.0,1137.0
379,739.0,,,565.0,1139.0
380,740.0,,,566.0,1140.0
381,4219.0,,,567.0,1142.0
382,751.0,,,568.0,1143.0
383,4220.0,,,569.0,1144.0
384,766.0,,,570.0,1146.0
385,769.0,,,571.0,1147.0
386,771.0,,,572.0,1148.0
387,772.0,,,573.0,1150.0
388,773.0,,,574.0,1151.0
389,775.0,,,2620.0,1153.0
390,779.0,,,576.0,1154.0
391,784.0,,,577.0,1155.0
392,4227.0,,,2622.0,1156.0
393,793.0,,,579.0,1160.0
394,794.0,,,580.0,1161.0
395,4228.0,,,581.0,1163.0
396,4230.0,,,582.0,1164.0
397,805.0,,,583.0,1165.0
398,806.0,,,584.0,1167.0
399,807.0,,,585.0,1168.0
400,4231.0,,,586.0,1169.0
401,809.0,,,587.0,1174.0
402,4232.0,,,588.0,1175.0
403,815.0,,,589.0,1177.0
404,818.0,,,590.0,1178.0
405,4233.0,,,591.0,1179.0
406,823.0,,,592.0,1180.0
407,4234.0,,,593.0,1181.0
408,830.0,,,594.0,1182.0
409,834.0,,,595.0,1183.0
410,4237.0,,,596.0,1184.0
411,839.0,,,597.0,1185.0
412,4238.0,,,598.0,1186.0
413,845.0,,,599.0,1187.0
414,851.0,,,600.0,1190.0
415,854.0,,,601.0,1192.0
416,4241.0,,,602.0,1193.0
417,4245.0,,,603.0,1194.0
418,4246.0,,,604.0,1195.0
419,4247.0,,,605.0,1198.0
420,4250.0,,,606.0,1200.0
421,4261.0,,,607.0,1201.0
422,4262.0,,,608.0,1202.0
423,4265.0,,,609.0,1203.0
424,989.0,,,610.0,1204.0
425,991.0,,,611.0,1205.0
426,996.0,,,612.0,1206.0
427,1000.0,,,613.0,1207.0
428,1006.0,,,614.0,1208.0
429,1010.0,,,615.0,1210.0
430,1015.0,,,616.0,1212.0
431,1016.0,,,617.0,1213.0
432,1017.0,,,618.0,1215.0
433,1018.0,,,619.0,1216.0
434,1020.0,,,620.0,1219.0
435,1025.0,,,621.0,1221.0
436,1026.0,,,622.0,1222.0
437,1032.0,,,623.0,1223.0
438,1033.0,,,624.0,1224.0
439,1036.0,,,625.0,1225.0
440,1041.0,,,626.0,1227.0
441,1042.0,,,627.0,1228.0
442,1044.0,,,628.0,1229.0
443,1045.0,,,629.0,1230.0
444,4278.0,,,630.0,1231.0
445,1048.0,,,631.0,1233.0
446,4279.0,,,632.0,1234.0
447,1051.0,,,633.0,1235.0
448,1059.0,,,634.0,1236.0
449,1064.0,,,635.0,1237.0
450,1066.0,,,636.0,1238.0
451,1069.0,,,637.0,1240.0
452,1074.0,,,638.0,1241.0
453,1077.0,,,639.0,1242.0
454,1079.0,,,640.0,1244.0
455,1082.0,,,641.0,1246.0
456,1085.0,,,642.0,1247.0
457,1088.0,,,643.0,1248.0
458,1089.0,,,644.0,1250.0
459,1090.0,,,645.0,1251.0
460,1091.0,,,646.0,1255.0
461,1096.0,,,647.0,1259.0
462,1099.0,,,648.0,1260.0
463,4289.0,,,649.0,1261.0
464,1108.0,,,650.0,1262.0
465,1109.0,,,651.0,1263.0
466,1113.0,,,652.0,1264.0
467,1124.0,,,653.0,1265.0
468,1128.0,,,654.0,1267.0
469,1129.0,,,655.0,1269.0
470,1138.0,,,656.0,1274.0
471,1141.0,,,657.0,1278.0
472,1145.0,,,658.0,1279.0
473,1149.0,,,659.0,1282.0
474,1152.0,,,660.0,1284.0
475,1157.0,,,661.0,1286.0
476,1158.0,,,662.0,1287.0
477,1159.0,,,663.0,1288.0
478,1162.0,,,664.0,1290.0
479,1166.0,,,665.0,1291.0
480,1170.0,,,666.0,1292.0
481,1171.0,,,668.0,1293.0
482,1172.0,,,669.0,1294.0
483,1173.0,,,670.0,1295.0
484,1176.0,,,2603.0,1297.0
485,1188.0,,,4646.0,1298.0
486,1189.0,,,856.0,1299.0
487,1191.0,,,858.0,1300.0
488,1196.0,,,864.0,1301.0
489,1197.0,,,881.0,1307.0
490,1199.0,,,893.0,1311.0
491,4310.0,,,894.0,1312.0
492,1209.0,,,897.0,1317.0
493,1211.0,,,911.0,1318.0
494,1214.0,,,912.0,1319.0
495,1217.0,,,918.0,1322.0
496,1218.0,,,923.0,1323.0
497,1220.0,,,2627.0,1327.0
498,1226.0,,,935.0,1328.0
499,4318.0,,,937.0,1330.0
500,4321.0,,,948.0,1332.0
501,1275.0,,,949.0,1333.0
502,1276.0,,,2632.0,1335.0
503,1277.0,,,957.0,1337.0
504,1281.0,,,958.0,1338.0
505,1283.0,,,2633.0,1339.0
506,1285.0,,,961.0,1341.0
507,1289.0,,,962.0,1342.0
508,1296.0,,,964.0,1343.0
509,4329.0,,,965.0,1344.0
510,1302.0,,,966.0,1349.0
511,1303.0,,,972.0,1350.0
512,1304.0,,,2648.0,1351.0
513,1305.0,,,2651.0,1352.0
514,1306.0,,,2657.0,1357.0
515,1308.0,,,2664.0,1361.0
516,1309.0,,,2668.0,1362.0
517,1310.0,,,2669.0,1364.0
518,1313.0,,,2670.0,1365.0
519,1315.0,,,2672.0,1366.0
520,1316.0,,,1232.0,1368.0
521,1320.0,,,1239.0,1371.0
522,1321.0,,,4608.0,1372.0
523,1325.0,,,1243.0,1373.0
524,1326.0,,,1245.0,1374.0
525,1329.0,,,1252.0,1375.0
526,1336.0,,,1253.0,1376.0
527,1345.0,,,1254.0,1377.0
528,1346.0,,,1256.0,1379.0
529,1347.0,,,1257.0,1380.0
530,1348.0,,,1266.0,1381.0
531,1355.0,,,1271.0,1382.0
532,1358.0,,,1314.0,1383.0
533,1359.0,,,1331.0,1386.0
534,1367.0,,,1340.0,1387.0
535,4348.0,,,1397.0,1388.0
536,3457.0,,,1403.0,1389.0
537,3458.0,,,1414.0,1390.0
538,4351.0,,,1440.0,1392.0
539,3460.0,,,1441.0,1393.0
540,3462.0,,,1455.0,1394.0
541,3464.0,,,1464.0,1395.0
542,3465.0,,,1474.0,1396.0
543,3466.0,,,1480.0,1400.0
544,4352.0,,,1483.0,1401.0
545,3469.0,,,1485.0,1402.0
546,3470.0,,,1487.0,1404.0
547,3472.0,,,1488.0,1405.0
548,3474.0,,,1494.0,1406.0
549,3475.0,,,1496.0,1407.0
550,3476.0,,,1504.0,1408.0
551,3480.0,,,1505.0,1410.0
552,3481.0,,,1510.0,1412.0
553,3482.0,,,1524.0,1413.0
554,3483.0,,,1526.0,1416.0
555,1436.0,,,1528.0,1417.0
556,3484.0,,,1529.0,1420.0
557,3485.0,,,1534.0,1422.0
558,3486.0,,,1539.0,1423.0
559,3487.0,,,1546.0,1424.0
560,3488.0,,,1547.0,1425.0
561,3489.0,,,1553.0,1426.0
562,3490.0,,,1555.0,1427.0
563,3491.0,,,1562.0,1428.0
564,3494.0,,,1564.0,1429.0
565,3495.0,,,1565.0,1430.0
566,1448.0,,,1566.0,1431.0
567,3498.0,,,1567.0,1432.0
568,3499.0,,,1568.0,1433.0
569,3500.0,,,1569.0,1434.0
570,3501.0,,,1573.0,1442.0
571,3502.0,,,1574.0,1444.0
572,3503.0,,,1576.0,1445.0
573,3504.0,,,1579.0,1446.0
574,3507.0,,,1583.0,1447.0
575,3511.0,,,1585.0,1449.0
576,3512.0,,,1586.0,1450.0
577,3513.0,,,1590.0,1452.0
578,3514.0,,,1593.0,1454.0
579,3515.0,,,1597.0,1456.0
580,3516.0,,,1604.0,1460.0
581,3519.0,,,1608.0,1463.0
582,3520.0,,,1610.0,1465.0
583,3523.0,,,1617.0,1466.0
584,3524.0,,,1620.0,1467.0
585,3527.0,,,1621.0,1468.0
586,3529.0,,,1625.0,1469.0
587,3530.0,,,1627.0,1471.0
588,3531.0,,,1628.0,1472.0
589,3534.0,,,1631.0,1473.0
590,3535.0,,,1632.0,1476.0
591,3538.0,,,1634.0,1477.0
592,3543.0,,,1639.0,1478.0
593,3544.0,,,1644.0,1481.0
594,3549.0,,,1645.0,1482.0
595,3550.0,,,1646.0,1489.0
596,3551.0,,,1648.0,1490.0
597,3554.0,,,1651.0,1491.0
598,3556.0,,,1653.0,1492.0
599,3558.0,,,1654.0,1493.0
600,3560.0,,,1657.0,1495.0
601,3561.0,,,1658.0,1497.0
602,3562.0,,,1659.0,1498.0
603,3564.0,,,1661.0,1499.0
604,3565.0,,,1662.0,1500.0
605,3566.0,,,1664.0,1502.0
606,3567.0,,,1666.0,1506.0
607,3569.0,,,1667.0,1507.0
608,3570.0,,,1668.0,1509.0
609,3571.0,,,1670.0,1514.0
610,3573.0,,,1671.0,1515.0
611,3576.0,,,1673.0,1516.0
612,3577.0,,,1675.0,1517.0
613,3580.0,,,1679.0,1518.0
614,3581.0,,,1681.0,1519.0
615,3584.0,,,1683.0,1520.0
616,3586.0,,,1684.0,1522.0
617,3588.0,,,1685.0,1530.0
618,3589.0,,,1686.0,1535.0
619,3590.0,,,1687.0,1537.0
620,3591.0,,,1690.0,1538.0
621,3594.0,,,1691.0,1540.0
622,3602.0,,,1692.0,1548.0
623,3605.0,,,1693.0,1550.0
624,3607.0,,,1694.0,1551.0
625,3608.0,,,1695.0,1554.0
626,3612.0,,,1696.0,1557.0
627,3613.0,,,1697.0,1561.0
628,3614.0,,,1698.0,1572.0
629,3616.0,,,1699.0,1575.0
630,3617.0,,,1701.0,1577.0
631,3618.0,,,1702.0,1578.0
632,3619.0,,,1704.0,1582.0
633,3621.0,,,1706.0,1587.0
634,3622.0,,,1707.0,1589.0
635,3623.0,,,1710.0,1591.0
636,3624.0,,,1711.0,1594.0
637,3625.0,,,1712.0,1599.0
638,3626.0,,,1713.0,1601.0
639,3630.0,,,1716.0,1603.0
640,3631.0,,,1717.0,1611.0
641,3633.0,,,1718.0,1616.0
642,3635.0,,,1719.0,1630.0
643,3636.0,,,1723.0,1633.0
644,3637.0,,,1724.0,1637.0
645,3638.0,,,1725.0,1640.0
646,3642.0,,,1726.0,1642.0
647,3643.0,,,1727.0,1647.0
648,3644.0,,,1730.0,1650.0
649,3646.0,,,1734.0,1652.0
650,3647.0,,,1735.0,1660.0
651,3648.0,,,1736.0,1665.0
652,3651.0,,,1737.0,1669.0
653,3652.0,,,1738.0,1676.0
654,3656.0,,,1740.0,1688.0
655,3659.0,,,1742.0,1703.0
656,3662.0,,,1744.0,1708.0
657,3663.0,,,1745.0,1714.0
658,3664.0,,,1746.0,1721.0
659,3665.0,,,1747.0,1722.0
660,3668.0,,,1749.0,1731.0
661,3669.0,,,1750.0,1732.0
662,3673.0,,,1751.0,1733.0
663,3674.0,,,1752.0,1739.0
664,3676.0,,,1753.0,1755.0
665,3679.0,,,1754.0,1795.0
666,3681.0,,,1756.0,1837.0
667,3682.0,,,1757.0,1838.0
668,3683.0,,,1758.0,1851.0
669,3684.0,,,1759.0,1852.0
670,3685.0,,,1760.0,1855.0
671,3686.0,,,1761.0,1860.0
672,3687.0,,,1762.0,1867.0
673,3689.0,,,1763.0,1869.0
674,3690.0,,,1764.0,1871.0
675,3692.0,,,1765.0,1872.0
676,3694.0,,,1766.0,1873.0
677,3695.0,,,1767.0,1874.0
678,3714.0,,,1768.0,1875.0
679,3765.0,,,1769.0,1876.0
680,3807.0,,,1770.0,1878.0
681,1877.0,,,1771.0,1880.0
682,1879.0,,,1772.0,1883.0
683,1881.0,,,1773.0,1884.0
684,1882.0,,,1774.0,1890.0
685,1885.0,,,1776.0,1892.0
686,1886.0,,,1777.0,1895.0
687,1887.0,,,1778.0,1898.0
688,1888.0,,,1779.0,1903.0
689,1889.0,,,1780.0,1904.0
690,1891.0,,,1781.0,1907.0
691,1893.0,,,1782.0,1908.0
692,1894.0,,,1783.0,1914.0
693,1896.0,,,1784.0,1920.0
694,1897.0,,,1785.0,1923.0
695,1899.0,,,1787.0,1926.0
696,1900.0,,,1788.0,1929.0
697,1901.0,,,1792.0,1930.0
698,1902.0,,,1793.0,1940.0
699,1905.0,,,1794.0,1941.0
700,1906.0,,,1797.0,1944.0
701,1909.0,,,1798.0,1945.0
702,1910.0,,,1799.0,1951.0
703,1911.0,,,1800.0,1954.0
