,0,1,2,3,4,5
190,936.0,4297.0,496.0,,741.0,533.0
191,941.0,4299.0,497.0,,745.0,540.0
192,943.0,2258.0,498.0,,746.0,541.0
193,951.0,2259.0,500.0,,752.0,545.0
194,963.0,4300.0,501.0,,753.0,4646.0
195,975.0,4301.0,503.0,,754.0,2603.0
196,978.0,4302.0,504.0,,755.0,561.0
197,979.0,2263.0,506.0,,761.0,564.0
198,980.0,4303.0,507.0,,763.0,568.0
199,981.0,4305.0,508.0,,764.0,2620.0
200,982.0,4306.0,509.0,,782.0,2622.0
201,983.0,4308.0,510.0,,788.0,2627.0
202,984.0,2268.0,512.0,,793.0,580.0
203,985.0,2269.0,513.0,,795.0,2632.0
204,986.0,2270.0,4608.0,,796.0,2633.0
205,987.0,2271.0,515.0,,798.0,586.0
206,988.0,2272.0,516.0,,800.0,592.0
207,990.0,2273.0,517.0,,808.0,2640.0
208,992.0,2274.0,518.0,,810.0,2645.0
209,993.0,2275.0,519.0,,811.0,2648.0
210,994.0,4315.0,520.0,,819.0,2651.0
211,995.0,2277.0,521.0,,825.0,2654.0
212,997.0,2278.0,523.0,,832.0,610.0
213,998.0,2279.0,524.0,,842.0,2660.0
214,999.0,2280.0,525.0,,843.0,2664.0
215,1001.0,2281.0,527.0,,847.0,621.0
216,1002.0,2282.0,529.0,,848.0,2669.0
217,1003.0,4322.0,530.0,,850.0,4723.0
218,1004.0,2284.0,531.0,,853.0,662.0
219,1005.0,4325.0,532.0,,857.0,664.0
220,1007.0,4326.0,534.0,,859.0,821.0
221,1008.0,2287.0,535.0,,861.0,841.0
222,1009.0,2288.0,536.0,,863.0,856.0
223,1011.0,4329.0,537.0,,868.0,869.0
224,1012.0,2290.0,539.0,,871.0,893.0
225,1013.0,2291.0,542.0,,872.0,894.0
226,1014.0,4331.0,543.0,,875.0,897.0
227,1019.0,4333.0,544.0,,879.0,909.0
228,1021.0,246.0,546.0,,885.0,912.0
229,1022.0,4334.0,547.0,,888.0,923.0
230,1023.0,4335.0,548.0,,890.0,937.0
231,1024.0,4336.0,549.0,,895.0,949.0
232,1027.0,4337.0,550.0,,899.0,962.0
233,1028.0,4338.0,551.0,,900.0,1254.0
234,1029.0,4339.0,552.0,,904.0,1257.0
235,1030.0,2301.0,553.0,,908.0,1314.0
236,1031.0,2302.0,554.0,,914.0,1324.0
237,1034.0,2303.0,555.0,,917.0,1331.0
238,1035.0,2304.0,556.0,,919.0,1340.0
239,1037.0,2305.0,557.0,,920.0,1356.0
240,1038.0,2306.0,558.0,,921.0,1384.0
241,1039.0,4347.0,559.0,,922.0,1397.0
242,1040.0,2308.0,560.0,,925.0,1398.0
243,1043.0,2309.0,563.0,,929.0,1403.0
244,1046.0,4349.0,565.0,,932.0,1411.0
245,1047.0,2311.0,566.0,,933.0,1441.0
246,1049.0,2312.0,567.0,,939.0,1443.0
247,1050.0,2313.0,569.0,,940.0,1455.0
248,1052.0,4357.0,571.0,,944.0,1457.0
249,1053.0,2315.0,573.0,,945.0,1458.0
250,1054.0,2316.0,574.0,,947.0,1459.0
251,1055.0,2317.0,575.0,,950.0,1464.0
252,1056.0,2320.0,576.0,,953.0,1470.0
253,1057.0,4368.0,577.0,,960.0,1474.0
254,1058.0,2323.0,579.0,,969.0,1480.0
255,1060.0,4374.0,581.0,,1180.0,1485.0
256,1061.0,2327.0,582.0,,1204.0,1486.0
257,1062.0,2331.0,583.0,,1221.0,1488.0
258,1063.0,2332.0,584.0,,1223.0,1494.0
259,1065.0,4380.0,585.0,,1227.0,1496.0
260,1067.0,2334.0,587.0,,1228.0,1501.0
261,1068.0,4382.0,588.0,,1229.0,1503.0
262,1070.0,4383.0,589.0,,1230.0,1504.0
263,1071.0,289.0,590.0,,1234.0,1505.0
264,1072.0,2338.0,591.0,,1236.0,1510.0
265,1073.0,2345.0,593.0,,1238.0,1511.0
266,1075.0,2347.0,594.0,,1244.0,1524.0
267,1076.0,2351.0,595.0,,1248.0,1526.0
268,1078.0,2352.0,596.0,,1250.0,1531.0
269,1080.0,2354.0,597.0,,1255.0,1532.0
270,1081.0,308.0,598.0,,1259.0,1534.0
271,1083.0,2360.0,599.0,,1260.0,1536.0
272,1084.0,2361.0,600.0,,1261.0,1539.0
273,1086.0,2370.0,601.0,,1262.0,1541.0
274,1087.0,2371.0,602.0,,1263.0,1542.0
275,1092.0,2373.0,603.0,,1264.0,1543.0
276,1093.0,2390.0,604.0,,1265.0,1546.0
277,1094.0,2394.0,605.0,,1267.0,1547.0
278,1095.0,2400.0,606.0,,1269.0,1549.0
279,1097.0,2401.0,607.0,,1270.0,1553.0
280,1098.0,2402.0,608.0,,1272.0,1558.0
281,1100.0,4449.0,609.0,,1294.0,1559.0
282,1101.0,2408.0,2655.0,,1295.0,1560.0
283,1102.0,4471.0,611.0,,1301.0,1564.0
284,1103.0,2426.0,612.0,,1307.0,1565.0
285,1104.0,4476.0,613.0,,1311.0,1566.0
286,1105.0,4479.0,614.0,,1312.0,1567.0
287,1106.0,4481.0,615.0,,1318.0,1569.0
288,1107.0,4482.0,616.0,,1319.0,1573.0
289,1110.0,2442.0,617.0,,1327.0,1579.0
290,1111.0,4492.0,618.0,,1328.0,1580.0
291,1112.0,4493.0,619.0,,1330.0,1583.0
292,1114.0,4494.0,620.0,,1332.0,1585.0
293,1115.0,4495.0,2662.0,,1335.0,1586.0
294,1116.0,4498.0,622.0,,1337.0,1588.0
295,1117.0,4499.0,623.0,,1341.0,1590.0
296,1118.0,4501.0,624.0,,1349.0,1592.0
297,1119.0,2454.0,625.0,,1350.0,1593.0
298,1120.0,4502.0,626.0,,1352.0,1598.0
299,1121.0,4508.0,627.0,,1353.0,1600.0
300,1122.0,4510.0,628.0,,1361.0,1602.0
301,1123.0,4517.0,629.0,,1362.0,1604.0
302,1125.0,4523.0,630.0,,1364.0,1605.0
303,1126.0,4525.0,631.0,,1365.0,1606.0
304,1130.0,2496.0,632.0,,1368.0,1610.0
305,1131.0,2497.0,633.0,,1371.0,1619.0
306,1132.0,4546.0,634.0,,1373.0,1621.0
307,1133.0,2500.0,635.0,,1375.0,1623.0
308,1134.0,2503.0,636.0,,1376.0,1624.0
309,1135.0,2504.0,637.0,,1381.0,1625.0
310,1136.0,4555.0,638.0,,1386.0,1626.0
311,1137.0,4556.0,639.0,,1388.0,1627.0
312,1139.0,2509.0,640.0,,1390.0,1628.0
313,1140.0,2513.0,641.0,,1392.0,1631.0
314,1142.0,2514.0,642.0,,1394.0,1632.0
315,1143.0,2515.0,643.0,,1395.0,1634.0
316,1144.0,2517.0,644.0,,1396.0,1636.0
317,1146.0,2519.0,645.0,,1400.0,1639.0
318,1147.0,2521.0,646.0,,1402.0,1641.0
319,1148.0,2525.0,647.0,,1404.0,1645.0
320,1150.0,2528.0,648.0,,1405.0,1646.0
321,1151.0,2530.0,649.0,,1406.0,1648.0
322,1153.0,2531.0,650.0,,1412.0,1649.0
323,1154.0,2532.0,651.0,,1417.0,1651.0
324,1155.0,2534.0,652.0,,1420.0,1655.0
325,1156.0,2535.0,653.0,,1422.0,1656.0
326,1160.0,2536.0,654.0,,1423.0,1657.0
327,1161.0,2539.0,655.0,,1425.0,1658.0
328,1163.0,2543.0,656.0,,1428.0,1659.0
329,1167.0,2546.0,657.0,,1431.0,1661.0
330,1168.0,2547.0,658.0,,1432.0,1662.0
331,1169.0,2548.0,659.0,,1433.0,1664.0
332,1172.0,2549.0,660.0,,1434.0,1666.0
333,1174.0,2559.0,661.0,,1442.0,1668.0
334,1175.0,2563.0,663.0,,1447.0,1670.0
335,1177.0,2564.0,665.0,,1449.0,1671.0
336,1178.0,2565.0,666.0,,1450.0,1672.0
337,1179.0,2568.0,668.0,,1452.0,1673.0
338,1181.0,2569.0,669.0,,1454.0,1674.0
339,1182.0,2571.0,670.0,,1463.0,1675.0
340,1183.0,4623.0,781.0,,1465.0,1678.0
341,1184.0,2577.0,783.0,,1468.0,1680.0
342,1185.0,2578.0,824.0,,1469.0,1682.0
343,1186.0,4625.0,837.0,,1471.0,1683.0
344,1187.0,4626.0,855.0,,1472.0,1684.0
345,1190.0,4627.0,864.0,,1473.0,1686.0
346,1192.0,4629.0,867.0,,1475.0,1687.0
347,1193.0,2585.0,877.0,,1476.0,1690.0
348,1194.0,2587.0,883.0,,1477.0,1691.0
349,1195.0,4635.0,891.0,,1478.0,1692.0
350,1198.0,4636.0,906.0,,1489.0,1695.0
351,1200.0,4640.0,911.0,,1490.0,1698.0
352,1201.0,4641.0,918.0,,1492.0,1699.0
353,1202.0,4642.0,928.0,,1493.0,1700.0
354,1203.0,2601.0,930.0,,1498.0,1702.0
355,1205.0,4649.0,934.0,,1499.0,1705.0
356,1206.0,4650.0,935.0,,1500.0,1706.0
357,1207.0,4651.0,938.0,,1506.0,1707.0
358,1210.0,4652.0,942.0,,1507.0,1709.0
359,1211.0,4655.0,946.0,,1509.0,1711.0
360,1212.0,4657.0,948.0,,1514.0,1713.0
361,1213.0,4662.0,952.0,,1517.0,1715.0
362,1215.0,4667.0,954.0,,1518.0,1724.0
363,1216.0,4668.0,955.0,,1519.0,1726.0
364,1219.0,4669.0,956.0,,1520.0,1728.0
365,1222.0,4670.0,957.0,,1522.0,1729.0
366,1224.0,4678.0,958.0,,1530.0,1730.0
367,1231.0,4680.0,959.0,,1535.0,1736.0
368,1233.0,4681.0,961.0,,1537.0,1738.0
369,1235.0,4682.0,964.0,,1538.0,1740.0
370,1237.0,4684.0,965.0,,1540.0,1741.0
371,1240.0,4686.0,966.0,,1548.0,1742.0
372,1241.0,4690.0,967.0,,1550.0,1743.0
373,1242.0,4694.0,968.0,,1554.0,1746.0
374,1246.0,4695.0,970.0,,1561.0,1747.0
375,1247.0,4697.0,971.0,,1575.0,1750.0
376,1251.0,4707.0,972.0,,1578.0,1751.0
377,1252.0,4711.0,973.0,,1582.0,1753.0
378,1253.0,4718.0,974.0,,1584.0,1756.0
379,1274.0,4721.0,976.0,,1591.0,1758.0
380,1278.0,4722.0,977.0,,1594.0,1759.0
381,1279.0,4200.0,2656.0,,1601.0,1761.0
382,1282.0,674.0,2657.0,,1622.0,1763.0
383,1284.0,675.0,2668.0,,1630.0,1764.0
384,1286.0,676.0,2671.0,,1633.0,1766.0
385,1287.0,4205.0,2672.0,,1640.0,1767.0
386,1288.0,681.0,1232.0,,1642.0,1768.0
387,1290.0,684.0,1239.0,,1643.0,1769.0
388,1291.0,685.0,1243.0,,1647.0,1775.0
389,1292.0,686.0,1245.0,,3697.0,1777.0
390,1297.0,687.0,1249.0,,1650.0,1780.0
391,1298.0,688.0,1256.0,,3699.0,1781.0
392,1299.0,689.0,1258.0,,1652.0,1782.0
393,1300.0,690.0,1266.0,,3706.0,1783.0
394,1317.0,4207.0,1268.0,,1660.0,1784.0
395,1322.0,692.0,1271.0,,3712.0,1785.0
396,1323.0,693.0,1391.0,,1665.0,1788.0
397,1333.0,694.0,1440.0,,1669.0,1790.0
398,1338.0,695.0,1483.0,,3719.0,1793.0
399,1342.0,696.0,1528.0,,3729.0,1794.0
400,1343.0,4209.0,1529.0,,1688.0,1798.0
401,1344.0,698.0,1555.0,,1689.0,1802.0
402,1351.0,700.0,1556.0,,3736.0,1803.0
403,1357.0,701.0,1568.0,,3738.0,1804.0
404,1366.0,703.0,1574.0,,3741.0,1805.0
405,1372.0,705.0,1576.0,,3744.0,1806.0
406,1374.0,708.0,1581.0,,3746.0,1808.0
407,1377.0,709.0,1597.0,,3747.0,1815.0
408,1379.0,710.0,1607.0,,3755.0,1816.0
409,1380.0,711.0,1608.0,,1708.0,1818.0
410,1382.0,712.0,1613.0,,3769.0,1819.0
411,1387.0,714.0,1615.0,,1722.0,1821.0
412,1389.0,716.0,1617.0,,3777.0,1824.0
413,1393.0,717.0,1620.0,,1731.0,1826.0
414,1408.0,720.0,1629.0,,3783.0,1830.0
415,1410.0,721.0,1635.0,,3786.0,1836.0
416,1413.0,728.0,1644.0,,3788.0,1839.0
417,1414.0,730.0,1653.0,,3796.0,1841.0
418,1424.0,733.0,1654.0,,3799.0,1843.0
419,1426.0,734.0,1667.0,,3814.0,1845.0
420,1427.0,737.0,1677.0,,3818.0,1848.0
421,1429.0,738.0,1679.0,,3820.0,1850.0
422,1444.0,739.0,1681.0,,3825.0,1856.0
423,1445.0,740.0,1685.0,,3830.0,1858.0
424,1446.0,4219.0,1693.0,,3839.0,1864.0
425,1456.0,751.0,1694.0,,3850.0,1866.0
426,1460.0,4220.0,1696.0,,3852.0,1971.0
427,1467.0,766.0,1697.0,,3874.0,1987.0
428,1481.0,769.0,1701.0,,3876.0,1990.0
429,1482.0,771.0,1704.0,,3878.0,1992.0
430,1487.0,772.0,1710.0,,3884.0,1995.0
431,1491.0,773.0,1712.0,,1837.0,2000.0
432,1497.0,775.0,1716.0,,3885.0,2004.0
433,1502.0,779.0,1717.0,,3886.0,2005.0
434,1515.0,784.0,1718.0,,3897.0,2006.0
435,1516.0,4227.0,1719.0,,3900.0,2007.0
436,1551.0,4228.0,1723.0,,3910.0,2012.0
437,1557.0,794.0,1725.0,,3919.0,2016.0
438,1562.0,4230.0,1727.0,,3921.0,2024.0
439,1572.0,805.0,1734.0,,3924.0,2026.0
440,1577.0,806.0,1735.0,,3931.0,2027.0
441,1587.0,807.0,1737.0,,3932.0,2028.0
442,1589.0,4231.0,1744.0,,3936.0,2032.0
443,1599.0,809.0,1745.0,,3938.0,2033.0
444,1603.0,4232.0,1748.0,,3940.0,2034.0
445,1611.0,815.0,1749.0,,3941.0,2035.0
446,1616.0,818.0,1752.0,,1898.0,2037.0
447,1637.0,4233.0,1754.0,,3951.0,2041.0
448,1676.0,823.0,1757.0,,1904.0,2045.0
449,1703.0,4234.0,1760.0,,3956.0,2047.0
450,1714.0,830.0,1762.0,,3961.0,
451,1721.0,834.0,1765.0,,3963.0,
452,1732.0,4237.0,1770.0,,3967.0,
453,1733.0,839.0,1771.0,,1920.0,
454,1739.0,4238.0,1772.0,,1929.0,
455,1755.0,845.0,1773.0,,3978.0,
456,1795.0,4239.0,1774.0,,3980.0,
457,1838.0,851.0,1776.0,,1940.0,
458,1851.0,854.0,1778.0,,1941.0,
459,1852.0,4241.0,1779.0,,3988.0,
460,1855.0,866.0,1786.0,,1944.0,
461,1860.0,4243.0,1787.0,,1945.0,
462,1867.0,4245.0,1789.0,,3994.0,
463,1868.0,880.0,1791.0,,3996.0,
464,1869.0,4246.0,1792.0,,1951.0,
465,1871.0,4250.0,1796.0,,4003.0,
466,1872.0,4259.0,1797.0,,1957.0,
467,1873.0,4261.0,1799.0,,1958.0,
468,1874.0,4262.0,1800.0,,4007.0,
469,1875.0,4265.0,1801.0,,1960.0,
470,1876.0,989.0,1807.0,,1961.0,
471,1878.0,991.0,1809.0,,1963.0,
472,1880.0,996.0,1810.0,,1965.0,
473,1883.0,1000.0,1811.0,,1967.0,
474,1884.0,1006.0,1812.0,,4016.0,
475,1890.0,1010.0,1813.0,,1969.0,
476,1892.0,1015.0,1814.0,,1972.0,
477,1895.0,1016.0,1817.0,,1974.0,
478,1903.0,1017.0,1820.0,,1975.0,
479,1908.0,1018.0,1822.0,,4022.0,
480,1914.0,1020.0,1823.0,,4023.0,
481,1923.0,1025.0,1825.0,,4024.0,
482,1926.0,1026.0,1827.0,,1981.0,
483,1954.0,1032.0,1828.0,,4034.0,
484,1986.0,1033.0,1829.0,,4037.0,
485,1989.0,1036.0,1831.0,,1991.0,
486,2002.0,4277.0,1832.0,,1993.0,
487,2010.0,1041.0,1833.0,,4042.0,
488,2020.0,1042.0,1834.0,,1997.0,
489,2046.0,1044.0,1835.0,,1998.0,
490,2076.0,1045.0,1840.0,,2001.0,
491,2080.0,4278.0,1842.0,,4049.0,
492,2095.0,1048.0,1844.0,,4051.0,
493,2126.0,4279.0,1846.0,,4055.0,
494,2150.0,1051.0,1847.0,,2008.0,
495,2151.0,1059.0,1849.0,,2009.0,
496,2153.0,1064.0,1853.0,,2013.0,
497,2154.0,1066.0,1854.0,,2015.0,
498,2156.0,1069.0,1857.0,,2017.0,
499,2157.0,1074.0,1859.0,,2018.0,
500,2158.0,1077.0,1861.0,,2019.0,
501,2159.0,1079.0,1862.0,,2023.0,
502,2160.0,4285.0,1863.0,,2025.0,
503,2163.0,1082.0,1865.0,,4075.0,
504,2164.0,1085.0,1870.0,,2029.0,
505,2165.0,1088.0,3995.0,,4078.0,
506,2167.0,1089.0,1949.0,,2031.0,
507,2168.0,1090.0,2011.0,,4081.0,
508,2169.0,1091.0,2036.0,,4084.0,
509,2171.0,1096.0,4090.0,,4085.0,
510,2172.0,1099.0,,,2038.0,
511,2173.0,4289.0,,,4086.0,
512,2175.0,1108.0,,,2040.0,
513,2176.0,1109.0,,,2042.0,
514,2178.0,1113.0,,,2043.0,
515,2179.0,1124.0,,,2044.0,
516,2181.0,1127.0,,,4094.0,
517,2182.0,1128.0,,,,
518,2185.0,1129.0,,,,
519,2186.0,1138.0,,,,
520,2187.0,1141.0,,,,
521,2190.0,1145.0,,,,
522,2193.0,1149.0,,,,
523,2194.0,1152.0,,,,
524,2195.0,1157.0,,,,
525,2197.0,1158.0,,,,
526,2199.0,1159.0,,,,
527,2200.0,1162.0,,,,
528,2201.0,1164.0,,,,
529,2203.0,1165.0,,,,
