,0,1,2,3,4,5,6
45,2805.0,137.0,180.0,84.0,117.0,122.0,126.0
46,1270.0,153.0,181.0,88.0,4094.0,892.0,4222.0
47,1272.0,158.0,191.0,89.0,119.0,,129.0
48,1789.0,160.0,192.0,2649.0,121.0,,134.0
49,1791.0,165.0,193.0,91.0,125.0,,166.0
50,1795.0,170.0,194.0,4185.0,128.0,,190.0
51,1796.0,174.0,196.0,4188.0,135.0,,199.0
52,781.0,177.0,198.0,4699.0,152.0,,203.0
53,783.0,189.0,200.0,4191.0,2202.0,,204.0
54,273.0,219.0,202.0,3684.0,162.0,,208.0
55,803.0,295.0,205.0,101.0,164.0,,214.0
56,1838.0,347.0,206.0,102.0,169.0,,215.0
57,824.0,354.0,207.0,3686.0,182.0,,220.0
58,1851.0,357.0,209.0,4196.0,183.0,,223.0
59,1852.0,389.0,211.0,105.0,184.0,,226.0
60,318.0,450.0,217.0,3690.0,188.0,,229.0
61,322.0,578.0,224.0,107.0,212.0,,233.0
62,2883.0,671.0,228.0,3692.0,222.0,,235.0
63,324.0,672.0,230.0,109.0,2285.0,,236.0
64,837.0,673.0,231.0,110.0,245.0,,237.0
65,1861.0,674.0,232.0,3694.0,252.0,,240.0
66,3395.0,675.0,234.0,3695.0,257.0,,242.0
67,840.0,676.0,238.0,113.0,262.0,,4340.0
68,329.0,677.0,239.0,114.0,4359.0,,247.0
69,841.0,678.0,241.0,115.0,4372.0,,250.0
70,3399.0,679.0,243.0,116.0,4373.0,,254.0
71,1868.0,680.0,244.0,2162.0,2326.0,,255.0
72,846.0,681.0,248.0,118.0,279.0,,258.0
73,335.0,682.0,249.0,4209.0,4378.0,,259.0
74,336.0,683.0,251.0,120.0,4379.0,,269.0
75,1871.0,685.0,253.0,4726.0,4381.0,,4366.0
76,1873.0,686.0,256.0,127.0,2337.0,,4367.0
77,3407.0,687.0,260.0,130.0,4385.0,,275.0
78,341.0,688.0,263.0,3714.0,4386.0,,280.0
79,855.0,691.0,264.0,133.0,4388.0,,281.0
80,860.0,693.0,265.0,3718.0,4389.0,,284.0
81,355.0,694.0,266.0,3721.0,4390.0,,287.0
82,867.0,695.0,267.0,138.0,2343.0,,288.0
83,2915.0,696.0,268.0,139.0,4395.0,,292.0
84,874.0,698.0,4363.0,140.0,2349.0,,294.0
85,363.0,699.0,270.0,141.0,4398.0,,296.0
86,364.0,700.0,272.0,4233.0,4402.0,,301.0
87,877.0,701.0,274.0,143.0,2355.0,,304.0
88,367.0,702.0,276.0,3727.0,4404.0,,306.0
89,883.0,703.0,277.0,4241.0,2358.0,,309.0
90,374.0,704.0,278.0,146.0,4408.0,,311.0
91,891.0,705.0,282.0,147.0,4410.0,,314.0
92,382.0,706.0,283.0,3732.0,2364.0,,316.0
93,3454.0,707.0,285.0,149.0,319.0,,317.0
94,903.0,708.0,286.0,150.0,4415.0,,320.0
95,906.0,709.0,290.0,4245.0,4418.0,,325.0
96,910.0,710.0,291.0,154.0,4419.0,,326.0
97,919.0,711.0,293.0,155.0,4420.0,,328.0
98,408.0,712.0,297.0,156.0,2373.0,,331.0
99,2968.0,713.0,298.0,157.0,2374.0,,332.0
100,1949.0,714.0,299.0,3740.0,4422.0,,333.0
101,926.0,715.0,300.0,159.0,4424.0,,334.0
102,928.0,717.0,302.0,3743.0,2380.0,,338.0
103,930.0,718.0,303.0,161.0,4430.0,,339.0
104,934.0,719.0,4399.0,3745.0,4436.0,,340.0
105,2472.0,720.0,305.0,1188.0,2392.0,,4435.0
106,938.0,722.0,307.0,4205.0,2393.0,,342.0
107,942.0,723.0,4405.0,4264.0,2396.0,,343.0
108,2991.0,725.0,310.0,684.0,350.0,,344.0
109,945.0,729.0,312.0,1196.0,2398.0,,4437.0
110,946.0,732.0,315.0,689.0,2399.0,,346.0
111,2999.0,733.0,4414.0,690.0,2403.0,,4439.0
112,952.0,734.0,321.0,4273.0,2412.0,,348.0
113,954.0,735.0,323.0,692.0,2415.0,,349.0
114,955.0,738.0,4421.0,3765.0,2416.0,,352.0
115,956.0,739.0,4423.0,4276.0,2418.0,,353.0
116,959.0,742.0,330.0,4278.0,2419.0,,358.0
117,960.0,744.0,4428.0,1720.0,2421.0,,359.0
118,963.0,747.0,4429.0,186.0,2423.0,,362.0
119,964.0,748.0,337.0,3770.0,2428.0,,365.0
120,967.0,749.0,345.0,2239.0,2429.0,,366.0
121,968.0,757.0,351.0,4287.0,2432.0,,368.0
122,969.0,758.0,356.0,4297.0,2433.0,,370.0
123,970.0,759.0,360.0,4299.0,386.0,,371.0
124,971.0,760.0,361.0,716.0,2435.0,,372.0
125,973.0,762.0,369.0,4301.0,2440.0,,375.0
126,974.0,765.0,373.0,2254.0,2441.0,,376.0
127,976.0,767.0,378.0,4302.0,2444.0,,377.0
128,977.0,768.0,383.0,721.0,2446.0,,379.0
129,1491.0,771.0,384.0,210.0,2449.0,,380.0
130,2524.0,774.0,385.0,2259.0,402.0,,381.0
131,3051.0,777.0,2434.0,3795.0,2450.0,,387.0
132,492.0,778.0,391.0,213.0,2451.0,,388.0
133,3056.0,779.0,394.0,4309.0,2453.0,,390.0
134,3057.0,786.0,410.0,4310.0,2456.0,,392.0
135,2036.0,789.0,414.0,4312.0,2457.0,,393.0
136,3064.0,791.0,417.0,218.0,2458.0,,396.0
137,3065.0,797.0,418.0,2268.0,2464.0,,397.0
138,,809.0,422.0,221.0,2465.0,,398.0
139,,813.0,424.0,3806.0,419.0,,399.0
140,,814.0,426.0,3807.0,2474.0,,400.0
141,,817.0,433.0,4316.0,2475.0,,401.0
142,,823.0,2484.0,4318.0,2479.0,,403.0
143,,826.0,439.0,740.0,2480.0,,404.0
144,,827.0,440.0,3812.0,2491.0,,405.0
145,,828.0,2487.0,4326.0,2520.0,,406.0
146,,831.0,446.0,4334.0,2526.0,,407.0
147,,834.0,455.0,751.0,2527.0,,409.0
148,,835.0,461.0,2287.0,4576.0,,411.0
149,,849.0,481.0,4335.0,2533.0,,412.0
150,,852.0,487.0,4339.0,2540.0,,413.0
151,,862.0,511.0,756.0,4591.0,,415.0
152,,866.0,522.0,4341.0,4592.0,,416.0
153,,878.0,526.0,246.0,2545.0,,420.0
154,,880.0,533.0,1273.0,4593.0,,421.0
155,,884.0,545.0,1275.0,4594.0,,423.0
156,,887.0,2603.0,1276.0,4596.0,,425.0
157,,898.0,561.0,4347.0,4599.0,,427.0
158,,907.0,2620.0,2302.0,2553.0,,428.0
159,,916.0,2622.0,1280.0,2555.0,,429.0
160,,924.0,2627.0,769.0,4603.0,,430.0
161,,936.0,2632.0,3841.0,4604.0,,431.0
162,,941.0,2633.0,4352.0,4605.0,,432.0
163,,943.0,586.0,772.0,4606.0,,434.0
164,,975.0,592.0,261.0,4611.0,,435.0
165,,979.0,2640.0,1285.0,2568.0,,436.0
166,,980.0,2648.0,775.0,4616.0,,437.0
167,,981.0,2651.0,2312.0,2572.0,,438.0
168,,982.0,610.0,4357.0,2574.0,,441.0
169,,983.0,621.0,4360.0,2576.0,,442.0
170,,984.0,4723.0,2316.0,2579.0,,443.0
171,,985.0,821.0,4365.0,2582.0,,444.0
172,,986.0,856.0,271.0,2583.0,,445.0
173,,987.0,869.0,784.0,2584.0,,447.0
174,,988.0,893.0,3860.0,2586.0,,448.0
175,,989.0,894.0,1302.0,2587.0,,449.0
176,,990.0,897.0,1303.0,2589.0,,451.0
177,,991.0,909.0,2327.0,2590.0,,452.0
178,,992.0,912.0,1305.0,2591.0,,453.0
179,,993.0,923.0,794.0,2592.0,,454.0
180,,994.0,937.0,2332.0,2599.0,,456.0
181,,995.0,949.0,1309.0,2600.0,,457.0
182,,996.0,962.0,4382.0,2602.0,,458.0
183,,997.0,1254.0,289.0,2605.0,,459.0
184,,998.0,1257.0,1315.0,2606.0,,460.0
185,,999.0,1314.0,1316.0,2607.0,,462.0
186,,1000.0,1324.0,806.0,2608.0,,463.0
187,,1001.0,1331.0,807.0,2609.0,,464.0
188,,1002.0,1340.0,1320.0,2610.0,,465.0
189,,1003.0,1356.0,3881.0,2611.0,,466.0
190,,1004.0,1363.0,1325.0,2613.0,,467.0
191,,1005.0,1369.0,1329.0,2614.0,,468.0
192,,1006.0,1397.0,818.0,2616.0,,469.0
193,,1007.0,1403.0,308.0,2617.0,,470.0
194,,1008.0,1441.0,3893.0,2624.0,,471.0
195,,1009.0,1443.0,1334.0,2625.0,,472.0
196,,1010.0,1455.0,1336.0,2628.0,,473.0
197,,1011.0,1459.0,2360.0,2629.0,,474.0
198,,1012.0,1464.0,830.0,2630.0,,475.0
199,,1013.0,1470.0,1346.0,2631.0,,476.0
200,,1014.0,1474.0,2371.0,2635.0,,477.0
201,,1015.0,1480.0,1348.0,2637.0,,478.0
202,,1016.0,1485.0,327.0,2638.0,,479.0
203,,1017.0,1488.0,2378.0,2642.0,,480.0
204,,1018.0,1494.0,845.0,2643.0,,482.0
205,,1019.0,1496.0,1359.0,2644.0,,483.0
206,,1020.0,1501.0,1360.0,2645.0,,484.0
207,,1021.0,1503.0,851.0,2646.0,,485.0
208,,1022.0,1505.0,854.0,2650.0,,486.0
209,,1023.0,1508.0,1367.0,2652.0,,488.0
210,,1024.0,1510.0,1881.0,2653.0,,489.0
211,,1025.0,1511.0,1370.0,2654.0,,490.0
212,,1026.0,1512.0,1882.0,2655.0,,493.0
213,,1027.0,1524.0,2394.0,2658.0,,494.0
214,,1028.0,1526.0,1888.0,2659.0,,495.0
215,,1029.0,1531.0,1378.0,2660.0,,496.0
216,,1030.0,1532.0,1896.0,2661.0,,497.0
217,,1031.0,1534.0,1385.0,2663.0,,498.0
218,,1032.0,1536.0,1905.0,2665.0,,499.0
219,,1033.0,1539.0,1399.0,2666.0,,500.0
220,,1034.0,1542.0,2426.0,2667.0,,501.0
221,,1035.0,1545.0,1921.0,4716.0,,502.0
222,,1036.0,1558.0,1415.0,2671.0,,503.0
223,,1037.0,1560.0,1418.0,4720.0,,504.0
224,,1038.0,1564.0,395.0,4730.0,,506.0
225,,1039.0,1567.0,1419.0,4733.0,,507.0
226,,1040.0,1569.0,1932.0,4738.0,,508.0
227,,1041.0,1573.0,1935.0,4740.0,,509.0
228,,1042.0,1579.0,1937.0,4744.0,,510.0
229,,1043.0,1585.0,1939.0,4751.0,,512.0
230,,1044.0,1588.0,1943.0,4752.0,,513.0
231,,1045.0,1590.0,1946.0,4754.0,,514.0
232,,1046.0,1592.0,1435.0,4755.0,,515.0
233,,1047.0,1593.0,1947.0,667.0,,516.0
234,,1048.0,1598.0,1437.0,2740.0,,517.0
235,,1049.0,1602.0,1438.0,697.0,,518.0
236,,1050.0,1619.0,1439.0,724.0,,519.0
237,,1051.0,1621.0,1950.0,726.0,,520.0
238,,1052.0,1623.0,1952.0,727.0,,521.0
239,,1053.0,1624.0,1956.0,728.0,,523.0
240,,1054.0,1625.0,1959.0,730.0,,524.0
241,,1055.0,1626.0,1448.0,731.0,,525.0
242,,1056.0,1636.0,1962.0,736.0,,527.0
243,,1057.0,1638.0,1451.0,737.0,,528.0
244,,1058.0,1641.0,1964.0,741.0,,529.0
245,,1059.0,1648.0,1453.0,743.0,,530.0
246,,1060.0,1649.0,1968.0,745.0,,531.0
247,,1061.0,1651.0,3504.0,746.0,,532.0
248,,1062.0,1656.0,1970.0,750.0,,534.0
249,,1063.0,1658.0,1461.0,752.0,,535.0
250,,1064.0,1659.0,1462.0,753.0,,536.0
251,,1065.0,1661.0,1978.0,754.0,,537.0
252,,1066.0,1662.0,1979.0,755.0,,539.0
253,,1067.0,1663.0,1980.0,761.0,,540.0
254,,1068.0,1664.0,1982.0,763.0,,541.0
255,,1069.0,1666.0,1984.0,764.0,,542.0
256,,1070.0,1670.0,1985.0,766.0,,543.0
257,,1071.0,1682.0,1988.0,770.0,,544.0
258,,1072.0,1683.0,1479.0,773.0,,546.0
259,,1073.0,1684.0,1484.0,776.0,,547.0
260,,1074.0,1686.0,1996.0,780.0,,548.0
261,,1075.0,1687.0,1999.0,782.0,,549.0
262,,1076.0,1695.0,2003.0,785.0,,550.0
263,,1077.0,1698.0,2021.0,787.0,,551.0
264,,1078.0,1699.0,2022.0,788.0,,552.0
265,,1079.0,1705.0,1513.0,790.0,,553.0
266,,1080.0,1709.0,491.0,792.0,,554.0
267,,1081.0,1711.0,1521.0,793.0,,555.0
268,,1082.0,1713.0,2547.0,795.0,,556.0
269,,1083.0,1715.0,2549.0,796.0,,557.0
270,,1084.0,1726.0,505.0,798.0,,558.0
271,,1085.0,1728.0,1533.0,799.0,,559.0
272,,1086.0,1736.0,,800.0,,560.0
273,,1087.0,1738.0,,801.0,,563.0
274,,1088.0,1740.0,,802.0,,564.0
275,,1089.0,1746.0,,804.0,,565.0
276,,1090.0,1750.0,,805.0,,566.0
277,,1091.0,1751.0,,2855.0,,567.0
278,,1092.0,1758.0,,808.0,,568.0
279,,1093.0,1763.0,,810.0,,569.0
280,,1094.0,1766.0,,811.0,,571.0
281,,1095.0,1767.0,,812.0,,573.0
282,,1096.0,1768.0,,815.0,,574.0
283,,1097.0,1775.0,,816.0,,576.0
284,,1098.0,1777.0,,819.0,,577.0
285,,1099.0,1781.0,,820.0,,579.0
286,,1100.0,1783.0,,822.0,,580.0
287,,1101.0,1784.0,,825.0,,581.0
288,,1102.0,1788.0,,829.0,,582.0
289,,1103.0,1793.0,,832.0,,583.0
290,,1104.0,1794.0,,833.0,,584.0
291,,1105.0,1798.0,,836.0,,585.0
292,,1106.0,1805.0,,838.0,,587.0
293,,1107.0,1806.0,,842.0,,589.0
294,,1108.0,1815.0,,843.0,,590.0
295,,1109.0,1816.0,,844.0,,591.0
296,,1110.0,1824.0,,847.0,,593.0
297,,1111.0,1830.0,,848.0,,594.0
298,,1112.0,1843.0,,850.0,,595.0
299,,1113.0,1856.0,,2900.0,,596.0
300,,1114.0,1953.0,,853.0,,597.0
301,,1115.0,1971.0,,857.0,,598.0
302,,1116.0,1976.0,,859.0,,599.0
303,,1117.0,1987.0,,861.0,,600.0
304,,1118.0,1990.0,,863.0,,601.0
305,,1119.0,1992.0,,865.0,,602.0
306,,1120.0,1994.0,,868.0,,603.0
307,,1121.0,1995.0,,870.0,,604.0
308,,1122.0,2000.0,,871.0,,605.0
309,,1123.0,2004.0,,872.0,,606.0
310,,1124.0,2005.0,,875.0,,607.0
311,,1125.0,2006.0,,876.0,,608.0
312,,1126.0,2012.0,,2925.0,,609.0
313,,1127.0,2016.0,,879.0,,2656.0
314,,1128.0,2024.0,,882.0,,611.0
315,,1129.0,2026.0,,885.0,,612.0
316,,1130.0,2027.0,,886.0,,613.0
317,,1131.0,2028.0,,888.0,,614.0
318,,1132.0,2032.0,,889.0,,615.0
319,,1133.0,2035.0,,890.0,,616.0
320,,1134.0,2037.0,,2937.0,,617.0
321,,1135.0,2039.0,,895.0,,618.0
322,,1136.0,2041.0,,899.0,,619.0
323,,1137.0,2045.0,,900.0,,620.0
324,,1138.0,2047.0,,901.0,,2664.0
325,,1139.0,,,902.0,,622.0
326,,1140.0,,,904.0,,623.0
327,,1141.0,,,905.0,,624.0
328,,1142.0,,,908.0,,625.0
329,,1143.0,,,2959.0,,626.0
330,,1144.0,,,913.0,,627.0
331,,1145.0,,,914.0,,628.0
332,,1146.0,,,915.0,,629.0
333,,1147.0,,,917.0,,630.0
334,,1148.0,,,920.0,,631.0
335,,1149.0,,,921.0,,632.0
336,,1150.0,,,922.0,,633.0
337,,1151.0,,,925.0,,634.0
338,,1152.0,,,927.0,,635.0
339,,1153.0,,,2975.0,,636.0
340,,1154.0,,,929.0,,637.0
341,,1155.0,,,931.0,,638.0
342,,1156.0,,,932.0,,639.0
343,,1157.0,,,933.0,,640.0
344,,1158.0,,,939.0,,641.0
345,,1159.0,,,940.0,,642.0
346,,1160.0,,,944.0,,643.0
347,,1161.0,,,947.0,,644.0
348,,1162.0,,,950.0,,645.0
349,,1163.0,,,951.0,,646.0
350,,1164.0,,,953.0,,647.0
351,,1165.0,,,3011.0,,648.0
352,,1166.0,,,978.0,,649.0
353,,1167.0,,,3034.0,,650.0
354,,1168.0,,,3043.0,,651.0
355,,1170.0,,,3058.0,,652.0
356,,1171.0,,,3066.0,,653.0
357,,1172.0,,,3073.0,,654.0
358,,1173.0,,,3084.0,,655.0
359,,1174.0,,,3089.0,,656.0
360,,1175.0,,,3094.0,,657.0
361,,1176.0,,,3098.0,,658.0
362,,1177.0,,,3099.0,,659.0
363,,1178.0,,,3103.0,,660.0
364,,1179.0,,,3105.0,,661.0
365,,1181.0,,,3106.0,,662.0
366,,1182.0,,,3107.0,,663.0
367,,1183.0,,,3108.0,,664.0
368,,1184.0,,,1169.0,,665.0
369,,1185.0,,,1180.0,,666.0
370,,1186.0,,,1204.0,,668.0
371,,1187.0,,,1208.0,,669.0
372,,1189.0,,,1211.0,,670.0
373,,1190.0,,,1216.0,,4646.0
374,,1191.0,,,1219.0,,858.0
375,,1192.0,,,1221.0,,864.0
376,,1193.0,,,1222.0,,881.0
377,,1194.0,,,1223.0,,911.0
378,,1195.0,,,1226.0,,918.0
379,,1197.0,,,1227.0,,935.0
380,,1198.0,,,1228.0,,948.0
381,,1199.0,,,1229.0,,957.0
382,,1200.0,,,1230.0,,958.0
383,,1201.0,,,1234.0,,961.0
384,,1202.0,,,1235.0,,965.0
385,,1203.0,,,1236.0,,966.0
386,,1205.0,,,1238.0,,972.0
387,,1206.0,,,1241.0,,2641.0
388,,1207.0,,,1244.0,,2657.0
389,,1209.0,,,1246.0,,2668.0
390,,1210.0,,,1247.0,,2669.0
391,,1212.0,,,1248.0,,2672.0
392,,1214.0,,,1250.0,,1232.0
393,,1215.0,,,1251.0,,4608.0
394,,1217.0,,,1255.0,,1243.0
395,,1218.0,,,1259.0,,1245.0
396,,1220.0,,,1260.0,,1252.0
397,,1224.0,,,1261.0,,1253.0
398,,1225.0,,,1262.0,,1256.0
399,,1231.0,,,1263.0,,1266.0
400,,1233.0,,,1264.0,,1271.0
401,,1237.0,,,1265.0,,1384.0
402,,1240.0,,,1267.0,,1411.0
403,,1274.0,,,1269.0,,1414.0
404,,1277.0,,,1294.0,,1440.0
405,,1278.0,,,1295.0,,1483.0
406,,1279.0,,,1301.0,,1487.0
407,,1281.0,,,1307.0,,1515.0
408,,1282.0,,,1311.0,,1528.0
409,,1283.0,,,1317.0,,1529.0
410,,1284.0,,,1318.0,,1543.0
411,,1286.0,,,1319.0,,1546.0
412,,1287.0,,,1327.0,,1547.0
413,,1288.0,,,1328.0,,1553.0
414,,1289.0,,,1330.0,,1555.0
415,,1290.0,,,1332.0,,1562.0
416,,1291.0,,,1335.0,,1565.0
417,,1292.0,,,1337.0,,1566.0
418,,1293.0,,,1339.0,,1568.0
419,,1296.0,,,1341.0,,1574.0
420,,1297.0,,,1349.0,,1576.0
421,,1298.0,,,1350.0,,1583.0
422,,1299.0,,,3398.0,,1586.0
423,,1300.0,,,1353.0,,1597.0
424,,1304.0,,,1354.0,,1604.0
425,,1306.0,,,1361.0,,1608.0
426,,1308.0,,,1362.0,,1610.0
427,,1310.0,,,3409.0,,1611.0
428,,1312.0,,,1364.0,,1615.0
429,,1313.0,,,1365.0,,1616.0
430,,1321.0,,,1368.0,,1617.0
431,,1322.0,,,1371.0,,1620.0
432,,1323.0,,,1372.0,,1627.0
433,,1326.0,,,1373.0,,1628.0
434,,1333.0,,,1375.0,,1631.0
435,,1338.0,,,1376.0,,1632.0
436,,1342.0,,,1380.0,,1634.0
437,,1343.0,,,1381.0,,1635.0
438,,1344.0,,,1383.0,,1637.0
439,,1345.0,,,1386.0,,1639.0
440,,1347.0,,,1388.0,,1644.0
441,,1351.0,,,1390.0,,1645.0
442,,1352.0,,,1391.0,,1646.0
443,,1355.0,,,1392.0,,1653.0
444,,1357.0,,,1394.0,,1654.0
445,,1358.0,,,1396.0,,1657.0
446,,1366.0,,,1398.0,,1667.0
447,,1374.0,,,1400.0,,1668.0
448,,1377.0,,,1402.0,,1671.0
449,,1379.0,,,1404.0,,1673.0
450,,1382.0,,,1405.0,,1675.0
451,,1387.0,,,1406.0,,1679.0
452,,1389.0,,,1412.0,,1681.0
453,,1393.0,,,1417.0,,1685.0
454,,1395.0,,,1420.0,,1690.0
455,,1401.0,,,1422.0,,1691.0
456,,1407.0,,,1423.0,,1692.0
457,,1408.0,,,1425.0,,1693.0
458,,1410.0,,,1428.0,,1694.0
459,,1413.0,,,1431.0,,1696.0
460,,1416.0,,,1432.0,,1697.0
461,,1424.0,,,1433.0,,1701.0
462,,1426.0,,,1434.0,,1702.0
463,,1427.0,,,1442.0,,1704.0
464,,1429.0,,,1447.0,,1706.0
465,,1430.0,,,1449.0,,1707.0
466,,1436.0,,,1450.0,,1710.0
467,,1444.0,,,1452.0,,1712.0
468,,1445.0,,,1454.0,,1716.0
469,,1446.0,,,1457.0,,1717.0
470,,1456.0,,,1458.0,,1718.0
471,,1466.0,,,1460.0,,1719.0
472,,1467.0,,,1463.0,,1723.0
473,,1481.0,,,1465.0,,1724.0
474,,1482.0,,,1468.0,,1725.0
475,,1517.0,,,1469.0,,1727.0
476,,1557.0,,,1471.0,,1729.0
477,,1577.0,,,1472.0,,1730.0
478,,1587.0,,,1473.0,,1733.0
479,,1703.0,,,1475.0,,1734.0
480,,1867.0,,,1476.0,,1735.0
481,,1875.0,,,1477.0,,1737.0
482,,1876.0,,,1478.0,,1742.0
483,,1877.0,,,1486.0,,1744.0
484,,1878.0,,,1489.0,,1745.0
485,,1879.0,,,1490.0,,1747.0
486,,1880.0,,,1492.0,,1749.0
487,,1883.0,,,1493.0,,1752.0
488,,1884.0,,,1495.0,,1753.0
489,,1885.0,,,1497.0,,1754.0
490,,1886.0,,,1498.0,,1756.0
491,,1887.0,,,1499.0,,1757.0
492,,1889.0,,,1500.0,,1759.0
493,,1890.0,,,1502.0,,1760.0
494,,1891.0,,,1504.0,,1761.0
495,,1892.0,,,1506.0,,1762.0
496,,1893.0,,,1507.0,,1764.0
497,,1894.0,,,1509.0,,1765.0
498,,1895.0,,,1514.0,,1769.0
499,,1897.0,,,1516.0,,1770.0
500,,1899.0,,,1518.0,,1771.0
501,,1900.0,,,1519.0,,1772.0
502,,1901.0,,,1520.0,,1773.0
503,,1902.0,,,1522.0,,1774.0
504,,1903.0,,,1523.0,,1776.0
505,,1906.0,,,1525.0,,1778.0
506,,1908.0,,,1530.0,,1779.0
507,,1909.0,,,1535.0,,1780.0
508,,1910.0,,,1537.0,,1782.0
509,,1911.0,,,1538.0,,1785.0
510,,1912.0,,,1540.0,,1786.0
511,,1913.0,,,1541.0,,1787.0
512,,1914.0,,,1548.0,,1792.0
513,,1915.0,,,1549.0,,1797.0
514,,1916.0,,,1550.0,,1799.0
515,,1917.0,,,1551.0,,1800.0
516,,1918.0,,,1554.0,,1801.0
517,,1919.0,,,1556.0,,1802.0
518,,1922.0,,,1559.0,,1803.0
519,,1923.0,,,1561.0,,1804.0
520,,1924.0,,,1572.0,,1807.0
521,,1925.0,,,1575.0,,1808.0
522,,1926.0,,,1578.0,,1809.0
523,,1927.0,,,1580.0,,1810.0
524,,1928.0,,,1582.0,,1811.0
525,,1931.0,,,1584.0,,1812.0
526,,1933.0,,,1589.0,,1813.0
527,,1934.0,,,1591.0,,1814.0
528,,1936.0,,,1594.0,,1817.0
529,,1942.0,,,1599.0,,1818.0
530,,1954.0,,,1600.0,,1819.0
531,,1955.0,,,1601.0,,1821.0
532,,1973.0,,,1603.0,,1822.0
533,,1983.0,,,1605.0,,1823.0
534,,1986.0,,,1606.0,,1825.0
535,,2002.0,,,1613.0,,1826.0
536,,2010.0,,,1622.0,,1827.0
537,,2150.0,,,1629.0,,1828.0
538,,2151.0,,,1630.0,,1829.0
539,,2152.0,,,1633.0,,1831.0
540,,2153.0,,,1640.0,,1832.0
541,,2154.0,,,1642.0,,1833.0
542,,2155.0,,,1643.0,,1834.0
543,,2156.0,,,1647.0,,1835.0
544,,2157.0,,,3696.0,,1836.0
545,,2158.0,,,3697.0,,1839.0
546,,2159.0,,,1650.0,,1840.0
547,,2160.0,,,3699.0,,1841.0
548,,2161.0,,,1652.0,,1842.0
549,,2163.0,,,1655.0,,1844.0
550,,2164.0,,,3703.0,,1845.0
551,,2165.0,,,1660.0,,1846.0
552,,2166.0,,,3712.0,,1847.0
553,,2167.0,,,1665.0,,1848.0
554,,2168.0,,,1669.0,,1849.0
555,,2169.0,,,3719.0,,1850.0
556,,2170.0,,,1672.0,,1853.0
557,,2171.0,,,1674.0,,1854.0
558,,2172.0,,,1676.0,,1857.0
559,,2173.0,,,1677.0,,1858.0
560,,2174.0,,,1678.0,,1859.0
561,,2175.0,,,3724.0,,1862.0
562,,2176.0,,,1680.0,,1863.0
