,0,1,2,3,4,5
167,4599.0,345.0,870.0,,997.0,
168,2553.0,348.0,874.0,,998.0,
169,2555.0,349.0,876.0,,999.0,
170,2556.0,351.0,881.0,,1000.0,
171,2558.0,352.0,882.0,,1001.0,
172,4606.0,353.0,884.0,,1002.0,
173,2560.0,355.0,886.0,,1003.0,
174,2561.0,356.0,887.0,,1004.0,
175,2562.0,358.0,889.0,,1005.0,
176,4616.0,359.0,898.0,,1006.0,
177,2572.0,360.0,900.0,,1007.0,
178,2573.0,361.0,901.0,,1008.0,
179,2574.0,363.0,902.0,,1009.0,
180,2575.0,366.0,903.0,,1010.0,
181,2576.0,367.0,905.0,,1011.0,
182,2579.0,368.0,907.0,,1012.0,
183,2582.0,369.0,910.0,,1013.0,
184,2583.0,372.0,913.0,,1014.0,
185,2584.0,375.0,915.0,,1015.0,
186,2586.0,376.0,916.0,,1016.0,
187,2589.0,377.0,918.0,,1017.0,
188,2590.0,378.0,924.0,,1018.0,
189,2591.0,379.0,926.0,,1019.0,
190,2592.0,380.0,927.0,,1020.0,
191,2593.0,381.0,931.0,,1021.0,
192,2599.0,383.0,936.0,,1022.0,
193,2600.0,384.0,941.0,,1024.0,
194,2602.0,385.0,943.0,,1025.0,
195,2604.0,387.0,951.0,,1026.0,
196,2605.0,388.0,961.0,,1027.0,
197,2606.0,392.0,963.0,,1028.0,
198,2608.0,393.0,964.0,,1029.0,
199,2609.0,394.0,975.0,,1030.0,
200,2610.0,396.0,978.0,,1031.0,
201,2611.0,397.0,1023.0,,1032.0,
202,2613.0,398.0,1049.0,,1033.0,
203,2614.0,399.0,1053.0,,1034.0,
204,2616.0,400.0,1065.0,,1035.0,
205,2617.0,401.0,1093.0,,1036.0,
206,2624.0,404.0,1098.0,,1037.0,
207,2625.0,405.0,1100.0,,1038.0,
208,2628.0,406.0,1101.0,,1039.0,
209,2629.0,407.0,1103.0,,1040.0,
210,2630.0,409.0,1104.0,,1041.0,
211,2631.0,410.0,1105.0,,1042.0,
212,2635.0,411.0,1107.0,,1043.0,
213,2637.0,412.0,1110.0,,1044.0,
214,2642.0,413.0,1115.0,,1045.0,
215,2643.0,415.0,1117.0,,1046.0,
216,2644.0,416.0,1118.0,,1047.0,
217,2645.0,417.0,1121.0,,1048.0,
218,2650.0,418.0,1122.0,,1050.0,
219,2653.0,420.0,1123.0,,1051.0,
220,2654.0,421.0,1125.0,,1052.0,
221,2655.0,422.0,1126.0,,1054.0,
222,2658.0,423.0,1130.0,,1055.0,
223,2659.0,424.0,1131.0,,1056.0,
224,2660.0,425.0,1132.0,,1057.0,
225,2661.0,426.0,1133.0,,1058.0,
226,4709.0,2472.0,1134.0,,1059.0,
227,2663.0,429.0,1140.0,,1060.0,
228,4710.0,430.0,1142.0,,1061.0,
229,4712.0,431.0,1143.0,,1062.0,
230,2666.0,432.0,1144.0,,1063.0,
231,4714.0,433.0,1146.0,,1064.0,
232,4715.0,434.0,1147.0,,1066.0,
233,2671.0,435.0,1148.0,,1068.0,
234,4720.0,436.0,1154.0,,1069.0,
235,4723.0,437.0,1155.0,,1070.0,
236,4724.0,438.0,1156.0,,1071.0,
237,4725.0,439.0,1160.0,,1072.0,
238,4730.0,2484.0,1161.0,,1073.0,
239,4733.0,442.0,1163.0,,1074.0,
240,4734.0,443.0,1167.0,,1075.0,
241,4738.0,444.0,1172.0,,1076.0,
242,4740.0,446.0,1175.0,,1077.0,
243,4742.0,447.0,1177.0,,1078.0,
244,4743.0,448.0,1178.0,,1079.0,
245,697.0,449.0,1179.0,,1080.0,
246,704.0,451.0,1181.0,,1081.0,
247,724.0,452.0,1182.0,,1082.0,
248,727.0,453.0,1183.0,,1083.0,
249,731.0,454.0,1185.0,,1084.0,
250,736.0,455.0,1186.0,,1085.0,
251,741.0,456.0,1187.0,,1086.0,
252,743.0,457.0,1192.0,,1087.0,
253,745.0,458.0,1193.0,,1088.0,
254,746.0,460.0,1194.0,,1089.0,
255,750.0,462.0,1198.0,,1090.0,
256,752.0,463.0,1201.0,,1091.0,
257,753.0,464.0,1202.0,,1092.0,
258,754.0,465.0,1203.0,,1094.0,
259,755.0,466.0,1205.0,,1096.0,
260,761.0,467.0,1206.0,,1097.0,
261,763.0,468.0,1207.0,,1099.0,
262,764.0,469.0,1210.0,,1102.0,
263,765.0,471.0,1212.0,,1108.0,
264,776.0,472.0,1213.0,,1109.0,
265,780.0,473.0,1215.0,,1112.0,
266,782.0,474.0,1216.0,,1113.0,
267,785.0,477.0,1222.0,,1114.0,
268,787.0,479.0,1231.0,,1116.0,
269,788.0,480.0,1233.0,,1119.0,
270,792.0,481.0,1235.0,,1120.0,
271,795.0,482.0,1237.0,,1124.0,
272,796.0,483.0,1240.0,,1127.0,
273,798.0,484.0,1241.0,,1128.0,
274,800.0,485.0,1242.0,,1129.0,
275,804.0,487.0,1243.0,,1135.0,
276,808.0,488.0,1245.0,,1136.0,
277,810.0,489.0,1246.0,,1137.0,
278,811.0,492.0,1247.0,,1138.0,
279,812.0,493.0,1251.0,,1139.0,
280,814.0,494.0,1252.0,,1141.0,
281,816.0,495.0,1253.0,,1145.0,
282,817.0,496.0,1256.0,,1149.0,
283,819.0,498.0,1266.0,,1150.0,
284,820.0,501.0,1299.0,,1151.0,
285,825.0,504.0,1317.0,,1152.0,
286,832.0,506.0,1323.0,,1153.0,
287,833.0,507.0,1333.0,,1157.0,
288,835.0,508.0,1343.0,,1158.0,
289,836.0,510.0,1344.0,,1159.0,
290,842.0,511.0,1351.0,,1162.0,
291,843.0,512.0,1372.0,,1164.0,
292,847.0,513.0,1374.0,,1165.0,
293,848.0,514.0,1377.0,,1166.0,
294,850.0,515.0,1380.0,,1168.0,
295,853.0,516.0,1382.0,,1170.0,
296,857.0,517.0,1389.0,,1171.0,
297,859.0,518.0,1393.0,,1173.0,
298,861.0,519.0,1408.0,,1174.0,
299,863.0,520.0,1413.0,,1176.0,
300,868.0,521.0,1414.0,,1184.0,
301,871.0,523.0,1424.0,,1188.0,
302,872.0,524.0,1426.0,,1189.0,
303,875.0,525.0,1444.0,,1190.0,
304,879.0,526.0,1445.0,,1191.0,
305,885.0,527.0,1446.0,,1195.0,
306,888.0,528.0,1456.0,,1196.0,
307,890.0,529.0,1460.0,,1197.0,
308,895.0,530.0,1467.0,,1199.0,
309,899.0,531.0,1482.0,,1200.0,
310,904.0,532.0,1487.0,,1208.0,
311,908.0,533.0,1491.0,,1209.0,
312,914.0,534.0,1497.0,,1211.0,
313,917.0,536.0,1515.0,,1214.0,
314,919.0,537.0,1516.0,,1217.0,
315,920.0,539.0,1551.0,,1218.0,
316,921.0,540.0,1557.0,,1220.0,
317,922.0,541.0,1562.0,,1224.0,
318,925.0,542.0,1572.0,,1225.0,
319,929.0,543.0,1576.0,,1274.0,
320,932.0,544.0,1587.0,,1275.0,
321,933.0,545.0,1589.0,,1276.0,
322,939.0,546.0,1599.0,,1277.0,
323,940.0,547.0,1603.0,,1278.0,
324,944.0,548.0,1611.0,,1279.0,
325,945.0,549.0,1616.0,,1280.0,
326,947.0,550.0,1637.0,,1281.0,
327,950.0,551.0,1667.0,,1282.0,
328,953.0,552.0,1676.0,,1283.0,
329,960.0,553.0,1703.0,,1285.0,
330,969.0,554.0,1712.0,,1286.0,
331,1067.0,555.0,1714.0,,1287.0,
332,1095.0,556.0,1721.0,,1288.0,
333,1106.0,557.0,1732.0,,1289.0,
334,1111.0,558.0,1733.0,,1290.0,
335,1169.0,559.0,1739.0,,1291.0,
336,1180.0,2603.0,1755.0,,1293.0,
337,1204.0,561.0,1776.0,,1296.0,
338,1219.0,563.0,1787.0,,1297.0,
339,1221.0,564.0,1795.0,,1302.0,
340,1223.0,567.0,1800.0,,1303.0,
341,1226.0,568.0,1810.0,,1304.0,
342,1227.0,569.0,1811.0,,1305.0,
343,1228.0,571.0,1838.0,,1306.0,
344,1229.0,573.0,1851.0,,1308.0,
345,1230.0,574.0,1852.0,,1309.0,
346,1234.0,575.0,1853.0,,1310.0,
347,1236.0,576.0,1855.0,,1313.0,
348,1238.0,577.0,1860.0,,1315.0,
349,1244.0,2622.0,1867.0,,1316.0,
350,1248.0,579.0,1868.0,,1320.0,
351,1250.0,580.0,1869.0,,1321.0,
352,1255.0,581.0,1871.0,,1325.0,
353,1259.0,582.0,1872.0,,1326.0,
354,1260.0,583.0,1873.0,,1329.0,
355,1261.0,584.0,1874.0,,1336.0,
356,1262.0,585.0,1890.0,,1338.0,
357,1263.0,586.0,1914.0,,1339.0,
358,1264.0,587.0,1923.0,,1345.0,
359,1265.0,2627.0,1954.0,,1346.0,
360,1267.0,589.0,1986.0,,1347.0,
361,1269.0,590.0,1989.0,,1348.0,
362,1284.0,2632.0,2002.0,,1355.0,
363,1292.0,592.0,2010.0,,1358.0,
364,1294.0,593.0,2020.0,,1359.0,
365,1295.0,594.0,2046.0,,1360.0,
366,1298.0,595.0,2076.0,,1367.0,
367,1300.0,598.0,2080.0,,1378.0,
368,1301.0,599.0,2095.0,,1385.0,
369,1307.0,600.0,2126.0,,1401.0,
370,1311.0,601.0,2157.0,,1407.0,
371,1312.0,602.0,2182.0,,1416.0,
372,1318.0,603.0,2190.0,,1418.0,
373,1319.0,604.0,2203.0,,1419.0,
374,1322.0,605.0,2214.0,,1436.0,
375,1327.0,2648.0,2217.0,,1448.0,
376,1328.0,607.0,2218.0,,1451.0,
377,1330.0,608.0,2222.0,,1453.0,
378,1332.0,609.0,2225.0,,1466.0,
379,1335.0,610.0,2227.0,,1495.0,
380,1337.0,611.0,2233.0,,1533.0,
381,1341.0,612.0,2234.0,,1876.0,
382,1342.0,613.0,2248.0,,1877.0,
383,1349.0,2656.0,2251.0,,1878.0,
384,1350.0,615.0,2252.0,,1879.0,
385,1352.0,616.0,2255.0,,1880.0,
386,1353.0,617.0,2257.0,,1881.0,
387,1354.0,618.0,2261.0,,1882.0,
388,1357.0,619.0,2262.0,,1883.0,
389,1361.0,620.0,2264.0,,1884.0,
390,1362.0,621.0,2266.0,,1885.0,
391,1364.0,622.0,2267.0,,1886.0,
392,1365.0,623.0,2276.0,,1887.0,
393,1366.0,624.0,2283.0,,1888.0,
394,1368.0,625.0,2286.0,,1889.0,
395,1371.0,626.0,2289.0,,1891.0,
396,1373.0,627.0,2292.0,,1892.0,
397,1375.0,628.0,2293.0,,1893.0,
398,1376.0,629.0,2294.0,,1894.0,
399,1379.0,630.0,2295.0,,1895.0,
400,1381.0,631.0,2296.0,,1896.0,
401,1383.0,632.0,2297.0,,1897.0,
402,1386.0,633.0,2298.0,,1899.0,
403,1387.0,635.0,2300.0,,1900.0,
404,1388.0,636.0,2307.0,,1901.0,
405,1390.0,637.0,2310.0,,1902.0,
406,1391.0,638.0,2314.0,,1905.0,
407,1392.0,639.0,2318.0,,1906.0,
408,1394.0,641.0,2319.0,,1907.0,
409,1395.0,642.0,2321.0,,1909.0,
410,1396.0,643.0,2322.0,,1910.0,
411,1398.0,644.0,2324.0,,1911.0,
412,1400.0,645.0,2325.0,,1912.0,
413,1402.0,646.0,2328.0,,1913.0,
414,1404.0,648.0,2329.0,,1915.0,
415,1405.0,649.0,2330.0,,1916.0,
416,1406.0,651.0,2333.0,,1917.0,
417,1410.0,652.0,2335.0,,1918.0,
418,1412.0,653.0,2339.0,,1919.0,
419,1417.0,654.0,2340.0,,1921.0,
420,1420.0,655.0,2341.0,,1922.0,
421,1422.0,656.0,2342.0,,1924.0,
422,1423.0,657.0,2344.0,,1925.0,
423,1425.0,4608.0,2348.0,,1926.0,
424,1427.0,660.0,2350.0,,1927.0,
425,1428.0,661.0,2353.0,,1928.0,
426,1429.0,662.0,2356.0,,1931.0,
427,1430.0,663.0,2357.0,,1932.0,
428,1431.0,664.0,2362.0,,1933.0,
429,1432.0,666.0,2363.0,,1934.0,
430,1433.0,668.0,2365.0,,1935.0,
431,1434.0,669.0,2366.0,,1936.0,
432,1442.0,781.0,2367.0,,1937.0,
433,1447.0,783.0,2368.0,,1939.0,
434,1449.0,824.0,2369.0,,1942.0,
435,1450.0,837.0,2372.0,,1943.0,
436,1452.0,841.0,2375.0,,1950.0,
437,1454.0,855.0,2376.0,,1962.0,
438,1457.0,856.0,2377.0,,1973.0,
439,1458.0,867.0,2379.0,,1977.0,
440,3508.0,877.0,2381.0,,1978.0,
441,1463.0,883.0,2382.0,,1982.0,
442,1465.0,891.0,2383.0,,1983.0,
443,1468.0,893.0,2384.0,,1988.0,
444,1469.0,894.0,2385.0,,1996.0,
445,1471.0,897.0,2386.0,,1999.0,
446,1472.0,906.0,2388.0,,2150.0,
447,1473.0,911.0,2389.0,,2151.0,
448,1475.0,912.0,2395.0,,2152.0,
449,1476.0,923.0,2397.0,,2153.0,
450,1477.0,928.0,2404.0,,2154.0,
451,1478.0,930.0,2405.0,,2155.0,
452,1481.0,934.0,2406.0,,2156.0,
453,1486.0,935.0,2407.0,,2158.0,
454,1489.0,937.0,2409.0,,2159.0,
455,1490.0,938.0,2410.0,,2160.0,
456,1492.0,942.0,2411.0,,2161.0,
457,1493.0,946.0,2413.0,,2162.0,
458,1498.0,948.0,2414.0,,2163.0,
459,1499.0,949.0,2417.0,,2164.0,
460,1500.0,952.0,2420.0,,2165.0,
461,1501.0,954.0,2422.0,,2166.0,
462,1502.0,955.0,2424.0,,2167.0,
463,3547.0,956.0,2425.0,,2168.0,
464,1504.0,957.0,2427.0,,2169.0,
465,1506.0,958.0,2430.0,,2170.0,
466,1507.0,959.0,2431.0,,2171.0,
467,1509.0,2633.0,2436.0,,2172.0,
468,1514.0,962.0,2437.0,,2173.0,
469,1517.0,965.0,2439.0,,2174.0,
470,1518.0,966.0,2443.0,,2175.0,
471,1519.0,967.0,2445.0,,2176.0,
472,1520.0,968.0,2447.0,,2177.0,
473,1522.0,970.0,2448.0,,2178.0,
474,1523.0,971.0,2452.0,,2179.0,
475,1525.0,972.0,2455.0,,2180.0,
476,1530.0,973.0,2458.0,,2181.0,
477,1532.0,974.0,2459.0,,2183.0,
478,1535.0,976.0,2460.0,,2184.0,
479,1536.0,977.0,2461.0,,2185.0,
480,1537.0,2651.0,2462.0,,2186.0,
481,1538.0,2657.0,2463.0,,2187.0,
482,1540.0,2662.0,2466.0,,2188.0,
483,1541.0,2664.0,2467.0,,2189.0,
484,1548.0,2668.0,2468.0,,2191.0,
485,1549.0,2669.0,2469.0,,2192.0,
486,1550.0,1232.0,2470.0,,2193.0,
487,1554.0,1239.0,2471.0,,2194.0,
488,1556.0,1249.0,2473.0,,2195.0,
489,1559.0,1254.0,2476.0,,2196.0,
490,1560.0,1257.0,2477.0,,2197.0,
491,1561.0,1258.0,2478.0,,2198.0,
492,1575.0,1268.0,2481.0,,2199.0,
493,1577.0,1270.0,2482.0,,2200.0,
494,1578.0,1271.0,2485.0,,2201.0,
495,1580.0,1272.0,2486.0,,2204.0,
496,1582.0,1314.0,2488.0,,2205.0,
497,1584.0,1331.0,2489.0,,2206.0,
498,3632.0,1340.0,2490.0,,2207.0,
499,1591.0,1356.0,2491.0,,2208.0,
500,1594.0,1384.0,2518.0,,2209.0,
501,1600.0,1397.0,2523.0,,2210.0,
502,1601.0,1403.0,2524.0,,2211.0,
503,1602.0,1411.0,2529.0,,2212.0,
504,1605.0,1440.0,2544.0,,2213.0,
505,1606.0,1441.0,2552.0,,2215.0,
506,1613.0,1464.0,2557.0,,2216.0,
507,1622.0,1474.0,2566.0,,2219.0,
508,1626.0,1480.0,2567.0,,2220.0,
509,1629.0,1483.0,2570.0,,2221.0,
510,1630.0,1485.0,2580.0,,2223.0,
511,1633.0,1488.0,2581.0,,2224.0,
512,1640.0,1494.0,2588.0,,2226.0,
513,1642.0,1496.0,2594.0,,2228.0,
514,1643.0,1505.0,2595.0,,2229.0,
515,3691.0,1510.0,2596.0,,2230.0,
516,1647.0,1511.0,2597.0,,2231.0,
517,3696.0,1524.0,2598.0,,2232.0,
518,1649.0,1526.0,2607.0,,2235.0,
519,1650.0,1528.0,2612.0,,2236.0,
520,3697.0,1529.0,2618.0,,2238.0,
521,1652.0,1534.0,2621.0,,2240.0,
522,3699.0,1539.0,2623.0,,2241.0,
523,1655.0,1543.0,2636.0,,2242.0,
524,3706.0,1546.0,2638.0,,2243.0,
525,1660.0,1547.0,2639.0,,2244.0,
526,1663.0,1553.0,2641.0,,2245.0,
527,3712.0,1555.0,2646.0,,2246.0,
528,1665.0,1564.0,2647.0,,2247.0,
529,1669.0,1565.0,2652.0,,2249.0,
530,1671.0,1566.0,2665.0,,2250.0,
531,1672.0,1567.0,2667.0,,2253.0,
532,3719.0,1568.0,2670.0,,2254.0,
533,1674.0,1569.0,2672.0,,2256.0,
534,1677.0,1573.0,2678.0,,2258.0,
535,1678.0,1574.0,2679.0,,2259.0,
536,3726.0,1579.0,2680.0,,2260.0,
537,1680.0,1581.0,2681.0,,2263.0,
538,3729.0,1583.0,2682.0,,2265.0,
539,1683.0,1585.0,2683.0,,2268.0,
540,1688.0,1586.0,2684.0,,2269.0,
541,1689.0,1590.0,2685.0,,2270.0,
542,3736.0,1593.0,2687.0,,2271.0,
543,3738.0,1597.0,2690.0,,2272.0,
544,3741.0,1604.0,2691.0,,2273.0,
545,3744.0,1607.0,2692.0,,2274.0,
546,3746.0,1608.0,2693.0,,2275.0,
547,3747.0,1610.0,2694.0,,2277.0,
548,1700.0,1615.0,2695.0,,2278.0,
549,3752.0,1617.0,2698.0,,2279.0,
550,1705.0,1620.0,2699.0,,2280.0,
551,3755.0,1621.0,2702.0,,2281.0,
552,1708.0,1625.0,2703.0,,2282.0,
553,3756.0,1627.0,2704.0,,2284.0,
554,3759.0,1628.0,2706.0,,2287.0,
555,1715.0,1631.0,2707.0,,2288.0,
556,3767.0,1632.0,2708.0,,2290.0,
557,3769.0,1634.0,2711.0,,2291.0,
558,1722.0,1635.0,2712.0,,2299.0,
559,1724.0,1639.0,2716.0,,2301.0,
560,3776.0,1641.0,2718.0,,2302.0,
561,3777.0,1644.0,2720.0,,2303.0,
562,3778.0,1645.0,2721.0,,2304.0,
563,1731.0,1646.0,2722.0,,2305.0,
564,3783.0,1648.0,2723.0,,2306.0,
565,3786.0,1651.0,2725.0,,2308.0,
566,3788.0,1653.0,2726.0,,2309.0,
567,1741.0,1654.0,2727.0,,2311.0,
568,1743.0,1657.0,2728.0,,2312.0,
569,1748.0,1658.0,2729.0,,2313.0,
570,3796.0,1659.0,2730.0,,2315.0,
571,1751.0,1661.0,2732.0,,2316.0,
572,3799.0,1662.0,2733.0,,2317.0,
573,3811.0,1664.0,2736.0,,2320.0,
574,3814.0,1666.0,2737.0,,2323.0,
575,3818.0,1668.0,2738.0,,2327.0,
576,3825.0,1670.0,2739.0,,2331.0,
577,3830.0,1673.0,2740.0,,2332.0,
578,3835.0,1675.0,2741.0,,2334.0,
579,1788.0,1679.0,2742.0,,2338.0,
580,3836.0,1681.0,2745.0,,2345.0,
581,1790.0,1684.0,2746.0,,2347.0,
582,1791.0,1685.0,2748.0,,2351.0,
583,3839.0,1686.0,2749.0,,2352.0,
584,3840.0,1687.0,2750.0,,2354.0,
