,0,1,2,3,4
282,,423.0,1019.0,,4546.0
283,,424.0,1021.0,,2500.0
284,,425.0,1022.0,,2504.0
285,,426.0,1023.0,,4556.0
286,,427.0,1024.0,,2509.0
287,,428.0,1027.0,,2513.0
288,,429.0,1028.0,,2515.0
289,,430.0,1029.0,,2517.0
290,,431.0,1030.0,,2519.0
291,,432.0,1031.0,,2521.0
292,,433.0,1034.0,,2525.0
293,,434.0,1035.0,,2528.0
294,,435.0,1037.0,,2530.0
295,,436.0,1038.0,,2531.0
296,,437.0,1039.0,,2534.0
297,,438.0,1040.0,,2535.0
298,,439.0,1043.0,,2536.0
299,,440.0,1046.0,,491.0
300,,441.0,1047.0,,2539.0
301,,442.0,1049.0,,2543.0
302,,443.0,1050.0,,2546.0
303,,444.0,1052.0,,2547.0
304,,445.0,1053.0,,2548.0
305,,446.0,1054.0,,2549.0
306,,447.0,1055.0,,2559.0
307,,448.0,1056.0,,2563.0
308,,449.0,1057.0,,2564.0
309,,451.0,1058.0,,2565.0
310,,452.0,1060.0,,2568.0
311,,453.0,1061.0,,2569.0
312,,454.0,1062.0,,4623.0
313,,455.0,1063.0,,2577.0
314,,456.0,1065.0,,4625.0
315,,457.0,1067.0,,4626.0
316,,458.0,1068.0,,4627.0
317,,459.0,1070.0,,4629.0
318,,460.0,1071.0,,2585.0
319,,461.0,1072.0,,4635.0
320,,462.0,1073.0,,4636.0
321,,463.0,1075.0,,4640.0
322,,464.0,1076.0,,4641.0
323,,465.0,1078.0,,4642.0
324,,466.0,1080.0,,4649.0
325,,467.0,1081.0,,4650.0
326,,468.0,1083.0,,4652.0
327,,469.0,1084.0,,4655.0
328,,470.0,1086.0,,4662.0
329,,471.0,1087.0,,2615.0
330,,472.0,1092.0,,2619.0
331,,473.0,1093.0,,4667.0
332,,474.0,1094.0,,4668.0
333,,475.0,1095.0,,4669.0
334,,476.0,1097.0,,4670.0
335,,477.0,1098.0,,2626.0
336,,478.0,1100.0,,4678.0
337,,479.0,1101.0,,4680.0
338,,480.0,1102.0,,2634.0
339,,481.0,1103.0,,4694.0
340,,482.0,1104.0,,4695.0
341,,483.0,1105.0,,4697.0
342,,484.0,1106.0,,4711.0
343,,485.0,1107.0,,4198.0
344,,486.0,1110.0,,4200.0
345,,487.0,1111.0,,675.0
346,,488.0,1112.0,,676.0
347,,489.0,1114.0,,4205.0
348,,490.0,1115.0,,681.0
349,,493.0,1116.0,,684.0
350,,494.0,1117.0,,685.0
351,,495.0,1118.0,,686.0
352,,496.0,1119.0,,687.0
353,,497.0,1120.0,,688.0
354,,498.0,1121.0,,689.0
355,,500.0,1122.0,,690.0
356,,501.0,1123.0,,4207.0
357,,503.0,1125.0,,692.0
358,,504.0,1126.0,,693.0
359,,506.0,1127.0,,694.0
360,,507.0,1130.0,,695.0
361,,508.0,1131.0,,696.0
362,,509.0,1132.0,,698.0
363,,510.0,1133.0,,700.0
364,,511.0,1134.0,,701.0
365,,512.0,1135.0,,4210.0
366,,513.0,1136.0,,703.0
367,,514.0,1137.0,,705.0
368,,515.0,1139.0,,708.0
369,,516.0,1140.0,,709.0
370,,517.0,1142.0,,710.0
371,,518.0,1143.0,,711.0
372,,519.0,1144.0,,712.0
373,,520.0,1146.0,,714.0
374,,521.0,1147.0,,716.0
375,,522.0,1148.0,,717.0
376,,523.0,1150.0,,720.0
377,,524.0,1151.0,,721.0
378,,525.0,1153.0,,728.0
379,,526.0,1154.0,,730.0
380,,527.0,1155.0,,4216.0
381,,528.0,1156.0,,734.0
382,,529.0,1160.0,,737.0
383,,530.0,1161.0,,738.0
384,,531.0,1163.0,,740.0
385,,532.0,1164.0,,745.0
386,,533.0,1165.0,,4219.0
387,,534.0,1167.0,,751.0
388,,535.0,1168.0,,4220.0
389,,536.0,1169.0,,4221.0
390,,537.0,1172.0,,769.0
391,,539.0,1174.0,,771.0
392,,540.0,1175.0,,775.0
393,,541.0,1177.0,,779.0
394,,542.0,1178.0,,4226.0
395,,543.0,1179.0,,788.0
396,,544.0,1180.0,,4227.0
397,,545.0,1181.0,,4228.0
398,,546.0,1182.0,,4230.0
399,,547.0,1183.0,,806.0
400,,548.0,1184.0,,4231.0
401,,549.0,1185.0,,809.0
402,,550.0,1186.0,,4232.0
403,,551.0,1187.0,,818.0
404,,552.0,1190.0,,4233.0
405,,553.0,1192.0,,823.0
406,,554.0,1193.0,,4234.0
407,,555.0,1194.0,,830.0
408,,556.0,1195.0,,834.0
409,,557.0,1198.0,,4237.0
410,,558.0,1200.0,,839.0
411,,559.0,1201.0,,4238.0
412,,560.0,1202.0,,845.0
413,,561.0,1203.0,,4239.0
414,,2603.0,1204.0,,851.0
415,,563.0,1205.0,,4240.0
416,,564.0,1206.0,,4241.0
417,,565.0,1207.0,,4243.0
418,,566.0,1208.0,,873.0
419,,567.0,1210.0,,4246.0
420,,568.0,1212.0,,892.0
421,,569.0,1213.0,,896.0
422,,571.0,1215.0,,4251.0
423,,2620.0,1216.0,,4252.0
424,,573.0,1219.0,,4259.0
425,,574.0,1221.0,,4261.0
426,,575.0,1222.0,,4262.0
427,,576.0,1223.0,,4263.0
428,,577.0,1224.0,,989.0
429,,2622.0,1225.0,,991.0
430,,579.0,1227.0,,996.0
431,,580.0,1228.0,,1000.0
432,,581.0,1229.0,,1006.0
433,,582.0,1230.0,,1010.0
434,,583.0,1231.0,,1015.0
435,,584.0,1233.0,,1016.0
436,,585.0,1234.0,,1017.0
437,,586.0,1235.0,,1018.0
438,,587.0,1236.0,,1020.0
439,,2627.0,1237.0,,1025.0
440,,589.0,1238.0,,1026.0
441,,590.0,1240.0,,1032.0
442,,591.0,1241.0,,1033.0
443,,592.0,1242.0,,1036.0
444,,593.0,1244.0,,1041.0
445,,594.0,1246.0,,1042.0
446,,595.0,1247.0,,1044.0
447,,596.0,1248.0,,1045.0
448,,597.0,1251.0,,1048.0
449,,598.0,1253.0,,4279.0
450,,599.0,1255.0,,1051.0
451,,600.0,1259.0,,1059.0
452,,601.0,1260.0,,1064.0
453,,602.0,1261.0,,1066.0
454,,603.0,1262.0,,1069.0
455,,604.0,1263.0,,1074.0
456,,605.0,1264.0,,4284.0
457,,606.0,1265.0,,1077.0
458,,607.0,1267.0,,1079.0
459,,608.0,1274.0,,1082.0
460,,609.0,1278.0,,1085.0
461,,610.0,1279.0,,1088.0
462,,611.0,1282.0,,1089.0
463,,612.0,1284.0,,1090.0
464,,613.0,1286.0,,1091.0
465,,614.0,1287.0,,4288.0
466,,615.0,1288.0,,1096.0
467,,616.0,1290.0,,1099.0
468,,617.0,1291.0,,4289.0
469,,618.0,1292.0,,1108.0
470,,619.0,1293.0,,1109.0
471,,620.0,1294.0,,1113.0
472,,621.0,1295.0,,1124.0
473,,622.0,1297.0,,1128.0
474,,623.0,1298.0,,1129.0
475,,624.0,1299.0,,1138.0
476,,625.0,1300.0,,1141.0
477,,626.0,1301.0,,1145.0
478,,627.0,1307.0,,1149.0
479,,628.0,1311.0,,1152.0
480,,629.0,1312.0,,1157.0
481,,630.0,1317.0,,1158.0
482,,631.0,1318.0,,1159.0
483,,632.0,1322.0,,1162.0
484,,633.0,1323.0,,1166.0
485,,634.0,1327.0,,1170.0
486,,635.0,1328.0,,1171.0
487,,636.0,1330.0,,1173.0
488,,637.0,1332.0,,1176.0
489,,638.0,1333.0,,1188.0
490,,639.0,1335.0,,1189.0
491,,640.0,1337.0,,1191.0
492,,641.0,1338.0,,1196.0
493,,642.0,1341.0,,1197.0
494,,643.0,1342.0,,1199.0
495,,644.0,1343.0,,1209.0
496,,645.0,1344.0,,1214.0
497,,646.0,1349.0,,4312.0
498,,647.0,1350.0,,1217.0
499,,648.0,1351.0,,1218.0
500,,649.0,1352.0,,1220.0
501,,650.0,1357.0,,1226.0
502,,651.0,1361.0,,4318.0
503,,652.0,1362.0,,4320.0
504,,653.0,1364.0,,4321.0
505,,654.0,1365.0,,1273.0
506,,655.0,1366.0,,1275.0
507,,656.0,1368.0,,1276.0
508,,657.0,1371.0,,1277.0
509,,658.0,1372.0,,1280.0
510,,659.0,1373.0,,1281.0
511,,660.0,1374.0,,1283.0
512,,661.0,1375.0,,1285.0
513,,662.0,1376.0,,1289.0
514,,663.0,1377.0,,1296.0
515,,664.0,1379.0,,1302.0
516,,665.0,1380.0,,1303.0
517,,666.0,1381.0,,1304.0
518,,668.0,1382.0,,1305.0
519,,669.0,1386.0,,1306.0
520,,670.0,1387.0,,1308.0
521,,4646.0,1388.0,,1309.0
522,,856.0,1389.0,,1310.0
523,,858.0,1390.0,,1313.0
524,,864.0,1392.0,,1315.0
525,,869.0,1393.0,,1316.0
526,,881.0,1394.0,,1319.0
527,,893.0,1395.0,,1320.0
528,,894.0,1396.0,,1321.0
529,,897.0,1400.0,,1325.0
530,,909.0,1401.0,,1326.0
531,,911.0,1402.0,,1329.0
532,,912.0,1404.0,,1334.0
533,,918.0,1405.0,,1336.0
534,,923.0,1406.0,,1339.0
535,,930.0,1408.0,,1345.0
536,,935.0,1410.0,,1346.0
537,,937.0,1412.0,,1347.0
538,,948.0,1413.0,,1348.0
539,,949.0,1414.0,,1354.0
540,,2632.0,1416.0,,1355.0
541,,957.0,1417.0,,1358.0
542,,958.0,1420.0,,1359.0
543,,2633.0,1422.0,,1360.0
544,,961.0,1423.0,,1367.0
545,,962.0,1424.0,,1369.0
546,,965.0,1425.0,,1370.0
547,,966.0,1426.0,,1378.0
548,,972.0,1427.0,,1383.0
549,,973.0,1428.0,,1385.0
550,,977.0,1429.0,,1399.0
551,,2640.0,1430.0,,1407.0
552,,2648.0,1431.0,,1409.0
553,,2651.0,1432.0,,3457.0
554,,2656.0,1433.0,,3458.0
555,,2657.0,1434.0,,3460.0
556,,2664.0,1442.0,,4351.0
557,,2668.0,1444.0,,3462.0
558,,2669.0,1445.0,,1415.0
559,,2670.0,1446.0,,3464.0
560,,2672.0,1447.0,,3465.0
561,,1232.0,1449.0,,1418.0
562,,4723.0,1450.0,,1419.0
563,,4608.0,1452.0,,3466.0
564,,1243.0,1454.0,,1421.0
565,,1245.0,1456.0,,3469.0
566,,1252.0,1460.0,,3470.0
567,,1254.0,1463.0,,3472.0
568,,1256.0,1465.0,,4352.0
569,,1257.0,1466.0,,3474.0
570,,1266.0,1467.0,,3475.0
571,,1271.0,1468.0,,3476.0
572,,1314.0,1469.0,,3480.0
573,,1324.0,1471.0,,3481.0
574,,1331.0,1472.0,,3482.0
575,,1340.0,1473.0,,1435.0
576,,1397.0,1476.0,,1436.0
577,,1403.0,1477.0,,3483.0
578,,1411.0,1478.0,,1438.0
579,,1440.0,1481.0,,1439.0
580,,1441.0,1482.0,,3484.0
581,,1443.0,1489.0,,3485.0
582,,1455.0,1490.0,,3486.0
583,,1464.0,1491.0,,3487.0
584,,1470.0,1492.0,,3488.0
585,,1474.0,1493.0,,3489.0
586,,1480.0,1495.0,,3490.0
587,,1483.0,1497.0,,3491.0
588,,1485.0,1498.0,,1448.0
589,,1486.0,1499.0,,3494.0
590,,1487.0,1500.0,,3498.0
591,,1488.0,1502.0,,1451.0
592,,1494.0,1507.0,,3499.0
593,,1496.0,1509.0,,1453.0
594,,1503.0,1514.0,,3500.0
595,,1504.0,1515.0,,3501.0
596,,1505.0,1516.0,,3503.0
597,,1510.0,1517.0,,3504.0
598,,1511.0,1518.0,,1459.0
599,,1523.0,1519.0,,3507.0
600,,1524.0,1520.0,,1461.0
601,,1526.0,1522.0,,1462.0
602,,1528.0,1530.0,,3511.0
603,,1529.0,1535.0,,3512.0
604,,1531.0,1537.0,,3513.0
605,,1532.0,1538.0,,3514.0
606,,1534.0,1540.0,,3515.0
607,,1539.0,1548.0,,3516.0
608,,1541.0,1550.0,,3519.0
609,,1542.0,1551.0,,3520.0
610,,1543.0,1554.0,,3523.0
611,,1546.0,1557.0,,3524.0
612,,1547.0,1561.0,,1479.0
613,,1553.0,1562.0,,3527.0
614,,1555.0,1572.0,,3529.0
615,,1560.0,1575.0,,3530.0
616,,1564.0,1577.0,,3531.0
617,,1565.0,1578.0,,1484.0
618,,1566.0,1587.0,,3534.0
619,,1567.0,1589.0,,3535.0
620,,1568.0,1591.0,,3538.0
621,,1569.0,1594.0,,3543.0
622,,1573.0,1599.0,,3544.0
623,,1574.0,1601.0,,3549.0
624,,1576.0,1603.0,,3550.0
625,,1579.0,1611.0,,3551.0
626,,1583.0,1616.0,,3554.0
627,,1585.0,1630.0,,1508.0
628,,1586.0,1633.0,,3556.0
629,,1588.0,1637.0,,3558.0
630,,1590.0,1640.0,,1512.0
631,,1593.0,1642.0,,1513.0
632,,1597.0,1647.0,,3560.0
633,,1598.0,1650.0,,3561.0
634,,1602.0,1652.0,,3562.0
635,,1604.0,1660.0,,3564.0
636,,1605.0,1665.0,,3565.0
637,,1608.0,1669.0,,3566.0
638,,1610.0,1676.0,,3567.0
639,,1613.0,1688.0,,1521.0
640,,1615.0,1703.0,,3569.0
641,,1617.0,1708.0,,3570.0
642,,1619.0,1714.0,,3571.0
643,,1620.0,1721.0,,3573.0
644,,1621.0,1722.0,,1527.0
645,,1623.0,1731.0,,3576.0
646,,1625.0,1732.0,,3577.0
647,,1626.0,1733.0,,3580.0
648,,1627.0,1739.0,,1533.0
649,,1628.0,1755.0,,3581.0
650,,1631.0,1795.0,,3584.0
651,,1632.0,1837.0,,3586.0
652,,1634.0,1838.0,,3588.0
653,,1635.0,1851.0,,3589.0
654,,1636.0,1852.0,,3590.0
655,,1639.0,1855.0,,1544.0
656,,1641.0,1860.0,,3594.0
657,,1644.0,1867.0,,1552.0
658,,1645.0,1868.0,,3602.0
659,,1646.0,1869.0,,3605.0
660,,1648.0,1871.0,,1558.0
661,,1651.0,1872.0,,3607.0
662,,1653.0,1873.0,,3608.0
663,,1654.0,1874.0,,1563.0
664,,1656.0,1875.0,,3612.0
665,,1657.0,1876.0,,3613.0
666,,1658.0,1878.0,,3614.0
667,,1659.0,1880.0,,3616.0
668,,1661.0,1883.0,,3617.0
669,,1662.0,1884.0,,1570.0
670,,1664.0,1890.0,,1571.0
671,,1666.0,1892.0,,3618.0
672,,1667.0,1895.0,,3619.0
673,,1668.0,1898.0,,3621.0
674,,1670.0,1903.0,,3622.0
675,,1671.0,1904.0,,3624.0
676,,1673.0,1908.0,,3625.0
677,,1675.0,1914.0,,3626.0
678,,1679.0,1920.0,,3630.0
679,,1681.0,1923.0,,3631.0
680,,1682.0,1926.0,,3633.0
681,,1683.0,1929.0,,3635.0
682,,1684.0,1940.0,,3636.0
683,,1685.0,1941.0,,3637.0
684,,1686.0,1944.0,,3638.0
685,,1687.0,1945.0,,1592.0
686,,1690.0,1951.0,,3642.0
687,,1691.0,1954.0,,1595.0
688,,1692.0,1955.0,,1596.0
689,,1693.0,1957.0,,3643.0
690,,1694.0,1958.0,,3644.0
691,,1695.0,1960.0,,3646.0
692,,1696.0,1961.0,,3647.0
693,,1697.0,1963.0,,3648.0
694,,1698.0,1965.0,,3651.0
695,,1699.0,1967.0,,3652.0
696,,1701.0,1969.0,,3656.0
697,,1702.0,1972.0,,1609.0
698,,1704.0,1973.0,,3659.0
699,,1706.0,1974.0,,1614.0
700,,1707.0,1975.0,,3662.0
701,,1709.0,1981.0,,3663.0
702,,1710.0,1986.0,,3664.0
703,,1711.0,1989.0,,1618.0
704,,1712.0,1991.0,,3665.0
705,,1713.0,1993.0,,3668.0
706,,1715.0,1997.0,,3669.0
707,,1716.0,2001.0,,3673.0
708,,1717.0,2002.0,,3674.0
709,,1718.0,2008.0,,3676.0
710,,1719.0,2009.0,,3679.0
711,,1723.0,2010.0,,3681.0
712,,1724.0,2013.0,,3682.0
713,,1725.0,2015.0,,3683.0
714,,1726.0,2017.0,,3684.0
715,,1727.0,2018.0,,3685.0
716,,1728.0,2019.0,,1638.0
717,,1729.0,2020.0,,3686.0
718,,1730.0,2023.0,,3687.0
719,,1734.0,2029.0,,3689.0
720,,1735.0,2038.0,,3690.0
721,,1736.0,2040.0,,3692.0
722,,1737.0,2042.0,,3694.0
723,,1738.0,2043.0,,3695.0
724,,1740.0,2044.0,,3714.0
725,,1742.0,2046.0,,3765.0
726,,1744.0,2053.0,,1720.0
727,,1745.0,2055.0,,3807.0
728,,1746.0,2060.0,,1775.0
729,,1747.0,2072.0,,3881.0
730,,1749.0,2076.0,,1877.0
731,,1750.0,2080.0,,1879.0
732,,1751.0,2082.0,,1881.0
733,,1752.0,2085.0,,1882.0
734,,1753.0,2087.0,,1885.0
